candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
293,2000,Morphological waveform coding for writer identification,"E. Zois, V. Anastassopoulos",Pattern Recognition,2000-03-01,173,6,156.742,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Abstract Writer identification is carried out using handwritten text.,high citation signal (173); recognized venue; open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1016/S0031-3203(99)00063-1,https://www.semanticscholar.org/paper/34f2bfc74a28b39d7b0e8385075eeb29bad1da8a,http://www.ee.bgu.ac.il/~dinstein/stip2002/Seminar_papers/Anat_Morphological waveform for writer ID.pdf,,10.1016/S0031-3203(99)00063-1,,,1055928,Computer Science,JournalArticle,bayesian networks; neural networks,2,citations=173; influential=6; recognized venue; open PDF metadata; AI term matches=3; query hits=2,Abstract Writer identification is carried out using handwritten text. The feature vector is derived by means of morphologically processing the horizontal profiles (projection functions) of the words. The projections are derived and processed in segments in order to increase the discrimination efficiency of the feature vector. Extensive study of the statistical properties of the feature space is provided. Both Bayesian classifiers and neural networks are employed to test the efficiency of the proposed feature. The achieved identification success using a long word exceeds 95%.
294,2000,Applications of Data Mining to Electronic Commerce,"Ron Kohavi, F. Provost",Data mining and knowledge discovery,2000-10-02,173,6,144.742,General AI Methods and Systems,metadata-ranked,machine-learning,Electronic commerce is emerging as the killer domain for data—mining technology.,high citation signal (173),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1023/A:1009840925866,https://www.semanticscholar.org/paper/cd7879e7b786137cc181ac69055d15dbd45e0f13,,,10.1023/A:1009840925866,cs/0010006,,681008,Business; Computer Science,JournalArticle,data mining,1,citations=173; influential=6; open PDF metadata; title AI matches=1; AI term matches=1,"Electronic commerce is emerging as the killer domain for data—mining technology. Is there support for such a bold statement? Data—mining technologies have been around for decades, without moving significantly beyond the domain of computer scientists, statisticians, and hard-core business analysts. Why are electronic commerce systems any different from other data—mining applications?"
295,2000,Active Learning for Parameter Estimation in Bayesian Networks,"Simon Tong, D. Koller",Neural Information Processing Systems,,172,15,156.189,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"Positions Active Learning for Parameter Estimation in Bayesian Networks within Graph Learning, Recommendation, and Core Methods.",high citation signal (172); influential citation signal (15),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/17714c1a50e306227cd5cd56af0bc203c7e43db7,https://www.semanticscholar.org/paper/17714c1a50e306227cd5cd56af0bc203c7e43db7,,,,,,2386340,Computer Science,JournalArticle; Conference,bayesian networks,1,citations=172; influential=15; open PDF metadata; title AI matches=1; AI term matches=1,
296,2000,Towards an effective cooperation of the user and the computer for classification,"M. Ankerst, Martin Ester, H. Kriegel",Knowledge Discovery and Data Mining,2000-08-01,172,7,147.485,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Towards an effective cooperation of the user and the computer for classification within General AI Methods and Systems.,high citation signal (172); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/347090.347124,https://www.semanticscholar.org/paper/3fd38f0c85d94f64a4f57ccc69a9ab587bfe222a,http://www.ics.uci.edu/~kobsa/courses/ICS280/notes/papers/ankerst-kdd2000.pdf,,10.1145/347090.347124,,,5697222,Computer Science,JournalArticle,pattern recognition,1,citations=172; influential=7; open PDF metadata; title AI matches=1; AI term matches=2,
297,2000,Data Mining for Fun and Profit,"D. Hand, G. Blunt, Mark G. Kelly, N. Adams",,2000-05-01,172,4,142.905,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Data Mining for Fun and Profit within General AI Methods and Systems.,high citation signal (172); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1214/SS/1009212753,https://www.semanticscholar.org/paper/9117b6e3719342f37f7197cc0341f2ce00413681,https://projecteuclid.org/journals/statistical-science/volume-15/issue-2/Data-Mining-for-Fun-and-Profit/10.1214/ss/1009212753.pdf,,10.1214/SS/1009212753,,,62579440,Business; Computer Science,,data mining; machine learning; pattern recognition,3,citations=172; influential=4; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
298,2000,Improved multianalyte detection of organophosphates and carbamates with disposable multielectrode biosensors using recombinant mutants of Drosophila acetylcholinesterase and artificial neural networks.,"T. Bachmann, B. Leca, F. Vilatte, J. Marty, D. Fournier, R. Schmid",Biosensors & bioelectronics,2000-06-01,172,1,130.076,Generative Models and Synthetic Media,metadata-ranked,generative-ai,Positions Improved multianalyte detection of organophosphates and carbamates with disposable multielectrode biosensors using recombinant mutants of Drosophila acetylcholinesterase and artificial neural networks. within Generative Models and Synthetic Media.,high citation signal (172),"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1016/S0956-5663(00)00055-5,https://www.semanticscholar.org/paper/ebb930c1a30005d63f772b84ce861ef8bf94b520,,,10.1016/S0956-5663(00)00055-5,,11286337,26654675,Biology; Chemistry; Engineering; Environmental Science; Medicine,JournalArticle,neural networks,1,citations=172; influential=1; open PDF metadata; title AI matches=2; AI term matches=2,
299,2000,An Analysis of Stochastic Game Theory for Multiagent Reinforcement Learning,"Michael Bowling, M. Veloso",,2000-10-01,171,12,153.154,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions An Analysis of Stochastic Game Theory for Multiagent Reinforcement Learning within Reinforcement Learning and Agents.,high citation signal (171); influential citation signal (12),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/1355de09f6cc7ca8ec59f6f5e2f65acc3996b516,https://www.semanticscholar.org/paper/1355de09f6cc7ca8ec59f6f5e2f65acc3996b516,,,,,,6054391,Computer Science,,reinforcement learning,1,citations=171; influential=12; open PDF metadata; title AI matches=1; AI term matches=1,
300,2000,"Recognition of emotional states using voice, face image and thermal image of face","T. Kitazoe, Sung-Ill Kim, Y. Yoshitomi, Tatsuhiko Ikeda",Interspeech,2000-10-16,171,9,148.481,Vision and Multimodal Learning,metadata-ranked,vision,A new integration method is presented to recognize the emotional expressions.,high citation signal (171),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.21437/ICSLP.2000-162,https://www.semanticscholar.org/paper/efffa0207d7c323c6d4c0c2ceac748684f0eb515,,,10.21437/ICSLP.2000-162,,,1531346,Computer Science; Engineering,JournalArticle,neural networks,1,citations=171; influential=9; open PDF metadata; AI term matches=2,"A new integration method is presented to recognize the emotional expressions. We attempted to use both voices and facial expressions. For voices, we use such prosodic parameters as pitch signals, energy, and their derivatives, which are trained by Hidden Markov Model (HMM) for recognition. For facial expressions, we use feature parameters from thermal images in addition to visible images, which are trained by neural networks (NN) for recognition. The thermal images are observed by infrared ray which is not influenced by lighting conditions. The total recognition rates show better performance than each performance rate obtained from isolated experiment. The results are compared with the recognition by human questionnaire."
301,2000,Neural networks for the identification and control of blast furnace hot metal quality,"V. Radhakrishnan, A. Mohamed",,2000-12-01,171,4,142.777,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,Positions Neural networks for the identification and control of blast furnace hot metal quality within Reinforcement Learning and Agents.,high citation signal (171),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1016/S0959-1524(99)00052-9,https://www.semanticscholar.org/paper/51e4867eaa6390ece3eadcf06c6ac65a19bb595b,,,10.1016/S0959-1524(99)00052-9,,,110763165,Engineering; Materials Science,,neural networks,1,citations=171; influential=4; open PDF metadata; title AI matches=2; AI term matches=2,
302,2000,An Adaptive Conjugate Gradient Neural Network–Wavelet Model for Traffic Incident Detection,"H. Adeli, A. Samant",,2000-07-01,171,4,141.777,General AI Methods and Systems,metadata-ranked,machine-learning,Positions An Adaptive Conjugate Gradient Neural Network–Wavelet Model for Traffic Incident Detection within General AI Methods and Systems.,high citation signal (171),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1111/0885-9507.00189,https://www.semanticscholar.org/paper/dcc33a7e55b39b4c2d0333b5b55c903d649f7090,,,10.1111/0885-9507.00189,,,108702448,Computer Science; Engineering,,neural networks; pattern recognition,2,citations=171; influential=4; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
303,2000,Application of neural networks and sensitivity analysis to improved prediction of trauma survival,"A. Hunter, Lee Kennedy, J. Henry, R. Ferguson",Comput. Methods Programs Biomed.,2000-05-01,170,7,149.229,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Application of neural networks and sensitivity analysis to improved prediction of trauma survival within General AI Methods and Systems.,high citation signal (170),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0169-2607(99)00046-2,https://www.semanticscholar.org/paper/aa4fe034108863c2dfad8180c0153fe4992cf166,,,10.1016/S0169-2607(99)00046-2,,10699681,10412651,Computer Science; Medicine,JournalArticle,neural networks,1,citations=170; influential=7; open PDF metadata; title AI matches=2; AI term matches=2,
304,2000,Algorithm Selection using Reinforcement Learning,"M. Lagoudakis, M. Littman",International Conference on Machine Learning,2000-06-29,170,6,155.359,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Algorithm Selection using Reinforcement Learning within Reinforcement Learning and Agents.,high citation signal (170); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/79936bfab7ab464afba9e653f1921d147a883a2c,https://www.semanticscholar.org/paper/79936bfab7ab464afba9e653f1921d147a883a2c,,,,,,12610697,Computer Science,JournalArticle; Conference,reinforcement learning,1,citations=170; influential=6; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
305,2000,Distributed data clustering can be efficient and exact,"George Forman, Bin Zhang",SKDD,2000-12-01,169,8,157.749,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Distributed data clustering can be efficient and exact within General AI Methods and Systems.,high citation signal (169); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/380995.381010,https://www.semanticscholar.org/paper/0af423f7bcd9cdbca12ffea252298c2db111e612,http://www.cs.gsu.edu/~wkim/index_files/papers/distributeddataclustering.pdf,,10.1145/380995.381010,,,1302717,Computer Science,JournalArticle,data mining,1,citations=169; influential=8; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
306,2000,The annealing robust backpropagation (ARBP) learning algorithm,"Chen-Chia Chuang, S. Su, Chih-Ching Hsiao",IEEE Trans. Neural Networks Learn. Syst.,2000-09-01,168,8,149.619,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"Positions The annealing robust backpropagation (ARBP) learning algorithm within Trustworthy, Explainable, and Responsible AI.",high citation signal (168),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/72.870040,https://www.semanticscholar.org/paper/78f0d3369d95e397cdda9c84717a6b7d4b6af08d,,,10.1109/72.870040,,18249835,269240,Computer Science; Medicine,JournalArticle,neural networks,1,citations=168; influential=8; translation/trustworthiness signal; open PDF metadata; AI term matches=2,
307,2000,Data mining library reuse patterns using generalized association rules,Amir Michail,Proceedings of the 2000 International Conference on Software Engineering. ICSE 2000 the New Millennium,2000-06-01,168,6,144.101,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Data mining library reuse patterns using generalized association rules within General AI Methods and Systems.,high citation signal (168),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/337180.337200,https://www.semanticscholar.org/paper/6b0eb9c3c03a5a030b136384c6fb0a6624921af1,,,10.1145/337180.337200,,,15201671,Computer Science,Book; JournalArticle; Conference,data mining,1,citations=168; influential=6; open PDF metadata; title AI matches=1; AI term matches=1,
308,2000,Natural Language Grammatical Inference with Recurrent Neural Networks,"S. Lawrence, C. Lee Giles, Sandiway Fong",IEEE Transactions on Knowledge and Data Engineering,,168,5,154.942,Natural Language Processing and Knowledge,metadata-ranked,nlp,Positions Natural Language Grammatical Inference with Recurrent Neural Networks within Natural Language Processing and Knowledge.,high citation signal (168); recognized venue; open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1109/69.842255,https://www.semanticscholar.org/paper/304b814e51e3515ed7e4521cbfba5c8e36ff44d8,http://dingo.sbs.arizona.edu/~sandiway/papers/ieee2000.pdf,,10.1109/69.842255,,,6673581,Computer Science; Linguistics,JournalArticle,neural networks,1,citations=168; influential=5; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
309,2000,Making Sensitivity Analysis Computationally Efficient,"Uffe Kjærulff, L. V. D. Gaag",Conference on Uncertainty in Artificial Intelligence,2000-06-30,168,4,149.39,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"To investigate the robustness of the output probabilities of a Bayesian network, a sensitivity analysis can be performed.",high citation signal (168); recognized venue,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://www.semanticscholar.org/paper/ac8c8dcba1b00e018aa514d23c712b0ff00d8289,https://www.semanticscholar.org/paper/ac8c8dcba1b00e018aa514d23c712b0ff00d8289,,,,1301.3868,,14099293,Computer Science; Mathematics,JournalArticle; Conference,bayesian networks,1,citations=168; influential=4; recognized venue; open PDF metadata; AI term matches=3,"To investigate the robustness of the output probabilities of a Bayesian network, a sensitivity analysis can be performed. A one-way sensitivity analysis establishes, for each of the probability parameters of a network, a function expressing a posterior marginal probability of interest in terms of the parameter. Current methods for computing the coefficients in such a function rely on a large number of network evaluations. In this paper, we present a method that requires just a single outward propagation in a junction tree for establishing the coefficients in the functions for all possible parameters; in addition, an inward propagation is required for processing evidence. Conversely, the method requires a single outward propagation for computing the coefficients in the functions expressing all possible posterior marginals in terms of a single parameter. We extend these results to an n-way sensitivity analysis in which sets of parameters are studied."
310,2000,All India summer monsoon rainfall prediction using an artificial neural network,"A. Sahai, M. Soman, V. Satyan",,2000-04-03,167,11,151.516,General AI Methods and Systems,metadata-ranked,machine-learning,Positions All India summer monsoon rainfall prediction using an artificial neural network within General AI Methods and Systems.,high citation signal (167); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/S003820050328,https://www.semanticscholar.org/paper/1ad1509765d5b19f8cb297582b2ce67fc1a642af,,,10.1007/S003820050328,,,128684023,Agricultural and Food Sciences; Computer Science; Environmental Science,,neural networks,1,citations=167; influential=11; open PDF metadata; title AI matches=1; AI term matches=1,
311,2000,Mechanism-based pattern approach to classification of complex injuries of the knee depicted at MR imaging.,"Curtis W. Hayes, M. Brigido, D. Jamadar, Tim Propeck",Radiographics,2000-10-01,167,9,148.963,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Mechanism-based pattern approach to classification of complex injuries of the knee depicted at MR imaging. within General AI Methods and Systems.,high citation signal (167); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1148/RADIOGRAPHICS.20.SUPPL_1.G00OC21S121,https://www.semanticscholar.org/paper/524d036c00e22a96348d5b4c951466c04829cd99,https://doi.org/10.1148/radiographics.20.suppl_1.g00oc21s121,,10.1148/RADIOGRAPHICS.20.SUPPL_1.G00OC21S121,,11046167,22831460,Engineering; Medicine,JournalArticle; Review,pattern recognition,1,citations=167; influential=9; open PDF metadata; title AI matches=1; AI term matches=1,
312,2000,Computerized analysis of the likelihood of malignancy in solitary pulmonary nodules with use of artificial neural networks.,"Katsumi Nakamura, H. Yoshida, R. Engelmann, H. MacMahon, S. Katsuragawa, T. Ishida, K. Ashizawa, K. Doi",Radiology,2000-03-01,165,8,150.225,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Computerized analysis of the likelihood of malignancy in solitary pulmonary nodules with use of artificial neural networks. within General AI Methods and Systems.,high citation signal (165),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1148/RADIOLOGY.214.3.R00MR22823,https://www.semanticscholar.org/paper/95d98f8d3a1160222c851389d1659f391434ffa7,,,10.1148/RADIOLOGY.214.3.R00MR22823,,10715052,5956029,Computer Science; Medicine,JournalArticle,neural networks,1,citations=165; influential=8; open PDF metadata; title AI matches=2; AI term matches=2,
313,2000,A recurrent neural network for nonlinear optimization with a continuously differentiable objective function and bound constraints,"Xue-Bin Liang, Jun Wang",IEEE Trans. Neural Networks Learn. Syst.,2000-11-01,165,8,148.225,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions A recurrent neural network for nonlinear optimization with a continuously differentiable objective function and bound constraints within Graph Learning, Recommendation, and Core Methods.",high citation signal (165),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1109/72.883412,https://www.semanticscholar.org/paper/8b5c88ecc5b33de869a25c322ca492100bc6025a,,,10.1109/72.883412,,18249851,18069690,Computer Science; Mathematics; Medicine,JournalArticle,neural networks,1,citations=165; influential=8; open PDF metadata; title AI matches=1; AI term matches=2,
314,2000,Comparative evaluation of genetic algorithm and backpropagation for training neural networks,"Randall S. Sexton, J. Gupta",Information Sciences,2000-11-01,165,2,144.844,"AI for Science, Healthcare, and Robotics",metadata-ranked,ai4science,"Positions Comparative evaluation of genetic algorithm and backpropagation for training neural networks within AI for Science, Healthcare, and Robotics.",high citation signal (165); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/S0020-0255(00)00068-2,https://www.semanticscholar.org/paper/4c38acc2aaca4d4e63b0be9fa377af19f5328228,,,10.1016/S0020-0255(00)00068-2,,,41137075,Computer Science,JournalArticle,neural networks,1,citations=165; influential=2; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
315,2000,The evidence framework applied to support vector machines,J. Kwok,IEEE Trans. Neural Networks Learn. Syst.,2000-09-01,164,12,154.24,General AI Methods and Systems,metadata-ranked,machine-learning,Positions The evidence framework applied to support vector machines within General AI Methods and Systems.,high citation signal (164); influential citation signal (12),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/72.870047,https://www.semanticscholar.org/paper/cafd4fc0e7fa03b69ef2bd67a5ca2369dfa3ce88,,,10.1109/72.870047,,18249842,8018871,Computer Science; Mathematics; Medicine,JournalArticle,support vector machines,1,citations=164; influential=12; open PDF metadata; title AI matches=1; AI term matches=3,
316,2000,Dynamics of a class of discete-time neural networks and their comtinuous-time counterparts,"S. Mohamad, K. Gopalsamy",,2000-08-15,164,11,154.119,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Dynamics of a class of discete-time neural networks and their comtinuous-time counterparts within General AI Methods and Systems.,high citation signal (164); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0378-4754(00)00168-3,https://www.semanticscholar.org/paper/4a9c9888ff4547d33c19f0443e12f248e9618baf,,,10.1016/S0378-4754(00)00168-3,,,119596201,Computer Science; Mathematics,,neural networks,1,citations=164; influential=11; open PDF metadata; title AI matches=2; AI term matches=2,
317,2000,Development of a Hierarchical Classification System with Artificial Neural Networks and FT-IR Spectra for the Identification of Bacteria,"T. Udelhoven, D. Naumann, J. Schmitt",,2000-10-01,164,3,141.739,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Development of a Hierarchical Classification System with Artificial Neural Networks and FT-IR Spectra for the Identification of Bacteria within General AI Methods and Systems.,high citation signal (164),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1366/0003702001948619,https://www.semanticscholar.org/paper/f716f368c4d6cf8a146f33afbff9cc1e8b47c2f9,,,10.1366/0003702001948619,,,93831843,Biology; Chemistry; Computer Science,JournalArticle,neural networks,1,citations=164; influential=3; open PDF metadata; title AI matches=3; AI term matches=3,
318,2000,Fault detection and identification in a mobile robot using multiple model estimation and neural network,"P. Goel, Göksel Dedeoglu, S. Roumeliotis, G. Sukhatme",Proceedings 2000 ICRA. Millennium Conference. IEEE International Conference on Robotics and Automation. Symposia Proceedings (Cat. No.00CH37065),2000-12-03,164,1,126.035,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; reinforcement-learning; ai4science,"Positions Fault detection and identification in a mobile robot using multiple model estimation and neural network within AI for Science, Healthcare, and Robotics.",high citation signal (164),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/ROBOT.2000.846370,https://www.semanticscholar.org/paper/dbf59b96cae50fa0ab56bc242f6661685b7f07a2,,,10.1109/ROBOT.2000.846370,,,20137603,Computer Science; Engineering,JournalArticle; Conference,neural networks,1,citations=164; influential=1; open PDF metadata; title AI matches=1; AI term matches=1,
319,2000,Combination of artificial neural-network forecasters for prediction of natural gas consumption,"A. Khotanzad, H. Elragal, Tsun-Liang Lu",IEEE Trans. Neural Networks Learn. Syst.,2000-03-01,163,8,145.958,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Combination of artificial neural-network forecasters for prediction of natural gas consumption within General AI Methods and Systems.,high citation signal (163),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/72.839015,https://www.semanticscholar.org/paper/4852d57e72ed462a64d6fd2dfa9b536749230cad,,,10.1109/72.839015,,18249775,12216677,Computer Science; Engineering; Environmental Science; Medicine,JournalArticle,neural networks,1,citations=163; influential=8; open PDF metadata; AI term matches=2,
320,2000,Multi-layer neural networks for image analysis of agricultural products,"D. Jayas, J. Paliwal, N. Visen",,2000-10-01,163,4,141.729,Vision and Multimodal Learning,metadata-ranked,vision,Positions Multi-layer neural networks for image analysis of agricultural products within Vision and Multimodal Learning.,high citation signal (163),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1006/JAER.2000.0559,https://www.semanticscholar.org/paper/a2a4bde6ca298d5a3d502fd5de1269037ef617ee,,,10.1006/JAER.2000.0559,,,14043023,Agricultural and Food Sciences; Computer Science,Review,neural networks,1,citations=163; influential=4; open PDF metadata; title AI matches=2; AI term matches=2,
321,2000,Machine Learning and Data Mining in Pattern Recognition,,Lecture Notes in Computer Science,,162,8,165.824,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Machine Learning and Data Mining in Pattern Recognition within AI for Science, Healthcare, and Robotics.",high citation signal (162); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/3-540-48097-8,https://www.semanticscholar.org/paper/f29344773e3ca2ec2e19a279e0b286e312193234,https://doi.org/10.1007/3-540-48097-8,,10.1007/3-540-48097-8,,,26554615,Computer Science,,data mining; machine learning; pattern recognition,3,citations=162; influential=8; recognized venue; open PDF metadata; title AI matches=3; AI term matches=3; query hits=3,
322,2000,Nonlinear internal model control using neural networks: application to processes with delay and design issues,"I. Rivals, L. Personnaz",IEEE Trans. Neural Networks Learn. Syst.,,162,7,148.175,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,Positions Nonlinear internal model control using neural networks: application to processes with delay and design issues within Reinforcement Learning and Agents.,high citation signal (162); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/72.822512,https://www.semanticscholar.org/paper/cc54eadc11b49845e4215536f49f7298d2c977ce,https://hal-espci.archives-ouvertes.fr/hal-00797666/file/2000comi.pdf,,10.1109/72.822512,,18249741,3302914,Computer Science; Engineering; Medicine,JournalArticle,neural networks,1,citations=162; influential=7; open PDF metadata; title AI matches=2; AI term matches=2,
