candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
165,2016,Target-driven visual navigation in indoor scenes using deep reinforcement learning,"Yuke Zhu, Roozbeh Mottaghi, Eric Kolve, Joseph J. Lim, A. Gupta, Li Fei-Fei, Ali Farhadi",IEEE International Conference on Robotics and Automation,2016-09-16,1705,137,238.703,Reinforcement Learning and Agents,ai4science; reinforcement-learning,vision; reinforcement-learning; ai4science,"d issues of deep reinforcement learning are (1) lack of generalization capability to new goals, and (2) data inefficiency, i.e., the model requires several (and often costly) episodes of trial and error to converge, which makes it impractical to be applied to real-world scenarios.","high citation signal (1,705); influential citation signal (137); open-access PDF metadata","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/ICRA.2017.7989381,https://www.semanticscholar.org/paper/7af7f2f539cd3479faae4c66bbef49b0f66202fa,http://arxiv.org/pdf/1609.05143,10.1109/ICRA.2017.7989381,1609.05143,,2305273,Computer Science,JournalArticle; Conference,deep learning; reinforcement learning,2,citations=1705; influential=137; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,"Two less addressed issues of deep reinforcement learning are (1) lack of generalization capability to new goals, and (2) data inefficiency, i.e., the model requires several (and often costly) episodes of trial and error to converge, which makes it impractical to be applied to real-world scenarios. In this paper, we address these two issues and apply our model to target-driven visual navigation. To address the first issue, we propose an actor-critic model whose policy is a function of the goal as well as the current state, which allows better generalization. To address the second issue, we propose the AI2-THOR framework, which provides an environment with high-quality 3D scenes and a physics engine. Our framework enables agents to take actions and interact with objects. Hence, we can collect a huge number of training samples efficiently. We show that our proposed method (1) converges faster than the state-of-the-art deep reinforcement learning methods, (2) generalizes across targets and scenes, (3) generalizes to a real robot scenario with a small amount of fine-tuning (although the model is trained in simulation), (4) is end-to-end trainable and does not need feature engineering, feature matching between frames or 3D reconstruction of the environment."
166,2016,Making Deep Neural Networks Robust to Label Noise: A Loss Correction Approach,"Giorgio Patrini, A. Rozza, A. Menon, R. Nock, Lizhen Qu",Computer Vision and Pattern Recognition,2016-09-13,1691,296,274.253,Vision and Multimodal Learning,benchmark/dataset; trustworthy-ai,machine-learning; vision; trustworthy-ai,"We present a theoretically grounded approach to train deep neural networks, including recurrent networks, subject to class-dependent label noise.","high citation signal (1,691); influential citation signal (296); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2017.240,https://www.semanticscholar.org/paper/91d331d2bdd5fc86400c40c497bcb4c741c652be,http://arxiv.org/pdf/1609.03683,10.1109/CVPR.2017.240,1609.03683,,16406313,Computer Science; Mathematics,JournalArticle; Conference,neural networks,1,citations=1691; influential=296; recognized venue; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=5,"We present a theoretically grounded approach to train deep neural networks, including recurrent networks, subject to class-dependent label noise. We propose two procedures for loss correction that are agnostic to both application domain and network architecture. They simply amount to at most a matrix inversion and multiplication, provided that we know the probability of each class being corrupted into another. We further show how one can estimate these probabilities, adapting a recent technique for noise estimation to the multi-class setting, and thus providing an end-to-end framework. Extensive experiments on MNIST, IMDB, CIFAR-10, CIFAR-100 and a large scale dataset of clothing images employing a diversity of architectures &#x2014; stacking dense, convolutional, pooling, dropout, batch normalization, word embedding, LSTM and residual layers &#x2014; demonstrate the noise robustness of our proposals. Incidentally, we also prove that, when ReLU is the only non-linearity, the loss curvature is immune to class-dependent label noise."
167,2016,Single Image Dehazing via Multi-scale Convolutional Neural Networks,"Wenqi Ren, Sibo Liu, Hua Zhang, Jin-shan Pan, Xiaochun Cao, Ming-Hsuan Yang",European Conference on Computer Vision,2016-10-08,1689,278,252.352,Vision and Multimodal Learning,metadata-ranked,vision,Positions Single Image Dehazing via Multi-scale Convolutional Neural Networks within Vision and Multimodal Learning.,"high citation signal (1,689); influential citation signal (278)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/978-3-319-46475-6_10,https://www.semanticscholar.org/paper/392e419efe21b6e2cc1125f27482d22bf3c677be,,10.1007/978-3-319-46475-6_10,,,17763780,Computer Science; Engineering,JournalArticle; Conference,deep learning; neural networks,2,citations=1689; influential=278; open PDF metadata; title AI matches=2; AI term matches=3; query hits=2,
168,2016,A guide to convolution arithmetic for deep learning,"Vincent Dumoulin, Francesco Visin",arXiv.org,2016-03-23,1689,77,231.509,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,We introduce a guide to help deep learning practitioners understand and manipulate convolutional neural network architectures.,"high citation signal (1,689); influential citation signal (77)","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/f19284f6ab802c8a1fcde076fcb3fba195a71723,https://www.semanticscholar.org/paper/f19284f6ab802c8a1fcde076fcb3fba195a71723,,,1603.07285,,6662846,Computer Science; Mathematics,JournalArticle,deep learning; neural networks,2,citations=1689; influential=77; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"We introduce a guide to help deep learning practitioners understand and manipulate convolutional neural network architectures. The guide clarifies the relationship between various properties (input shape, kernel shape, zero padding, strides and output shape) of convolutional, pooling and transposed convolutional layers, as well as the relationship between convolutional and transposed convolutional layers. Relationships are derived for various cases, and are illustrated in order to make them intuitive."
169,2016,The One Hundred Layers Tiramisu: Fully Convolutional DenseNets for Semantic Segmentation,"S. Jégou, M. Drozdzal, David Vázquez, Adriana Romero, Yoshua Bengio",2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),2016-11-28,1663,195,265.067,Vision and Multimodal Learning,benchmark/dataset,machine-learning; vision; trustworthy-ai,State-of-the-art approaches for semantic image segmentation are built on Convolutional Neural Networks (CNNs).,"high citation signal (1,663); influential citation signal (195); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPRW.2017.156,https://www.semanticscholar.org/paper/1d9df46f672b1e22b6f210343be8684f88c0ccca,http://arxiv.org/pdf/1611.09326,10.1109/CVPRW.2017.156,1611.09326,,206597918,Computer Science,JournalArticle; Conference,neural networks,1,citations=1663; influential=195; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=7,"State-of-the-art approaches for semantic image segmentation are built on Convolutional Neural Networks (CNNs). The typical segmentation architecture is composed of (a) a downsampling path responsible for extracting coarse semantic features, followed by (b) an upsampling path trained to recover the input image resolution at the output of the model and, optionally, (c) a post-processing module (e.g. Conditional Random Fields) to refine the model predictions.,,,,,, Recently, a new CNN architecture, Densely Connected Convolutional Networks (DenseNets), has shown excellent results on image classification tasks. The idea of DenseNets is based on the observation that if each layer is directly connected to every other layer in a feed-forward fashion then the network will be more accurate and easier to train.,,,,,, In this paper, we extend DenseNets to deal with the problem of semantic segmentation. We achieve state-of-the-art results on urban scene benchmark datasets such as CamVid and Gatech, without any further post-processing module nor pretraining. Moreover, due to smart construction of the model, our approach has much less parameters than currently published best entries for these datasets."
170,2016,Uncertainty in Deep Learning,Y. Gal,,,1646,218,247.395,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"Positions Uncertainty in Deep Learning within Trustworthy, Explainable, and Responsible AI.","high citation signal (1,646); influential citation signal (218)","Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://www.semanticscholar.org/paper/3c623c08329e129e784a5d03f7606ec8feba3a28,https://www.semanticscholar.org/paper/3c623c08329e129e784a5d03f7606ec8feba3a28,,,,,86522127,Computer Science; Physics,Review,bayesian networks; computer vision; deep learning; neural networks; reinforcement learning,5,citations=1646; influential=218; open PDF metadata; title AI matches=1; AI term matches=1; query hits=5,
171,2016,Unsupervised CNN for Single View Depth Estimation: Geometry to the Rescue,"Ravi Garg, B. V. Kumar, G. Carneiro, I. Reid",European Conference on Computer Vision,2016-03-16,1644,131,243.28,Vision and Multimodal Learning,benchmark/dataset; self-supervised,machine-learning; vision; trustworthy-ai,A significant weakness of most current deep Convolutional Neural Networks is the need to train them using vast amounts of manually labelled data.,"high citation signal (1,644); influential citation signal (131); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/978-3-319-46484-8_45,https://www.semanticscholar.org/paper/4d3beb32fa0efdd10280bad003ef37e5f62f6cbd,https://link.springer.com/content/pdf/10.1007/978-3-319-46484-8_45.pdf,10.1007/978-3-319-46484-8_45,1603.04992,,299085,Computer Science; Engineering,JournalArticle; Conference,neural networks,1,citations=1644; influential=131; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=3,"A significant weakness of most current deep Convolutional Neural Networks is the need to train them using vast amounts of manually labelled data. In this work we propose a unsupervised framework to learn a deep convolutional neural network for single view depth prediction, without requiring a pre-training stage or annotated ground-truth depths. We achieve this by training the network in a manner analogous to an autoencoder. At training time we consider a pair of images, source and target, with small, known camera motion between the two such as a stereo pair. We train the convolutional encoder for the task of predicting the depth map for the source image. To do so, we explicitly generate an inverse warp of the target image using the predicted depth and known inter-view displacement, to reconstruct the source image; the photometric error in the reconstruction is the reconstruction loss for the encoder. The acquisition of this training data is considerably simpler than for equivalent systems, requiring no manual annotation, nor calibration of depth sensor to camera. We show that our network trained on less than half of the KITTI dataset gives comparable performance to that of the state-of-the-art supervised methods for single view depth estimation."
172,2016,Eyeriss: A Spatial Architecture for Energy-Efficient Dataflow for Convolutional Neural Networks,"Yu-hsin Chen, J. Emer, V. Sze",International Symposium on Computer Architecture,2016-06-01,1628,230,245.9,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Eyeriss: A Spatial Architecture for Energy-Efficient Dataflow for Convolutional Neural Networks within General AI Methods and Systems.,"high citation signal (1,628); influential citation signal (230)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/3007787.3001177,https://www.semanticscholar.org/paper/5ec594e9f5ca4b629be28625cd78c882514ea3be,,10.1145/3007787.3001177,,,3291270,Computer Science; Engineering,JournalArticle,neural networks,1,citations=1628; influential=230; open PDF metadata; title AI matches=2; AI term matches=2,
173,2016,Can we open the black box of AI?,D. Castelvecchi,Nature,2016-10-05,1627,14,215.605,General AI Methods and Systems,metadata-ranked,machine-learning,"Artificial intelligence is everywhere. But before scientists trust it, they first need to understand how machines learn.","high citation signal (1,627); influential citation signal (14); recognized venue; open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/538020a,https://www.semanticscholar.org/paper/06deb11d97639514b9ef569256c8ebf0c7ffd471,https://www.nature.com/news/polopoly_fs/1.20731!/menu/main/topColumns/topLeftColumn/pdf/538020a.pdf,10.1038/538020a,,27708329,4465871,Computer Science; Medicine,JournalArticle,artificial intelligence,1,citations=1627; influential=14; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"Artificial intelligence is everywhere. But before scientists trust it, they first need to understand how machines learn."
174,2016,Intelligence Unleashed: An argument for AI in Education,"R. Luckin, Wayne Holmes",,2016-02-22,1623,151,238.973,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Intelligence Unleashed: An argument for AI in Education within General AI Methods and Systems.,"high citation signal (1,623); influential citation signal (151)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/ef48d23164d77901ed93cf95d2939e9b459110e3,https://www.semanticscholar.org/paper/ef48d23164d77901ed93cf95d2939e9b459110e3,,,,,115788480,Computer Science; Education; Engineering,,artificial intelligence; machine learning,2,citations=1623; influential=151; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
175,2016,Unsupervised Pixel-Level Domain Adaptation with Generative Adversarial Networks,"Konstantinos Bousmalis, N. Silberman, David Dohan, D. Erhan, Dilip Krishnan",Computer Vision and Pattern Recognition,2016-12-16,1620,106,249.017,Generative Models and Synthetic Media,generative,machine-learning; generative-ai; vision; trustworthy-ai,Collecting well-annotated image datasets to train modern machine learning algorithms is prohibitively expensive for many tasks.,"high citation signal (1,620); influential citation signal (106); recognized venue; open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/CVPR.2017.18,https://www.semanticscholar.org/paper/220ac48a22547a455d05f416e1fd22bbd0b0788d,https://arxiv.org/pdf/1612.05424,10.1109/CVPR.2017.18,1612.05424,,206595056,Computer Science,JournalArticle; Conference,machine learning,1,citations=1620; influential=106; recognized venue; open PDF metadata; title AI matches=2; AI term matches=6,"Collecting well-annotated image datasets to train modern machine learning algorithms is prohibitively expensive for many tasks. One appealing alternative is rendering synthetic data where ground-truth annotations are generated automatically. Unfortunately, models trained purely on rendered images fail to generalize to real images. To address this shortcoming, prior work introduced unsupervised domain adaptation algorithms that have tried to either map representations between the two domains, or learn to extract features that are domain-invariant. In this work, we approach the problem in a new light by learning in an unsupervised manner a transformation in the pixel space from one domain to the other. Our generative adversarial network (GAN)-based method adapts source-domain images to appear as if drawn from the target domain. Our approach not only produces plausible samples, but also outperforms the state-of-the-art on a number of unsupervised domain adaptation scenarios by large margins. Finally, we demonstrate that the adaptation process generalizes to object classes unseen during training."
176,2016,Real-Time Patient-Specific ECG Classification by 1-D Convolutional Neural Networks,"S. Kiranyaz, T. Ince, M. Gabbouj",IEEE Transactions on Biomedical Engineering,2016-03-01,1618,96,246.616,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Real-Time Patient-Specific ECG Classification by 1-D Convolutional Neural Networks within AI for Science, Healthcare, and Robotics.","high citation signal (1,618); influential citation signal (96); recognized venue","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TBME.2015.2468589,https://www.semanticscholar.org/paper/6852ff4b312c0ab3fc11728f6d868a5bac8e83be,,10.1109/TBME.2015.2468589,,26285054,206614746,Computer Science; Medicine,JournalArticle,neural networks,1,citations=1618; influential=96; recognized venue; open PDF metadata; title AI matches=3; AI term matches=3,
177,2016,Deep Patient: An Unsupervised Representation to Predict the Future of Patients from the Electronic Health Records,"Riccardo Miotto, Li Li, B. Kidd, J. Dudley",Scientific Reports,2016-05-17,1616,70,230.221,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,Secondary use of electronic health records (EHRs) promises to advance clinical research and better inform clinical decision making.,"high citation signal (1,616); influential citation signal (70); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/srep26094,https://www.semanticscholar.org/paper/18c39ba04333d31c6cb10faf79d1f18692c38d0f,https://www.nature.com/articles/srep26094.pdf,10.1038/srep26094,,27185194,4404566,Computer Science; Medicine,JournalArticle,deep learning; machine learning,2,citations=1616; influential=70; translation/trustworthiness signal; open PDF metadata; AI term matches=2; query hits=2,"Secondary use of electronic health records (EHRs) promises to advance clinical research and better inform clinical decision making. Challenges in summarizing and representing patient data prevent widespread practice of predictive modeling using EHRs. Here we present a novel unsupervised deep feature learning method to derive a general-purpose patient representation from EHR data that facilitates clinical predictive modeling. In particular, a three-layer stack of denoising autoencoders was used to capture hierarchical regularities and dependencies in the aggregated EHRs of about 700,000 patients from the Mount Sinai data warehouse. The result is a representation we name “deep patient”. We evaluated this representation as broadly predictive of health states by assessing the probability of patients to develop various diseases. We performed evaluation using 76,214 test patients comprising 78 diseases from diverse clinical domains and temporal windows. Our results significantly outperformed those achieved using representations based on raw EHR data and alternative feature learning strategies. Prediction performance for severe diabetes, schizophrenia, and various cancers were among the top performing. These findings indicate that deep learning applied to EHRs can derive patient representations that offer improved clinical predictions, and could provide a machine learning framework for augmenting clinical decision systems."
178,2016,Data Mining Practical Machine Learning Tools And Techniques With Java Implementations,Marcel Abendroth,,,1613,139,240.685,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Data Mining Practical Machine Learning Tools And Techniques With Java Implementations within General AI Methods and Systems.,"high citation signal (1,613); influential citation signal (139)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/528ecb0f88a9ea6110ba309b98cc2f0678f257c9,https://www.semanticscholar.org/paper/528ecb0f88a9ea6110ba309b98cc2f0678f257c9,,,,,64259583,Computer Science,,data mining; machine learning,2,citations=1613; influential=139; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
179,2016,OctNet: Learning Deep 3D Representations at High Resolutions,"Gernot Riegler, Ali O. Ulusoy, Andreas Geiger",Computer Vision and Pattern Recognition,2016-11-15,1611,77,238.469,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,"We present OctNet, a representation for deep learning with sparse 3D data.","high citation signal (1,611); influential citation signal (77); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2017.701,https://www.semanticscholar.org/paper/511ff60d4aa5ab2660552f02ee85692425912b46,https://arxiv.org/pdf/1611.05009,10.1109/CVPR.2017.701,1611.05009,,206596552,Computer Science,JournalArticle; Conference,deep learning,1,citations=1611; influential=77; recognized venue; open PDF metadata; AI term matches=4,"We present OctNet, a representation for deep learning with sparse 3D data. In contrast to existing models, our representation enables 3D convolutional networks which are both deep and high resolution. Towards this goal, we exploit the sparsity in the input data to hierarchically partition the space using a set of unbalanced octrees where each leaf node stores a pooled feature representation. This allows to focus memory allocation and computation to the relevant dense regions and enables deeper networks without compromising resolution. We demonstrate the utility of our OctNet representation by analyzing the impact of resolution on several 3D tasks including 3D object classification, orientation estimation and point cloud labeling."
180,2016,Unsupervised Domain Adaptation with Residual Transfer Networks,"Mingsheng Long, Hanjing Zhu, Jianmin Wang, Michael I. Jordan",Neural Information Processing Systems,2016-02-14,1604,134,234.053,Foundation Models and Large Language Models,metadata-ranked,foundation-models,The recent success of deep neural networks relies on massive amounts of labeled data.,"high citation signal (1,604); influential citation signal (134)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/b4929ef46d86b92753362bdd1aa7b6e3e03e6214,https://www.semanticscholar.org/paper/b4929ef46d86b92753362bdd1aa7b6e3e03e6214,,,1602.04433,,745350,Computer Science,JournalArticle; Conference,neural networks,1,citations=1604; influential=134; open PDF metadata; AI term matches=2,"The recent success of deep neural networks relies on massive amounts of labeled data. For a target task where labeled data is unavailable, domain adaptation can transfer a learner from a different source domain. In this paper, we propose a new approach to domain adaptation in deep networks that can jointly learn adaptive classifiers and transferable features from labeled data in the source domain and unlabeled data in the target domain. We relax a shared-classifier assumption made by previous methods and assume that the source classifier and target classifier differ by a residual function. We enable classifier adaptation by plugging several layers into deep network to explicitly learn the residual function with reference to the target classifier. We fuse features of multiple layers with tensor product and embed them into reproducing kernel Hilbert spaces to match distributions for feature adaptation. The adaptation can be achieved in most feed-forward models by extending them with new residual layers and loss functions, which can be trained efficiently via back-propagation. Empirical evidence shows that the new approach outperforms state of the art methods on standard domain adaptation benchmarks."
181,2016,Deep neural networks: A promising tool for fault characteristic mining and intelligent diagnosis of rotating machinery with massive data,"Feng Jia, Y. Lei, Jing Lin, Xin Zhou, N. Lu",,2016-05-01,1600,55,229.679,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Deep neural networks: A promising tool for fault characteristic mining and intelligent diagnosis of rotating machinery with massive data within General AI Methods and Systems.,"high citation signal (1,600); influential citation signal (55)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.YMSSP.2015.10.025,https://www.semanticscholar.org/paper/7eb26438ca18093bff5d33e9b2c8b95e20ddd209,,10.1016/J.YMSSP.2015.10.025,,,110988692,Computer Science; Engineering,,artificial intelligence; data mining; deep learning; neural networks,4,citations=1600; influential=55; open PDF metadata; title AI matches=2; AI term matches=2; query hits=4,
182,2016,Learning Rotation-Invariant Convolutional Neural Networks for Object Detection in VHR Optical Remote Sensing Images,"Gong Cheng, Peicheng Zhou, Junwei Han",IEEE Transactions on Geoscience and Remote Sensing,2016-09-05,1599,121,253.567,Vision and Multimodal Learning,metadata-ranked,vision,Positions Learning Rotation-Invariant Convolutional Neural Networks for Object Detection in VHR Optical Remote Sensing Images within Vision and Multimodal Learning.,"high citation signal (1,599); influential citation signal (121); recognized venue","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TGRS.2016.2601622,https://www.semanticscholar.org/paper/771479c18b586eafae21baf262a220aaa7b2eef6,,10.1109/TGRS.2016.2601622,,,38814373,Computer Science; Engineering; Environmental Science,JournalArticle,computer vision; deep learning; machine learning; neural networks,4,citations=1599; influential=121; recognized venue; open PDF metadata; title AI matches=3; AI term matches=3; query hits=4,
183,2016,Deep reinforcement learning for robotic manipulation with asynchronous off-policy updates,"S. Gu, E. Holly, T. Lillicrap, S. Levine",IEEE International Conference on Robotics and Automation,2016-10-03,1593,31,218.748,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning; ai4science,Reinforcement learning holds the promise of enabling autonomous robots to learn large repertoires of behavioral skills with minimal human intervention.,"high citation signal (1,593); influential citation signal (31); open-access PDF metadata","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/ICRA.2017.7989385,https://www.semanticscholar.org/paper/e37b999f0c96d7136db07b0185b837d5decd599a,https://arxiv.org/pdf/1610.00633,10.1109/ICRA.2017.7989385,1610.00633,,18389147,Computer Science; Engineering,JournalArticle; Conference,deep learning; neural networks; reinforcement learning,3,citations=1593; influential=31; open PDF metadata; title AI matches=1; AI term matches=2; query hits=3,"Reinforcement learning holds the promise of enabling autonomous robots to learn large repertoires of behavioral skills with minimal human intervention. However, robotic applications of reinforcement learning often compromise the autonomy of the learning process in favor of achieving training times that are practical for real physical systems. This typically involves introducing hand-engineered policy representations and human-supplied demonstrations. Deep reinforcement learning alleviates this limitation by training general-purpose neural network policies, but applications of direct deep reinforcement learning algorithms have so far been restricted to simulated settings and relatively simple tasks, due to their apparent high sample complexity. In this paper, we demonstrate that a recent deep reinforcement learning algorithm based on off-policy training of deep Q-functions can scale to complex 3D manipulation tasks and can learn deep neural network policies efficiently enough to train on real physical robots. We demonstrate that the training times can be further reduced by parallelizing the algorithm across multiple robots which pool their policy updates asynchronously. Our experimental evaluation shows that our method can learn a variety of 3D manipulation skills in simulation and a complex door opening skill on real robots without any prior demonstrations or manually designed representations."
184,2016,Combining satellite imagery and machine learning to predict poverty,"Neal Jean, M. Burke, Sang Michael Xie, W. Davis, D. Lobell, Stefano Ermon",Science,2016-08-19,1590,123,245.671,Vision and Multimodal Learning,metadata-ranked,machine-learning; ai4science,Positions Combining satellite imagery and machine learning to predict poverty within Vision and Multimodal Learning.,"high citation signal (1,590); influential citation signal (123); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1126/science.aaf7894,https://www.semanticscholar.org/paper/4f975da00a5b2a2f7236e34edcb7274e5fdab937,https://science.sciencemag.org/content/sci/353/6301/790.full.pdf,10.1126/science.aaf7894,,27540167,16154009,Computer Science; Economics; Environmental Science; Medicine,JournalArticle; Study; Review,machine learning; neural networks,2,citations=1590; influential=123; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
185,2016,Large-Margin Softmax Loss for Convolutional Neural Networks,"Weiyang Liu, Yandong Wen, Zhiding Yu, Meng Yang",International Conference on Machine Learning,2016-06-19,1585,151,261.452,Foundation Models and Large Language Models,benchmark/dataset,machine-learning; vision,Cross-entropy loss together with softmax is arguably one of the most common used supervision components in convolutional neural networks (CNNs).,"high citation signal (1,585); influential citation signal (151); recognized venue","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/6fd9e3cb0cf23c8ef4aa7065d9be407c45250bff,https://www.semanticscholar.org/paper/6fd9e3cb0cf23c8ef4aa7065d9be407c45250bff,,,1612.02295,,1829423,Computer Science; Mathematics,JournalArticle; Conference,deep learning; neural networks,2,citations=1585; influential=151; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=2; AI term matches=4; query hits=2,"Cross-entropy loss together with softmax is arguably one of the most common used supervision components in convolutional neural networks (CNNs). Despite its simplicity, popularity and excellent performance, the component does not explicitly encourage discriminative learning of features. In this paper, we propose a generalized large-margin softmax (L-Softmax) loss which explicitly encourages intra-class compactness and inter-class separability between learned features. Moreover, L-Softmax not only can adjust the desired margin but also can avoid overfitting. We also show that the L-Softmax loss can be optimized by typical stochastic gradient descent. Extensive experiments on four benchmark datasets demonstrate that the deeply-learned features with L-softmax loss become more discriminative, hence significantly boosting the performance on a variety of visual classification and verification tasks."
