candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
11,2003,The Boosting Approach to Machine Learning An Overview,R. Schapire,,,2273,121,241.301,General AI Methods and Systems,survey/review,machine-learning,Positions The Boosting Approach to Machine Learning An Overview within General AI Methods and Systems.,"high citation signal (2,273); influential citation signal (121)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-0-387-21579-2_9,https://www.semanticscholar.org/paper/84bb60b83f82ad847e19d96403ad0011abfc888f,,,10.1007/978-0-387-21579-2_9,,,221284382,Computer Science; Mathematics,Review,machine learning,1,citations=2273; influential=121; open PDF metadata; title AI matches=1; AI term matches=1,
12,2003,Gaussian Processes in Machine Learning,Carl E. Rasmussen,Advanced Lectures on Machine Learning,2003-02-02,2235,181,256.53,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Gaussian Processes in Machine Learning within General AI Methods and Systems.,"high citation signal (2,235); influential citation signal (181); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-540-28650-9_4,https://www.semanticscholar.org/paper/7649af7bf6e9d277ed045930fc08d79247e02375,,,10.1007/978-3-540-28650-9_4,,,271971372,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=2235; influential=181; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
13,2003,"A symbolic representation of time series, with implications for streaming algorithms","Jessica Lin, Eamonn J. Keogh, Stefano Lonardi, B. Chiu",Workshop on Research Issues on Data Mining and Knowledge Discovery,2003-06-13,2158,284,252.038,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,"The parallel explosions of interest in streaming data, and data mining of time series have had surprisingly little intersection.","high citation signal (2,158); influential citation signal (284)","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/882082.882086,https://www.semanticscholar.org/paper/dc710f2ef19c6bec299ef7828506f86708941e36,,,10.1145/882082.882086,,,6084733,Computer Science; Mathematics,JournalArticle,data mining,1,citations=2158; influential=284; open PDF metadata; AI term matches=3,"The parallel explosions of interest in streaming data, and data mining of time series have had surprisingly little intersection. This is in spite of the fact that time series data are typically streaming data. The main reason for this apparent paradox is the fact that the vast majority of work on streaming data explicitly assumes that the data is discrete, whereas the vast majority of time series data is real valued.Many researchers have also considered transforming real valued time series into symbolic representations, nothing that such representations would potentially allow researchers to avail of the wealth of data structures and algorithms from the text processing and bioinformatics communities, in addition to allowing formerly ""batch-only"" problems to be tackled by the streaming community. While many symbolic representations of time series have been introduced over the past decades, they all suffer from three fatal flaws. Firstly, the dimensionality of the symbolic representation is the same as the original data, and virtually all data mining algorithms scale poorly with dimensionality. Secondly, although distance measures can be defined on the symbolic approaches, these distance measures have little correlation with distance measures defined on the original time series. Finally, most of these symbolic approaches require one to have access to all the data, before creating the symbolic representation. This last feature explicitly thwarts efforts to use the representations with streaming algorithms.In this work we introduce a new symbolic representation of time series. Our representation is unique in that it allows dimensionality/numerosity reduction, and it also allows distance measures to be defined on the symbolic approach that lower bound corresponding distance measures defined on the original series. As we shall demonstrate, this latter feature is particularly exciting because it allows one to run certain data mining algorithms on the efficiently manipulated symbolic representation, while producing identical results to the algorithms that operate on the original data. Finally, our representation allows the real valued data to be converted in a streaming fashion, with only an infinitesimal time and space overhead.We will demonstrate the utility of our representation on the classic data mining tasks of clustering, classification, query by content and anomaly detection."
14,2003,Multi Agent Reinforcement Learning Independent vs Cooperative Agents,Ming Tan,,,1963,175,243.207,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Multi Agent Reinforcement Learning Independent vs Cooperative Agents within Reinforcement Learning and Agents.,"high citation signal (1,963); influential citation signal (175)","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/b3fc56876ad1cdf35ad4af13b991bbb24d219bd9,https://www.semanticscholar.org/paper/b3fc56876ad1cdf35ad4af13b991bbb24d219bd9,,,,,,260435822,Computer Science,,reinforcement learning,1,citations=1963; influential=175; open PDF metadata; title AI matches=1; AI term matches=1,
15,2003,KNN Model-Based Approach in Classification,"G. Guo, Hui Wang, D. Bell, Y. Bi, Kieran R. C. Greer",OTM Conferences / Workshops,2003-11-03,1944,106,238.026,General AI Methods and Systems,metadata-ranked,machine-learning,Positions KNN Model-Based Approach in Classification within General AI Methods and Systems.,"high citation signal (1,944); influential citation signal (106)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-540-39964-3_62,https://www.semanticscholar.org/paper/a7e2814ec5db800d2f8c4313fd436e9cf8273821,,,10.1007/978-3-540-39964-3_62,,,1350330,Computer Science,JournalArticle,data mining; machine learning,2,citations=1944; influential=106; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
16,2003,Asymptotic Behaviors of Support Vector Machines with Gaussian Kernel,"P. Bartlett, S. Keerthi, Chih-Jen Lin",Neural Computation,2003-07-01,1769,76,229.345,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Asymptotic Behaviors of Support Vector Machines with Gaussian Kernel within Graph Learning, Recommendation, and Core Methods.","high citation signal (1,769); influential citation signal (76); open-access PDF metadata","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1162/089976603321891855,https://www.semanticscholar.org/paper/b3f45ff1e0a749d6b4fd903dcd844582162469ce,http://www.csie.ntu.edu.tw/~cjlin/papers/limit.pdf,,10.1162/089976603321891855,,12816571,11225382,Computer Science; Mathematics; Medicine,JournalArticle,support vector machines,1,citations=1769; influential=76; open PDF metadata; title AI matches=1; AI term matches=1,
17,2003,Financial time series forecasting using support vector machines,Kyoung-jae Kim,Neurocomputing,2003-09-01,1738,85,232.504,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Financial time series forecasting using support vector machines within General AI Methods and Systems.,"high citation signal (1,738); influential citation signal (85)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0925-2312(03)00372-2,https://www.semanticscholar.org/paper/fdc35d07cdacf0da55ebdf719e464657000f333a,,,10.1016/S0925-2312(03)00372-2,,,12324268,Business; Computer Science,JournalArticle,neural networks; support vector machines,2,citations=1738; influential=85; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
18,2003,CAPTCHA: Using Hard AI Problems for Security,"Luis von Ahn, M. Blum, Nicholas Hopper, J. Langford",International Conference on the Theory and Application of Cryptographic Techniques,2003-05-04,1702,114,234.112,General AI Methods and Systems,metadata-ranked,machine-learning,Positions CAPTCHA: Using Hard AI Problems for Security within General AI Methods and Systems.,"high citation signal (1,702); influential citation signal (114); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/3-540-39200-9_18,https://www.semanticscholar.org/paper/3d9e24e36725f3a138452636abb481d1d601ed89,https://link.springer.com/content/pdf/10.1007/3-540-39200-9_18.pdf,,10.1007/3-540-39200-9_18,,,5658745,Computer Science,JournalArticle; Conference,artificial intelligence,1,citations=1702; influential=114; open PDF metadata; title AI matches=1; AI term matches=1,
19,2003,"Artificial intelligence - a modern approach, 2nd Edition","Stuart Russell, Peter Norvig",Prentice Hall series in artificial intelligence,,1668,143,246.817,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Artificial intelligence - a modern approach, 2nd Edition within General AI Methods and Systems.","high citation signal (1,668); influential citation signal (143); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/23729ae655799ed2baa40ad77a2d4344453754f6,https://www.semanticscholar.org/paper/23729ae655799ed2baa40ad77a2d4344453754f6,,,,,,262339885,Computer Science,,artificial intelligence,1,citations=1668; influential=143; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
20,2003,"Data Mining: Concepts, Models, Methods, and Algorithms",D. Edwards,,2003-06-02,1501,156,235.708,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Data Mining: Concepts, Models, Methods, and Algorithms within General AI Methods and Systems.","high citation signal (1,501); influential citation signal (156); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1021/PR030789N,https://www.semanticscholar.org/paper/c60c59b1873a6635594ed7cb7eab9f90727f326c,https://pubs.acs.org/doi/pdf/10.1021/pr030789n,,10.1021/PR030789N,,,91019750,Biology; Computer Science,,data mining,1,citations=1501; influential=156; open PDF metadata; title AI matches=1; AI term matches=1,
21,2003,Recent Advances in Hierarchical Reinforcement Learning,"A. Barto, S. Mahadevan",Discrete event dynamic systems,,1428,102,230.71,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Recent Advances in Hierarchical Reinforcement Learning within Reinforcement Learning and Agents.,"high citation signal (1,428); influential citation signal (102)","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1023/A:1022140919877,https://www.semanticscholar.org/paper/0a8149fb5aa8a5684e7d530c264451a5cb9250f5,,,10.1023/A:1022140919877,,,386824,Computer Science,JournalArticle; Review,machine learning; reinforcement learning,2,citations=1428; influential=102; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
22,2003,Sentiment analysis: capturing favorability using natural language processing,"Tetsuya Nasukawa, Jeonghee Yi",International Conference on Knowledge Capture,2003-10-23,1361,34,212.542,Natural Language Processing and Knowledge,metadata-ranked,nlp,Positions Sentiment analysis: capturing favorability using natural language processing within Natural Language Processing and Knowledge.,"high citation signal (1,361); influential citation signal (34)","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/945645.945658,https://www.semanticscholar.org/paper/ababc1999b5f31409c78c39d1842219821e37a6d,,,10.1145/945645.945658,,,3333256,Computer Science; Linguistics,JournalArticle,natural language processing,1,citations=1361; influential=34; open PDF metadata; title AI matches=1; AI term matches=1,
23,2003,Benchmarking Attribute Selection Techniques for Discrete Class Data Mining,"M. Hall, G. Holmes",IEEE Transactions on Knowledge and Data Engineering,2003-11-01,1310,103,236.949,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Benchmarking Attribute Selection Techniques for Discrete Class Data Mining within General AI Methods and Systems.,"high citation signal (1,310); influential citation signal (103); recognized venue; open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TKDE.2003.1245283,https://www.semanticscholar.org/paper/92f160c2ccf58c8098a062abae5f3c99c6951aa0,http://www.cs.waikato.ac.nz/~ml/publications/2000/00MH-GH-Benchmarking.pdf,,10.1109/TKDE.2003.1245283,,,4467142,Computer Science,JournalArticle,data mining,1,citations=1310; influential=103; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
24,2003,A Bayesian Networks Approach for Predicting Protein-Protein Interactions from Genomic Data,"R. Jansen, Haiyuan Yu, D. Greenbaum, Y. Kluger, N. Krogan, Sambath Chung, A. Emili, M. Snyder, et al.",Science,2003-10-17,1277,69,230.846,"AI for Science, Healthcare, and Robotics",ai4science,ai4science,"Positions A Bayesian Networks Approach for Predicting Protein-Protein Interactions from Genomic Data within AI for Science, Healthcare, and Robotics.","high citation signal (1,277); influential citation signal (69); recognized venue; open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1126/SCIENCE.1087361,https://www.semanticscholar.org/paper/fca7149cd7df7cb846ca6e3b8be55b587ddb709c,http://papers.gersteinlab.org/e-print/intint/all.pdf,,10.1126/SCIENCE.1087361,,14564010,261125853,Biology; Computer Science; Medicine,JournalArticle; Study,bayesian networks,1,citations=1277; influential=69; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
25,2003,Towards Answering Opinion Questions: Separating Facts from Opinions and Identifying the Polarity of Opinion Sentences,"Hong Yu, V. Hatzivassiloglou",Conference on Empirical Methods in Natural Language Processing,2003-07-11,1261,71,221.963,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Opinion question answering is a challenging task for natural language processing.,"high citation signal (1,261); influential citation signal (71); open-access PDF metadata","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.3115/1119355.1119372,https://www.semanticscholar.org/paper/3f46b61a7216e5763ffab5d33e06b88c9d490c85,https://dl.acm.org/doi/pdf/10.3115/1119355.1119372,,10.3115/1119355.1119372,,41607510,6627923,Computer Science; Medicine,JournalArticle; Conference,large language models; natural language processing,2,citations=1261; influential=71; open PDF metadata; AI term matches=2; query hits=2,"Opinion question answering is a challenging task for natural language processing. In this paper, we discuss a necessary component for an opinion question answering system: separating opinions from fact, at both the document and sentence level. We present a Bayesian classifier for discriminating between documents with a preponderance of opinions such as editorials from regular news stories, and describe three unsupervised, statistical techniques for the significantly harder task of detecting opinions at the sentence level. We also present a first model for classifying opinion sentences as positive or negative in terms of the main perspective being expressed in the opinion. Results from a large collection of news stories and a human evaluation of 400 sentences are reported, indicating that we achieve very high performance in document classification (upwards of 97% precision and recall), and respectable performance in detecting opinions and classifying them at the sentence level as positive, negative, or neutral (up to 91% accuracy)."
26,2003,An assessment of the effectiveness of decision tree methods for land cover classification,"M. Pal, P. Mather",,2003-08-30,1205,48,214.577,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions An assessment of the effectiveness of decision tree methods for land cover classification within Graph Learning, Recommendation, and Core Methods.","high citation signal (1,205); influential citation signal (48)","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/S0034-4257(03)00132-9,https://www.semanticscholar.org/paper/abf35bb32d077832d6cc1ead91a01b68b3628413,,,10.1016/S0034-4257(03)00132-9,,,62190785,Computer Science; Environmental Science,,neural networks,1,citations=1205; influential=48; open PDF metadata; title AI matches=1; AI term matches=1,
27,2003,Review and comparison of methods to study the contribution of variables in artificial neural network models,"M. Gevrey, I. Dimopoulos, S. Lek",,2003-02-15,1170,48,218.929,General AI Methods and Systems,survey/review,machine-learning,Positions Review and comparison of methods to study the contribution of variables in artificial neural network models within General AI Methods and Systems.,"high citation signal (1,170); influential citation signal (48)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0304-3800(02)00257-0,https://www.semanticscholar.org/paper/3fdfa50a9224e22da8d2987f06346371ba26dd03,,,10.1016/S0304-3800(02)00257-0,,,85348798,Computer Science; Environmental Science; Mathematics,Review,neural networks,1,citations=1170; influential=48; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
28,2003,Improved Automatic Keyword Extraction Given More Linguistic Knowledge,A. Hulth,Conference on Empirical Methods in Natural Language Processing,2003-07-11,1109,149,227.415,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,"In this paper, experiments on automatic extraction of keywords from abstracts using a supervised machine learning algorithm are discussed.","high citation signal (1,109); influential citation signal (149); open-access PDF metadata","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.3115/1119355.1119383,https://www.semanticscholar.org/paper/771ca13f78a6cfda9ed99004a386e9e7e187bd34,https://dl.acm.org/doi/pdf/10.3115/1119355.1119383,,10.3115/1119355.1119383,,,5723599,Computer Science; Linguistics,JournalArticle; Conference,machine learning,1,citations=1109; influential=149; open PDF metadata; AI term matches=2,"In this paper, experiments on automatic extraction of keywords from abstracts using a supervised machine learning algorithm are discussed. The main point of this paper is that by adding linguistic knowledge to the representation (such as syntactic features), rather than relying only on statistics (such as term frequency and n-grams), a better result is obtained as measured by keywords previously assigned by professional indexers. In more detail, extracting NP-chunks gives a better precision than n-grams, and by adding the PoS tag(s) assigned to the term as a feature, a dramatic improvement of the results is obtained, independent of the term selection approach applied."
