candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
190,2006,Artificial neural networks for predicting the maximum surface settlement caused by EPB shield tunneling,"S. Suwansawat, H. Einstein",,2006-03-01,310,16,172.94,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial neural networks for predicting the maximum surface settlement caused by EPB shield tunneling within General AI Methods and Systems.,high citation signal (310); influential citation signal (16),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.TUST.2005.06.007,https://www.semanticscholar.org/paper/9481f7c16d7909871e464341f66595932133c442,,10.1016/J.TUST.2005.06.007,,,109524966,Engineering; Environmental Science; Geology,,neural networks,1,citations=310; influential=16; open PDF metadata; title AI matches=2; AI term matches=2,
191,2006,Evolutionary Function Approximation for Reinforcement Learning,"Shimon Whiteson, P. Stone",Journal of machine learning research,2006-12-01,309,17,183.67,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Evolutionary Function Approximation for Reinforcement Learning within Reinforcement Learning and Agents.,high citation signal (309); influential citation signal (17); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/1927133a377d011fbc06c5b07399fc6d23a5b2f2,https://www.semanticscholar.org/paper/1927133a377d011fbc06c5b07399fc6d23a5b2f2,,,,,564520,Computer Science; Mathematics,JournalArticle,neural networks; reinforcement learning,2,citations=309; influential=17; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,
192,2006,A validation approach for neural network-based online adaptive systems: Experiences with Auto-adaptive and Reconfigurable Systems,"E. Bruneton, T. Coupaye, Matthieu Leclercq, Vivien Quéma, J. Stefani",,2006-09-01,309,17,170.67,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A validation approach for neural network-based online adaptive systems: Experiences with Auto-adaptive and Reconfigurable Systems within General AI Methods and Systems.,high citation signal (309); influential citation signal (17); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1002/SPE.V36:11/12,https://www.semanticscholar.org/paper/fe213cffb14a187c83e8d716f650121e22296ba2,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/spe.770,10.1002/SPE.V36:11/12,,,57400835,Computer Science; Engineering,,neural networks,1,citations=309; influential=17; open PDF metadata; title AI matches=1; AI term matches=1,
193,2006,Graph Laplacians and their Convergence on Random Neighborhood Graphs,"Matthias Hein, Jean-Yves Audibert, U. V. Luxburg",Journal of machine learning research,2006-08-21,307,36,189.615,General AI Methods and Systems,metadata-ranked,machine-learning,Given a sample from a probability measure with support on a submanifold in Euclidean space one can construct a neighborhood graph which can be seen as an approximation of the submanifold.,high citation signal (307); influential citation signal (36); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5555/1314498.1314544,https://www.semanticscholar.org/paper/3993b1005796fe45d4423daa973d3fe58ae7f798,,10.5555/1314498.1314544,math/0608522,,1355782,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=307; influential=36; recognized venue; open PDF metadata; AI term matches=2,"Given a sample from a probability measure with support on a submanifold in Euclidean space one can construct a neighborhood graph which can be seen as an approximation of the submanifold. The graph Laplacian of such a graph is used in several machine learning methods like semi-supervised learning, dimensionality reduction and clustering. In this paper we determine the pointwise limit of three different graph Laplacians used in the literature as the sample size increases and the neighborhood size approaches zero. We show that for a uniform measure on the submanifold all graph Laplacians have the same limit up to constants. However in the case of a non-uniform measure on the submanifold only the so called random walk graph Laplacian converges to the weighted Laplace-Beltrami operator."
194,2006,Machine Learning of Temporal Relations,"I. Mani, M. Verhagen, Ben Wellner, Chong Min Lee, J. Pustejovsky",Annual Meeting of the Association for Computational Linguistics,2006-07-17,307,33,179.431,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,This paper investigates a machine learning approach for temporally ordering and anchoring events in natural language texts.,high citation signal (307); influential citation signal (33); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.3115/1220175.1220270,https://www.semanticscholar.org/paper/fc82788021963ff8e318ffe955829bc68e48943a,https://dl.acm.org/doi/pdf/10.3115/1220175.1220270,10.3115/1220175.1220270,,,18281724,Computer Science; Linguistics,JournalArticle; Conference,machine learning,1,citations=307; influential=33; open PDF metadata; title AI matches=1; AI term matches=1,"This paper investigates a machine learning approach for temporally ordering and anchoring events in natural language texts. To address data sparseness, we used temporal reasoning as an over-sampling method to dramatically expand the amount of training data, resulting in predictive accuracy on link labeling as high as 93% using a Maximum Entropy classifier on human annotated data. This method compared favorably against a series of increasingly sophisticated baselines involving expansion of rules derived from human intuitions."
195,2006,Reinforcement learning for optimized trade execution,"Yuriy Nevmyvaka, Yi Feng, Michael Kearns",International Conference on Machine Learning,2006-06-25,307,21,184.337,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Reinforcement learning for optimized trade execution within Reinforcement Learning and Agents.,high citation signal (307); influential citation signal (21); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1145/1143844.1143929,https://www.semanticscholar.org/paper/235a9b0733accac54785ec272fcba0c07f4e8b0f,,10.1145/1143844.1143929,,,566650,Business; Computer Science; Economics,Book; JournalArticle; Conference,reinforcement learning,1,citations=307; influential=21; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
196,2006,SOIL MOISTURE PREDICTION USING SUPPORT VECTOR MACHINES 1,"M. Gill, T. Asefa, M. Kemblowski, M. McKee",,2006-08-01,307,8,163.823,General AI Methods and Systems,metadata-ranked,machine-learning,Positions SOIL MOISTURE PREDICTION USING SUPPORT VECTOR MACHINES 1 within General AI Methods and Systems.,high citation signal (307); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1111/j.1752-1688.2006.tb04512.x,https://www.semanticscholar.org/paper/fb76df7b3e0fb9353b5d8aabb2a1e1468f6d2878,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1752-1688.2006.tb04512.x,10.1111/j.1752-1688.2006.tb04512.x,,,108781982,Environmental Science; Geology,,machine learning; neural networks; support vector machines,3,citations=307; influential=8; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
197,2006,Using discriminant analysis for multi-class classification: an experimental investigation,"Tao Li, Shenghuo Zhu, Mitsunori Ogihara",Knowledge and Information Systems,2006-10-31,303,15,172.591,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Using discriminant analysis for multi-class classification: an experimental investigation within General AI Methods and Systems.,high citation signal (303); influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/s10115-006-0013-y,https://www.semanticscholar.org/paper/205a7f7a287aab7785c4c5a8b44c2b19123fa57d,,10.1007/s10115-006-0013-y,,,2851919,Computer Science,JournalArticle,data mining; machine learning; pattern recognition; support vector machines,4,citations=303; influential=15; open PDF metadata; title AI matches=1; AI term matches=1; query hits=4,
198,2006,Designing an artificial neural network for forecasting tourism time series,"A. Palmer, J. J. Montaño, A. Sesé",,2006-10-01,301,13,166.576,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Designing an artificial neural network for forecasting tourism time series within General AI Methods and Systems.,high citation signal (301); influential citation signal (13),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.TOURMAN.2005.05.006,https://www.semanticscholar.org/paper/5cb5248ab5da4c3278d6e45fa7006e524f95cd2f,,10.1016/J.TOURMAN.2005.05.006,,,153921065,Business; Computer Science; Economics,,neural networks,1,citations=301; influential=13; open PDF metadata; title AI matches=1; AI term matches=1,
199,2006,EEG Signal Classification Using Wavelet Feature Extraction and Neural Networks,"P. Jahankhani, V. Kodogiannis, K. Revett",John Vincent Atanasoff Symposium,2006-10-03,301,12,171.539,General AI Methods and Systems,metadata-ranked,machine-learning,Positions EEG Signal Classification Using Wavelet Feature Extraction and Neural Networks within General AI Methods and Systems.,high citation signal (301); influential citation signal (12); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/JVA.2006.17,https://www.semanticscholar.org/paper/cc0c544afc6b75b5060573eaf777df576457af79,https://westminsterresearch.westminster.ac.uk/download/dda93715fd50e4fd37f232f7cf0ddbcdc981980a23a3c63d06db676afb512956/204565/Jahankhani%2C_Kodogiannis%2C_Revett_2006_final.pdf,10.1109/JVA.2006.17,,,13432950,Computer Science; Medicine,JournalArticle,neural networks,1,citations=301; influential=12; open PDF metadata; title AI matches=3; AI term matches=3,
200,2006,Prediction of blast induced ground vibrations and frequency in opencast mine: A neural network approach,"M. Khandelwal, T. Singh",,2006-02-07,301,11,164.418,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Prediction of blast induced ground vibrations and frequency in opencast mine: A neural network approach within General AI Methods and Systems.,high citation signal (301); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.JSV.2005.02.044,https://www.semanticscholar.org/paper/fa47776d6c868474c4156bb67b18f5e73fd827f7,,10.1016/J.JSV.2005.02.044,,,121846223,Engineering; Geology,,neural networks,1,citations=301; influential=11; open PDF metadata; title AI matches=1; AI term matches=1,
201,2006,Global synchronization in arrays of delayed neural networks with constant and delayed coupling,"Jinde Cao, Ping Li, W. Wang",,2006-05-01,301,6,159.872,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Global synchronization in arrays of delayed neural networks with constant and delayed coupling within General AI Methods and Systems.,high citation signal (301),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.PHYSLETA.2005.12.092,https://www.semanticscholar.org/paper/e2b7f5b72326adefa4459ef6a106c40a94c48842,,10.1016/J.PHYSLETA.2005.12.092,,,120071861,Computer Science; Physics,,neural networks,1,citations=301; influential=6; open PDF metadata; title AI matches=2; AI term matches=2,
202,2006,A self-organizing learning array system for power quality classification based on wavelet transform,"Haibo He, Janusz A. Starzyk",IEEE Transactions on Power Delivery,,298,19,184.35,Generative Models and Synthetic Media,metadata-ranked,machine-learning,Positions A self-organizing learning array system for power quality classification based on wavelet transform within Generative Models and Synthetic Media.,high citation signal (298); influential citation signal (19); recognized venue,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/TPWRD.2005.852392,https://www.semanticscholar.org/paper/b8f4d05f18ec1828d0a08b226c6b458d6f71b166,,10.1109/TPWRD.2005.852392,,,6660309,Computer Science; Engineering,,machine learning; neural networks; support vector machines,3,citations=298; influential=19; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
203,2006,Application of Image Analysis for Classification of Ripening Bananas,"F. Mendoza, J. Aguilera",,2006-05-31,296,10,162.833,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Application of Image Analysis for Classification of Ripening Bananas within Vision and Multimodal Learning.,high citation signal (296); influential citation signal (10),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1111/J.1365-2621.2004.TB09932.X,https://www.semanticscholar.org/paper/7edc86a04c69b43c05e8327db611d6ab0dd52c4d,,10.1111/J.1365-2621.2004.TB09932.X,,,95006133,Agricultural and Food Sciences; Computer Science; Mathematics,,computer vision,1,citations=296; influential=10; open PDF metadata; title AI matches=1; AI term matches=1,
204,2006,Data Mining in Manufacturing: A Review,"J. Harding, M. Shahbaz, Srinivas, A. Kusiak",,2006-11-01,292,11,168.752,General AI Methods and Systems,survey/review,machine-learning,Positions Data Mining in Manufacturing: A Review within General AI Methods and Systems.,high citation signal (292); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1115/1.2194554,https://www.semanticscholar.org/paper/54bb5a3ea2ad07943514f02a2ed386eb10cebe2f,,10.1115/1.2194554,,,260608447,Computer Science; Engineering,Review,data mining,1,citations=292; influential=11; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
205,2006,Empirical Study on Applications of Data Mining Techniques in Healthcare,"Harleen Kaur, S. Wasan",,2006-02-28,291,6,161.131,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Positions Empirical Study on Applications of Data Mining Techniques in Healthcare within AI for Science, Healthcare, and Robotics.",high citation signal (291); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.3844/JCSSP.2006.194.200,https://www.semanticscholar.org/paper/9c64b5bf41f274100d7b8d47792da5bedb0ee7f8,http://pdfs.semanticscholar.org/9c64/b5bf41f274100d7b8d47792da5bedb0ee7f8.pdf,10.3844/JCSSP.2006.194.200,,,16992140,Business; Computer Science; Medicine,,data mining; neural networks,2,citations=291; influential=6; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
206,2006,Amplitude-integrated EEG Classification and Interpretation in Preterm and Term Infants,"L. Hellström-Westas, I. Rosén, L. D. Vries, G. Greisen",,2006-02-01,290,10,162.384,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Amplitude-integrated EEG Classification and Interpretation in Preterm and Term Infants within General AI Methods and Systems.,high citation signal (290); influential citation signal (10),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1542/NEO.7-2-E76,https://www.semanticscholar.org/paper/e49e398cbbbd12c87b1ef13c39ff824741bb3523,,10.1542/NEO.7-2-E76,,,15436592,Medicine,,pattern recognition,1,citations=290; influential=10; open PDF metadata; title AI matches=1; AI term matches=1,
207,2006,The doubly regularized support vector machine,"Li Wang, Ji Zhu, H. Zou",,2006-04-01,287,37,179.511,General AI Methods and Systems,metadata-ranked,machine-learning,Positions The doubly regularized support vector machine within General AI Methods and Systems.,high citation signal (287); influential citation signal (37),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/fdda15ad54cea240f15e9c84834a1a78241e878a,https://www.semanticscholar.org/paper/fdda15ad54cea240f15e9c84834a1a78241e878a,,,,,118799867,Computer Science; Mathematics,,support vector machines,1,citations=287; influential=37; open PDF metadata; title AI matches=1; AI term matches=1,
208,2006,Multi-time scale stream flow predictions: The support vector machines approach,"T. Asefa, M. Kemblowski, M. McKee, A. Khalil",,2006-03-01,287,13,167.532,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Multi-time scale stream flow predictions: The support vector machines approach within General AI Methods and Systems.,high citation signal (287); influential citation signal (13),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.JHYDROL.2005.06.001,https://www.semanticscholar.org/paper/7a9a829eba35fb60323f4ad55bc9d1c399f675dc,,10.1016/J.JHYDROL.2005.06.001,,,128402690,Computer Science; Engineering; Environmental Science,,machine learning; support vector machines,2,citations=287; influential=13; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
209,2006,The Dartmouth College Artificial Intelligence Conference: The Next Fifty Years,J. Moor,The AI Magazine,2006-12-15,287,8,160.346,General AI Methods and Systems,metadata-ranked,machine-learning,Positions The Dartmouth College Artificial Intelligence Conference: The Next Fifty Years within General AI Methods and Systems.,high citation signal (287),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1609/aimag.v27i4.1911,https://www.semanticscholar.org/paper/d4869863b5da0fa4ff5707fa972c6e1dc92474f6,,10.1609/aimag.v27i4.1911,,,43051599,Computer Science; Engineering,JournalArticle,artificial intelligence,1,citations=287; influential=8; open PDF metadata; title AI matches=1; AI term matches=2,
210,2006,Spectral clustering for multi-type relational data,"Bo Long, Zhongfei Zhang, Xiaoyun Wu, Philip S. Yu",International Conference on Machine Learning,2006-06-25,285,33,188.801,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Spectral clustering for multi-type relational data within General AI Methods and Systems.,high citation signal (285); influential citation signal (33); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/1143844.1143918,https://www.semanticscholar.org/paper/6ac17e450f35b5b4d8e8f1345a2912edfc4ca187,,10.1145/1143844.1143918,,,809891,Computer Science; Mathematics,JournalArticle; Book; Conference,data mining,1,citations=285; influential=33; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
211,2006,Integration of Artificial Neural Networks and Genetic Algorithm to Predict Electrical Energy consumption,"A. Azadeh, S. Ghaderi, S. Tarverdian, Morteza Saberi",Annual Conference of the IEEE Industrial Electronics Society,2006-11-01,284,9,163.591,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Integration of Artificial Neural Networks and Genetic Algorithm to Predict Electrical Energy consumption within General AI Methods and Systems.,high citation signal (284),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.amc.2006.08.093,https://www.semanticscholar.org/paper/ae4281b71b51ae31c812e3c08d6b0e4e52f2b9ec,,10.1016/j.amc.2006.08.093,,,205400956,Computer Science; Engineering; Environmental Science,JournalArticle; Conference,neural networks,1,citations=284; influential=9; open PDF metadata; title AI matches=2; AI term matches=2,
212,2006,Grouping Multidimensional Data - Recent Advances in Clustering,"J. Kogan, Charles K. Nicholas, M. Teboulle",,2006-02-01,283,7,157.39,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Grouping Multidimensional Data - Recent Advances in Clustering within General AI Methods and Systems.,high citation signal (283),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/3-540-28349-8,https://www.semanticscholar.org/paper/2322c812664f7c495cfbdf7fa036917246b90f24,,10.1007/3-540-28349-8,,,20985314,Computer Science; Mathematics,Review,data mining,1,citations=283; influential=7; open PDF metadata; title AI matches=1; AI term matches=1,
213,2006,A Kernel for Time Series Based on Global Alignments,"Marco Cuturi, Jean-Philippe Vert, Øystein Birkenes, T. Matsui","IEEE International Conference on Acoustics, Speech, and Signal Processing",2006-10-05,281,31,175.642,Foundation Models and Large Language Models,metadata-ranked,machine-learning; nlp,"We propose in this paper a new family of kernels to handle time series, notably speech data, within the framework of kernel methods which includes popular algorithms such as the support vector machine.",high citation signal (281); influential citation signal (31); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/ICASSP.2007.366260,https://www.semanticscholar.org/paper/0b771778298718f1656c332beb931a6c452988c4,https://arxiv.org/pdf/cs/0610033,10.1109/ICASSP.2007.366260,cs/0610033,,1883637,Computer Science,JournalArticle; Conference,support vector machines,1,citations=281; influential=31; open PDF metadata; AI term matches=2,"We propose in this paper a new family of kernels to handle time series, notably speech data, within the framework of kernel methods which includes popular algorithms such as the support vector machine. These kernels elaborate on the well known dynamic time warping (DTW) family of distances by considering the same set of elementary operations, namely substitutions and repetitions of tokens, to map a sequence onto another. Associating to each of these operations a given score, DTW algorithms use dynamic programming techniques to compute an optimal sequence of operations with high overall score, in this paper we consider instead the score spanned by all possible alignments, take a smoothed version of their maximum and derive a kernel out of this formulation. We prove that this kernel is positive definite under favorable conditions and show how it can be tuned effectively for practical applications as we report encouraging results on a speech recognition task."
214,2006,Semi-Supervised Learning (Adaptive Computation and Machine Learning),"O. Chapelle, B. Scholkopf, A. Zien",,2006-09-01,281,15,166.938,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Semi-Supervised Learning (Adaptive Computation and Machine Learning) within General AI Methods and Systems.,high citation signal (281); influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/463565c30b7a9c12c2ef0558a51cfc7b05055737,https://www.semanticscholar.org/paper/463565c30b7a9c12c2ef0558a51cfc7b05055737,,,,,59913655,Computer Science,,machine learning,1,citations=281; influential=15; open PDF metadata; title AI matches=1; AI term matches=1,
215,2006,Five-Point Motion Estimation Made Easy,"Hongdong Li, R. Hartley",International Conference on Pattern Recognition,2006-08-20,281,12,173.031,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Estimating relative camera motion from two calibrated views is a classical problem in computer vision.,high citation signal (281); influential citation signal (12); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/ICPR.2006.579,https://www.semanticscholar.org/paper/2dc275a12964463f80afd1a6d7e45e310af68ef0,http://users.cecs.anu.edu.au/~hongdong/fivepointICPR.pdf,10.1109/ICPR.2006.579,,,7745676,Computer Science; Mathematics,JournalArticle; Conference,computer vision,1,citations=281; influential=12; recognized venue; open PDF metadata; AI term matches=2,"Estimating relative camera motion from two calibrated views is a classical problem in computer vision. The minimal case for such problem is the so-called five-point problem, for which the state-of-the-art solution is Nister's algorithm (2003, 2004). However, due to the heuristic nature of the procedures it applies, to implement it needs much effort for non-expert user. This paper provides a simpler algorithm based on the hidden variable resultant technique. Instead of eliminating the unknown variables one by one (i.e, sequentially) using the Gauss elimination, our algorithm eliminates many unknowns at once. Moreover, in the equation solving stage, instead of back-substituting and solve all the unknowns sequentially, we compute the minimal singular vector of the coefficient matrix, by which all the unknown parameters can be estimated simultaneously. Experiments on both simulation and real images have validated the new algorithm"
216,2006,Prediction of minimum surface roughness in end milling mold parts using neural network and genetic algorithm,"H. Öktem, Tuncay Erzurumlu, F. Erzincanli",,,281,5,153.207,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Prediction of minimum surface roughness in end milling mold parts using neural network and genetic algorithm within General AI Methods and Systems.,high citation signal (281),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.MATDES.2005.01.010,https://www.semanticscholar.org/paper/d1d39d44f02efeb9b71a49f6bf6d01dc4451e17b,,10.1016/J.MATDES.2005.01.010,,,137091999,Engineering; Materials Science,,neural networks,1,citations=281; influential=5; open PDF metadata; title AI matches=1; AI term matches=1,
217,2006,Texture classification using Gabor wavelets based rotation invariant features,"A. Selvaraj, L. Ganesan, S. P. Priyal",Pattern Recognition Letters,2006-12-01,280,11,173.832,Natural Language Processing and Knowledge,metadata-ranked,machine-learning,Positions Texture classification using Gabor wavelets based rotation invariant features within Natural Language Processing and Knowledge.,high citation signal (280); influential citation signal (11); recognized venue,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1016/j.patrec.2006.05.008,https://www.semanticscholar.org/paper/0b14219f7e3f4896919432fc2b69618fec26ef44,,10.1016/j.patrec.2006.05.008,,,30034695,Computer Science; Engineering; Environmental Science; Mathematics,JournalArticle,computer vision,1,citations=280; influential=11; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
218,2006,Neural Networks for Applied Sciences and Engineering,S. Samarasinghe,,2006-09-01,279,13,167.912,"AI for Science, Healthcare, and Robotics",metadata-ranked,ai4science,"Positions Neural Networks for Applied Sciences and Engineering within AI for Science, Healthcare, and Robotics.",high citation signal (279); influential citation signal (13),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1201/9780849333750,https://www.semanticscholar.org/paper/62f95fe05af8534c8d1842a2466cf7408dd4d8f5,,10.1201/9780849333750,,,60986576,Computer Science; Engineering,,neural networks,1,citations=279; influential=13; open PDF metadata; title AI matches=2; AI term matches=2,
