rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1506,28,28,2006,On-line Boosting and Vision,"H. Grabner, H. Bischof",Computer Vision and Pattern Recognition,2006-06-17,1131,116,234.369,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions On-line Boosting and Vision within Vision and Multimodal Learning.,"high citation signal (1,131); influential citation signal (116); recognized venue","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2006.215,https://www.semanticscholar.org/paper/075bfb99ce2dbaa2005500dff90f893b7caa68c2,,10.1109/CVPR.2006.215,,,16135648,Computer Science,JournalArticle; Conference,computer vision,1,citations=1131; influential=116; recognized venue; open PDF metadata; AI term matches=2,
1526,29,29,2006,Support vector machines using GMM supervectors for speaker verification,"W. Campbell, D. Sturim, D. Reynolds",IEEE Signal Processing Letters,2006-04-10,1106,118,225.115,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support vector machines using GMM supervectors for speaker verification within General AI Methods and Systems.,"high citation signal (1,106); influential citation signal (118)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/LSP.2006.870086,https://www.semanticscholar.org/paper/8fd5dd993576443ef3dc61be50bd9a6a9cee0cef,,10.1109/LSP.2006.870086,,,10080746,Computer Science,JournalArticle,support vector machines,1,citations=1106; influential=118; open PDF metadata; title AI matches=1; AI term matches=1,
1528,30,30,2006,Density-Based Clustering over an Evolving Data Stream with Noise,"Feng Cao, Martin Ester, Weining Qian, Aoying Zhou",SDM,,1098,166,229.699,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Density-Based Clustering over an Evolving Data Stream with Noise within General AI Methods and Systems.,"high citation signal (1,098); influential citation signal (166)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1137/1.9781611972764.29,https://www.semanticscholar.org/paper/371db75f3f668317af075767b0630c6c93288212,,10.1137/1.9781611972764.29,,,5939988,Computer Science,JournalArticle; Conference,data mining,1,citations=1098; influential=166; open PDF metadata; title AI matches=1; AI term matches=1,
1581,31,31,2006,"Emotional speech recognition: Resources, features, and methods","D. Ververidis, Constantine Kotropoulos",Speech Communication,2006-09-01,1044,71,218.812,Natural Language Processing and Knowledge,metadata-ranked,nlp,"Positions Emotional speech recognition: Resources, features, and methods within Natural Language Processing and Knowledge.","high citation signal (1,044); influential citation signal (71)","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1016/j.specom.2006.04.003,https://www.semanticscholar.org/paper/8bc9630d2bf6b3fc912916c8eef2c0dc459a6bf7,,10.1016/j.specom.2006.04.003,,,17343016,Computer Science,JournalArticle; Review,neural networks; support vector machines,2,citations=1044; influential=71; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1610,32,32,2006,Can machine learning be secure?,"Marco Barreno, B. Nelson, Russell Sears, A. Joseph, J. D. Tygar",ACM Asia Conference on Computer and Communications Security,2006-03-21,1006,68,215.402,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Can machine learning be secure? within General AI Methods and Systems.,"high citation signal (1,006); influential citation signal (68); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/1128817.1128824,https://www.semanticscholar.org/paper/5f198e9f1a6cace1fcee5ec53f5d35d9d83af6b7,http://www.cs.berkeley.edu/~adj/publications/paper-files/asiaccs06.pdf,10.1145/1128817.1128824,,,15523031,Computer Science,JournalArticle,machine learning,1,citations=1006; influential=68; open PDF metadata; title AI matches=1; AI term matches=1,
1622,33,33,2006,Computer Vision – ECCV 2006,"Srinath Sridhar, Franziska Mueller, M. Zollhöfer, D. Casas, Antti Oulasvirta, C. Theobalt",Lecture Notes in Computer Science,,991,1,175.498,Vision and Multimodal Learning,metadata-ranked,vision; ai4science,Positions Computer Vision – ECCV 2006 within Vision and Multimodal Learning.,high citation signal (991); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/11744085,https://www.semanticscholar.org/paper/fdbcf7d898f25bb745519e705ed31b2327ff24e7,,10.1007/11744085,,,5238630,Computer Science,,computer vision,1,citations=991; influential=1; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1648,34,34,2006,10 Challenging Problems in Data Mining Research,"Qiang Yang, Xindong Wu",International Journal of Information Technology and Decision Making,2006-12-01,966,14,195.145,General AI Methods and Systems,metadata-ranked,machine-learning,Positions 10 Challenging Problems in Data Mining Research within General AI Methods and Systems.,high citation signal (966); influential citation signal (14),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1142/S0219622006002258,https://www.semanticscholar.org/paper/e3a617f1848f8df98d28472e32d9c2ec3dcb8ad3,,10.1142/S0219622006002258,,,9891263,Computer Science,JournalArticle; Review,data mining; machine learning,2,citations=966; influential=14; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1652,35,35,2006,Asymmetric bagging and random subspace for support vector machines-based relevance feedback in image retrieval,"D. Tao, Xiaoou Tang, Xuelong Li, Xindong Wu",IEEE Transactions on Pattern Analysis and Machine Intelligence,2006-07-01,961,43,218.097,Vision and Multimodal Learning,retrieval,machine-learning; vision,Positions Asymmetric bagging and random subspace for support vector machines-based relevance feedback in image retrieval within Vision and Multimodal Learning.,high citation signal (961); influential citation signal (43); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TPAMI.2006.134,https://www.semanticscholar.org/paper/38dede2e0361ba109b8e885e4e910752f6a08bf7,https://eprints.bbk.ac.uk/id/eprint/443/1/Binder1.pdf,10.1109/TPAMI.2006.134,,16792098,10160463,Computer Science; Medicine,JournalArticle,support vector machines,1,citations=961; influential=43; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1697,36,36,2006,Gene Expression Programming: Mathematical Modeling by an Artificial Intelligence,Cândida Ferreira,Studies in Computational Intelligence,2006-07-01,921,88,217.025,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Gene Expression Programming: Mathematical Modeling by an Artificial Intelligence within General AI Methods and Systems.,high citation signal (921); influential citation signal (88),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/3-540-32849-1,https://www.semanticscholar.org/paper/97a3d64c3c951eaf24daf64c3cb583e98cf1076d,,10.1007/3-540-32849-1,,,28455120,Computer Science; Mathematics,,artificial intelligence,1,citations=921; influential=88; open PDF metadata; title AI matches=1; AI term matches=1,
1703,37,37,2006,Domain Adaptation for Statistical Classifiers,"Hal Daumé, D. Marcu",Journal of Artificial Intelligence Research,2006-05-01,919,27,209.787,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,The most basic assumption used in statistical learning theory is that training data and test data are drawn from the same underlying distribution.,high citation signal (919); influential citation signal (27); recognized venue; open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1613/jair.1872,https://www.semanticscholar.org/paper/47f5682448cdc0b650b54e7f59d22d72f4976c2d,https://jair.org/index.php/jair/article/download/10454/25062,10.1613/jair.1872,1109.6341,,14154185,Computer Science,JournalArticle,natural language processing,1,citations=919; influential=27; recognized venue; open PDF metadata; AI term matches=2,"The most basic assumption used in statistical learning theory is that training data and test data are drawn from the same underlying distribution. Unfortunately, in many applications, the ""in-domain"" test data is drawn from a distribution that is related, but not identical, to the ""out-of-domain"" distribution of the training data. We consider the common case in which labeled out-of-domain data is plentiful, but labeled in-domain data is scarce. We introduce a statistical formulation of this problem in terms of a simple mixture model and present an instantiation of this framework to maximum entropy classifiers and their linear chain counterparts. We present efficient inference algorithms for this special case based on the technique of conditional expectation maximization. Our experimental results show that our approach leads to improved performance on three real world tasks on four different data sets from the natural language processing domain."
1721,38,38,2006,Privacy preserving association rule mining in vertically partitioned data,Siying Gu,,,902,61,214.506,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"Positions Privacy preserving association rule mining in vertically partitioned data within Trustworthy, Explainable, and Responsible AI.",high citation signal (902); influential citation signal (61),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://www.semanticscholar.org/paper/e4654b221cff7108c4807634a515644f7cdcfb35,https://www.semanticscholar.org/paper/e4654b221cff7108c4807634a515644f7cdcfb35,,,,,63945192,Computer Science,,data mining,1,citations=902; influential=61; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
1750,39,39,2006,Simulation of networks of spiking neurons: A review of tools and strategies,"R. Brette, Michelle Rudolph-Lilith, N. Carnevale, M. Hines, D. Beeman, J. Bower, M. Diesmann, A. Morrison, et al.",Journal of Computational Neuroscience,2006-11-28,881,53,226.054,"AI for Science, Healthcare, and Robotics",survey/review; benchmark/dataset,ai4science,We review different aspects of the simulation of spiking neural networks.,high citation signal (881); influential citation signal (53); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/s10827-007-0038-6,https://www.semanticscholar.org/paper/855d20480308ce580163ae4fffcec5079a13d403,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2638500,10.1007/s10827-007-0038-6,q-bio/0611089,17629781,1895753,Biology; Computer Science; Medicine,Review; JournalArticle,neural networks,1,citations=881; influential=53; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2,"We review different aspects of the simulation of spiking neural networks. We start by reviewing the different types of simulation strategies and algorithms that are currently implemented. We next review the precision of those simulation strategies, in particular in cases where plasticity depends on the exact timing of the spikes. We overview different simulators and simulation environments presently available (restricted to those freely available, open source and documented). For each simulation tool, its advantages and pitfalls are reviewed, with an aim to allow the reader to identify which simulator is appropriate for a given task. Finally, we provide a series of benchmark simulations of different types of networks of spiking neurons, including Hodgkin–Huxley type, integrate-and-fire models, interacting with current-based or conductance-based synapses, using clock-driven or event-driven integration strategies. The same set of models are implemented on the different simulators, and the codes are made available. The ultimate goal of this review is to provide a resource to facilitate identifying the appropriate integration strategy and simulation tool to use for a given modeling problem related to spiking neural networks."
1801,40,40,2006,A comparison of classification techniques for the P300 Speller,"D. Krusienski, E. Sellers, F. Cabestaing, Sabri Bayoudh, D. McFarland, T. Vaughan, J. Wolpaw",Journal of Neural Engineering,2006-10-26,841,87,215.87,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"This study assesses the relative performance characteristics of five established classification techniques on data collected using the P300 Speller paradigm, originally described by Farwell and Donchin (1988 Electroenceph.",high citation signal (841); influential citation signal (87); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1088/1741-2560/3/4/007,https://www.semanticscholar.org/paper/d7c1c9242de85a375032090283144b50116ff6df,https://hal.archives-ouvertes.fr/hal-00521054/file/krusienski_jne_2006.pdf,10.1088/1741-2560/3/4/007,,17124334,4679219,Computer Science; Medicine; Physics,JournalArticle; Study,support vector machines,1,citations=841; influential=87; open PDF metadata; title AI matches=1; AI term matches=2,"This study assesses the relative performance characteristics of five established classification techniques on data collected using the P300 Speller paradigm, originally described by Farwell and Donchin (1988 Electroenceph. Clin. Neurophysiol. 70 510). Four linear methods: Pearson's correlation method (PCM), Fisher's linear discriminant (FLD), stepwise linear discriminant analysis (SWLDA) and a linear support vector machine (LSVM); and one nonlinear method: Gaussian kernel support vector machine (GSVM), are compared for classifying offline data from eight users. The relative performance of the classifiers is evaluated, along with the practical concerns regarding the implementation of the respective methods. The results indicate that while all methods attained acceptable performance levels, SWLDA and FLD provide the best overall performance and implementation characteristics for practical classification of P300 Speller data."
1807,41,41,2006,Activity classification using realistic data from wearable sensors,"J. Pärkkä, M. Ermes, Panu Korpipää, Jani Mäntyjärvi, Johannes Peltola, I. Korhonen",IEEE Transactions on Information Technology in Biomedicine,,839,44,215.428,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Activity classification using realistic data from wearable sensors within General AI Methods and Systems.,high citation signal (839); influential citation signal (44); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TITB.2005.856863,https://www.semanticscholar.org/paper/e294c01b3f586cda75058ec16fe64b90e2807f54,,10.1109/TITB.2005.856863,,16445257,16543912,Computer Science; Engineering; Medicine,JournalArticle; ClinicalTrial,neural networks,1,citations=839; influential=44; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1829,42,42,2006,SENTIMENT CLASSIFICATION of MOVIE REVIEWS USING CONTEXTUAL VALENCE SHIFTERS,"Alistair Kennedy, Diana Inkpen",International Conference on Climate Informatics,2006-05-01,823,56,210.314,Natural Language Processing and Knowledge,metadata-ranked,machine-learning,Positions SENTIMENT CLASSIFICATION of MOVIE REVIEWS USING CONTEXTUAL VALENCE SHIFTERS within Natural Language Processing and Knowledge.,high citation signal (823); influential citation signal (56); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1111/j.1467-8640.2006.00277.x,https://www.semanticscholar.org/paper/e14609a3a6c6f8ef3269d3e0728f88da57826698,http://ccc.inaoep.mx/%7Evillasen/bib/sentiment%20classification%20using%20contextual%20valence%20-%20j.1467-8640.2006.00277.pdf,10.1111/j.1467-8640.2006.00277.x,,,16414995,Computer Science; Mathematics,JournalArticle; Review,machine learning; support vector machines,2,citations=823; influential=56; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1850,43,43,2006,Action Elimination and Stopping Conditions for the Multi-Armed Bandit and Reinforcement Learning Problems,"Eyal Even-Dar, Shie Mannor, Y. Mansour",Journal of machine learning research,2006-12-01,808,90,225.46,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Action Elimination and Stopping Conditions for the Multi-Armed Bandit and Reinforcement Learning Problems within Reinforcement Learning and Agents.,high citation signal (808); influential citation signal (90); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/dba141eddbbaa86f86a9831c83641ff5a7a28861,https://www.semanticscholar.org/paper/dba141eddbbaa86f86a9831c83641ff5a7a28861,,,,,9715887,Computer Science; Mathematics,JournalArticle,reinforcement learning,1,citations=808; influential=90; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
1869,44,44,2006,Classifier Technology and the Illusion of Progress,D. Hand,,2006-02-01,791,44,204.134,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"A great many tools have been developed for supervised clas- sification, ranging from early methods such as linear discriminant anal- ysis through to modern developments such as neural networks and sup- port vector machines.",high citation signal (791); influential citation signal (44); open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1214/088342306000000060,https://www.semanticscholar.org/paper/d12fbc23cff452074a286b099cd475fdd3dcd91a,https://projecteuclid.org/journals/statistical-science/volume-21/issue-1/Classifier-Technology-and-the-Illusion-of-Progress/10.1214/088342306000000060.pdf,10.1214/088342306000000060,math/0606441,,16325617,Computer Science; Mathematics,,neural networks,1,citations=791; influential=44; open PDF metadata; AI term matches=3,"A great many tools have been developed for supervised clas- sification, ranging from early methods such as linear discriminant anal- ysis through to modern developments such as neural networks and sup- port vector machines. A large number of comparative studies have been conducted in attempts to establish the relative superiority of these methods. This paper argues that these comparisons often fail to take into account important aspects of real problems, so that the apparent superiority of more sophisticated methods may be something of an illu- sion. In particular, simple methods typically yield performance almost as good as more sophisticated methods, to the extent that the di!erence in performance may be swamped by other sources of uncertainty that generally are not considered in the classical supervised classification paradigm."
1886,45,45,2006,A preliminary performance comparison of five machine learning algorithms for practical IP traffic flow classification,"N. Williams, S. Zander, G. Armitage",CCRV,2006-10-10,782,50,210.634,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A preliminary performance comparison of five machine learning algorithms for practical IP traffic flow classification within General AI Methods and Systems.,high citation signal (782); influential citation signal (50),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/1163593.1163596,https://www.semanticscholar.org/paper/3f18dd7ff7a6d442d8c28b1cade2149bd105a365,,10.1145/1163593.1163596,,,10286080,Computer Science,JournalArticle,bayesian networks; machine learning,2,citations=782; influential=50; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1888,46,46,2006,Artificial ‘spin ice’ in a geometrically frustrated lattice of nanoscale ferromagnetic islands,"Ruifang Wang, C. Nisoli, R. S. Freitas, Jiaxu Li, W. Mcconville, B. Cooley, M. Lund, N. Samarth, et al.",Nature,2006-01-19,782,22,203.486,Vision and Multimodal Learning,metadata-ranked,vision,"Frustration, defined as a competition between interactions such that not all of them can be satisfied, is important in systems ranging from neural networks to structural glasses.",high citation signal (782); influential citation signal (22); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1038/nature04447,https://www.semanticscholar.org/paper/3468688eba5fbc3d5ae9fc93a10150e83fff5ddd,,10.1038/nature04447,cond-mat/0601429,16421565,1462022,Chemistry; Materials Science; Medicine; Physics,JournalArticle,neural networks,1,citations=782; influential=22; recognized venue; open PDF metadata; AI term matches=2,"Frustration, defined as a competition between interactions such that not all of them can be satisfied, is important in systems ranging from neural networks to structural glasses. Geometrical frustration, which arises from the topology of a well-ordered structure rather than from disorder, has recently become a topic of considerable interest. In particular, geometrical frustration among spins in magnetic materials can lead to exotic low-temperature states, including ‘spin ice’, in which the local moments mimic the frustration of hydrogen ion positions in frozen water. Here we report an artificial geometrically frustrated magnet based on an array of lithographically fabricated single-domain ferromagnetic islands. The islands are arranged such that the dipole interactions create a two-dimensional analogue to spin ice. Images of the magnetic moments of individual elements in this correlated system allow us to study the local accommodation of frustration. We see both ice-like short-range correlations and an absence of long-range correlations, behaviour which is strikingly similar to the low-temperature state of spin ice. These results demonstrate that artificial frustrated magnets can provide an uncharted arena in which the physics of frustration can be directly visualized."
1899,47,47,2006,Ligand-induced endocytosis of the pattern recognition receptor FLS2 in Arabidopsis.,"S. Robatzek, D. Chinchilla, T. Boller",Genes & Development,2006-03-01,774,84,212.56,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,Pattern-recognition receptors (PRRs) trigger innate immune responses in animals and plants.,high citation signal (774); influential citation signal (84); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1101/GAD.366506,https://www.semanticscholar.org/paper/103aee2073d0a5e50342ac4b7046733a326521b0,http://genesdev.cshlp.org/content/20/5/537.full.pdf,10.1101/GAD.366506,,16510871,27278934,Biology; Environmental Science; Medicine,JournalArticle,pattern recognition,1,citations=774; influential=84; open PDF metadata; title AI matches=1; AI term matches=1,"Pattern-recognition receptors (PRRs) trigger innate immune responses in animals and plants. One such PRR is the flagellin receptor FLS2 in Arabidopsis. Here, we demonstrate that a functional fusion of FLS2 to the green fluorescent protein (GFP) resides in cell membranes of most tissues. Stimulation with the flagellin epitope flg22 induces its transfer into intracellular mobile vesicles, followed by degradation. FLS2 internalization depends on cytoskeleton and proteasome functions, and receptor activation. A variant FLS2 mutated in Thr 867, a potential phosphorylation site, binds flg22 normally, but is impaired in flg22 responses and FLS2 endocytosis. We propose that plant cells regulate pathogen-associated molecular pattern (PAMP)-mediated PRR activities by subcellular compartmentalization."
1947,48,48,2006,Alterations in Memory Networks in Mild Cognitive Impairment and Alzheimer's Disease: An Independent Component Analysis,"K. Celone, V. Calhoun, B. Dickerson, Alireza Atri, E. Chua, Saul L. Miller, Kristina Depeau, D. Rentz, et al.",Journal of Neuroscience,2006-10-04,750,52,214.255,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,"Memory function is likely subserved by multiple distributed neural networks, which are disrupted by the pathophysiological process of Alzheimer's disease (AD).",high citation signal (750); influential citation signal (52); recognized venue; open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1523/JNEUROSCI.2250-06.2006,https://www.semanticscholar.org/paper/9f1736afd652e7b72c02526fc3ffe888d92292eb,https://www.jneurosci.org/content/jneuro/26/40/10222.full.pdf,10.1523/JNEUROSCI.2250-06.2006,,17021177,17395344,Medicine; Psychology,JournalArticle; Study,neural networks,1,citations=750; influential=52; recognized venue; open PDF metadata; AI term matches=2,"Memory function is likely subserved by multiple distributed neural networks, which are disrupted by the pathophysiological process of Alzheimer's disease (AD). In this study, we used multivariate analytic techniques to investigate memory-related functional magnetic resonance imaging (fMRI) activity in 52 individuals across the continuum of normal aging, mild cognitive impairment (MCI), and mild AD. Independent component analyses revealed specific memory-related networks that activated or deactivated during an associative memory paradigm. Across all subjects, hippocampal activation and parietal deactivation demonstrated a strong reciprocal relationship. Furthermore, we found evidence of a nonlinear trajectory of fMRI activation across the continuum of impairment. Less impaired MCI subjects showed paradoxical hyperactivation in the hippocampus compared with controls, whereas more impaired MCI subjects demonstrated significant hypoactivation, similar to the levels observed in the mild AD subjects. We found a remarkably parallel curve in the pattern of memory-related deactivation in medial and lateral parietal regions with greater deactivation in less-impaired MCI and loss of deactivation in more impaired MCI and mild AD subjects. Interestingly, the failure of deactivation in these regions was also associated with increased positive activity in a neocortical attentional network in MCI and AD. Our findings suggest that loss of functional integrity of the hippocampal-based memory systems is directly related to alterations of neural activity in parietal regions seen over the course of MCI and AD. These data may also provide functional evidence of the interaction between neocortical and medial temporal lobe pathology in early AD."
1966,49,49,2006,Multisurface proximal support vector machine classification via generalized eigenvalues,"O. Mangasarian, Edward W. Wild",IEEE Transactions on Pattern Analysis and Machine Intelligence,,740,87,225.059,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Multisurface proximal support vector machine classification via generalized eigenvalues within General AI Methods and Systems.,high citation signal (740); influential citation signal (87); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TPAMI.2006.17,https://www.semanticscholar.org/paper/a9d81a72d9148403bd072678dfe9f549a6a6ce37,,10.1109/TPAMI.2006.17,,16402620,6635397,Computer Science; Mathematics; Medicine,JournalArticle,support vector machines,1,citations=740; influential=87; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
1968,50,50,2006,European conference on computer vision (ECCV),"A. Fitzgibbon, M. Pollefeys, L. Gool, Andrew Zisserman",European Conference on Computer Vision,,739,127,217.275,Vision and Multimodal Learning,metadata-ranked,vision,Positions European conference on computer vision (ECCV) within Vision and Multimodal Learning.,high citation signal (739); influential citation signal (127),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/19d6e925ed9643c28981edd233d074b6e3a793c6,https://www.semanticscholar.org/paper/19d6e925ed9643c28981edd233d074b6e3a793c6,,,,,63374487,Computer Science,,computer vision,1,citations=739; influential=127; open PDF metadata; title AI matches=1; AI term matches=1,
1975,51,51,2006,Face Recognition by Humans: Nineteen Results All Computer Vision Researchers Should Know About,"P. Sinha, B. Balas, Yuri Ostrovsky, Richard Russell",Proceedings of the IEEE,2006-11-01,736,37,200.183,Vision and Multimodal Learning,metadata-ranked,vision,Positions Face Recognition by Humans: Nineteen Results All Computer Vision Researchers Should Know About within Vision and Multimodal Learning.,high citation signal (736); influential citation signal (37),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/JPROC.2006.884093,https://www.semanticscholar.org/paper/d5c22cb54bd23f17289c31abb84baaf0cd439540,,10.1109/JPROC.2006.884093,,,2541311,Computer Science; Engineering,JournalArticle,computer vision,1,citations=736; influential=37; open PDF metadata; title AI matches=1; AI term matches=1,
1983,52,52,2006,Hold your horses: A dynamic computational role for the subthalamic nucleus in decision making,Michael J Frank,Neural Networks,2006-10-01,730,104,213.233,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Hold your horses: A dynamic computational role for the subthalamic nucleus in decision making within General AI Methods and Systems.,high citation signal (730); influential citation signal (104),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.NEUNET.2006.03.006,https://www.semanticscholar.org/paper/b3e71f57cf5a1582d9cfe608fe840db7de92f30b,,10.1016/J.NEUNET.2006.03.006,,16945502,2954300,Biology; Computer Science; Medicine; Psychology,JournalArticle; Study,neural networks,1,citations=730; influential=104; open PDF metadata; AI term matches=2,
