rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
735,16,16,2001,Multiple View Geometry in Computer Vision,Richard Hartley,,2001-04-01,2773,145,248.187,Vision and Multimodal Learning,metadata-ranked,vision,Positions Multiple View Geometry in Computer Vision within Vision and Multimodal Learning.,"high citation signal (2,773); influential citation signal (145)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/41826c1ec2a4bba6c62b25fa505252c3eb639d4c,https://www.semanticscholar.org/paper/41826c1ec2a4bba6c62b25fa505252c3eb639d4c,,,,,,267845502,Computer Science; Mathematics,,computer vision,1,citations=2773; influential=145; open PDF metadata; title AI matches=1; AI term matches=1,
750,17,17,2001,Multiple View Geometry in Computer Vision,"Richard I. Hartley, Andrew Zisserman",,2001-04-01,2734,142,247.585,Vision and Multimodal Learning,metadata-ranked,vision,Positions Multiple View Geometry in Computer Vision within Vision and Multimodal Learning.,"high citation signal (2,734); influential citation signal (142)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1017/CBO9780511811685.009,https://www.semanticscholar.org/paper/339093c7ed71919ce59a7e78979a77abd25bad0c,,,10.1017/CBO9780511811685.009,,,276245424,Computer Science; Mathematics,,computer vision,1,citations=2734; influential=142; open PDF metadata; title AI matches=1; AI term matches=1,
825,18,18,2001,On Clustering Validation Techniques,"M. Halkidi, Yannis Batistakis, M. Vazirgiannis",Journal of Intelligence and Information Systems,2001-12-02,2526,163,247.763,General AI Methods and Systems,metadata-ranked,machine-learning,Positions On Clustering Validation Techniques within General AI Methods and Systems.,"high citation signal (2,526); influential citation signal (163)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1023/A:1012801612483,https://www.semanticscholar.org/paper/8df4c5bceac65b2dae684551ff6c747c04ebbcef,,,10.1023/A:1012801612483,,,17100109,Computer Science,JournalArticle; Review,data mining,1,citations=2526; influential=163; open PDF metadata; title AI matches=1; AI term matches=1,
830,19,19,2001,Artificial Intelligence: A Guide to Intelligent Systems,M. Negnevitsky,,,2517,233,255.661,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial Intelligence: A Guide to Intelligent Systems within General AI Methods and Systems.,"high citation signal (2,517); influential citation signal (233)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/7c4a9643c701c0c91ea50fd587038f79187a0a5e,https://www.semanticscholar.org/paper/7c4a9643c701c0c91ea50fd587038f79187a0a5e,,,,,,60888891,Computer Science; Mathematics,,artificial intelligence; data mining; neural networks,3,citations=2517; influential=233; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
876,20,20,2001,Leptin activates anorexigenic POMC neurons through a neural network in the arcuate nucleus,"M. Cowley, James L. Smart, M. Rubinstein, Marcelo G. Cerdán, S. Diano, T. Horvath, R. Cone, M. Low",Nature,2001-05-24,2375,163,256.408,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Leptin activates anorexigenic POMC neurons through a neural network in the arcuate nucleus within General AI Methods and Systems.,"high citation signal (2,375); influential citation signal (163); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/35078085,https://www.semanticscholar.org/paper/be1fdf4847ca0fc7600e538781591bad90509edd,,,10.1038/35078085,,11373681,4342893,Biology; Medicine,JournalArticle,neural networks,1,citations=2375; influential=163; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
905,21,21,2001,Neural networks for short-term load forecasting: a review and evaluation,"H. S. Hippert, C. E. Pedreira, R. Souza",,2001-02-01,2308,117,251.17,General AI Methods and Systems,survey/review,machine-learning,Positions Neural networks for short-term load forecasting: a review and evaluation within General AI Methods and Systems.,"high citation signal (2,308); influential citation signal (117)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/59.910780,https://www.semanticscholar.org/paper/9957817bf8ee72a72768cb4303ddcfc9ed1227b6,,,10.1109/59.910780,,,62472421,Computer Science; Engineering,Review,artificial intelligence; neural networks,2,citations=2308; influential=117; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
976,22,22,2001,Statistical Pattern Recognition,R. Golden,,2001-09-26,2158,198,249.009,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Statistical Pattern Recognition within General AI Methods and Systems.,"high citation signal (2,158); influential citation signal (198); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/B978-0-08-097086-8.43093-X,https://www.semanticscholar.org/paper/138f8fc3e05509eb9d43d0446fcff21a73cf06ae,http://cmp.felk.cvut.cz/cmp/software/stprtool/stprtool.pdf,,10.1016/B978-0-08-097086-8.43093-X,,,2202067,Computer Science,Review,machine learning; pattern recognition,2,citations=2158; influential=198; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
998,23,23,2001,Kalman Filtering and Neural Networks,S. Haykin,,2001-10-08,2083,179,247.826,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Kalman Filtering and Neural Networks within General AI Methods and Systems.,"high citation signal (2,083); influential citation signal (179)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1002/0471221546,https://www.semanticscholar.org/paper/ad885d399151feaa8b4f95a9de94c62ce1f4eb02,,,10.1002/0471221546,,,109440004,Computer Science; Engineering,,neural networks,1,citations=2083; influential=179; open PDF metadata; title AI matches=2; AI term matches=2,
1004,24,24,2001,A Survey of Computer Vision-Based Human Motion Capture,"T. Moeslund, E. Granum",Computer Vision and Image Understanding,2001-03-01,2068,63,235.19,Vision and Multimodal Learning,survey/review,vision,Positions A Survey of Computer Vision-Based Human Motion Capture within Vision and Multimodal Learning.,"high citation signal (2,068); influential citation signal (63); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1006/cviu.2000.0897,https://www.semanticscholar.org/paper/5ee709de9c13034bcae1fff96b5abb7312bd097e,http://graphics.im.ntu.edu.tw/~kyatapi/papers/A Survey of Computer Vision-Based Human Motion Capture.pdf,,10.1006/cviu.2000.0897,,,14970359,Computer Science,JournalArticle; Review,computer vision,1,citations=2068; influential=63; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
1035,25,25,2001,Metamodels for Computer-based Engineering Design: Survey and recommendations,"T. Simpson, Jesse D. Peplinski, P. Koch, J. Allen",Engineering computations,2001-07-01,1998,108,241.888,"Graph Learning, Recommendation, and Core Methods",survey/review,graph-learning,"Positions Metamodels for Computer-based Engineering Design: Survey and recommendations within Graph Learning, Recommendation, and Core Methods.","high citation signal (1,998); influential citation signal (108)","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1007/PL00007198,https://www.semanticscholar.org/paper/06ccb66b4ef269cd00f1931414739ad921c948b1,,,10.1007/PL00007198,,,26257441,Computer Science; Engineering,JournalArticle; Review,neural networks,1,citations=1998; influential=108; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
1043,26,26,2001,Expectation Propagation for approximate Bayesian inference,T. Minka,Conference on Uncertainty in Artificial Intelligence,2001-08-02,1987,186,253.323,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,This paper presents a new deterministic approximation technique in Bayesian networks.,"high citation signal (1,987); influential citation signal (186); recognized venue","Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://www.semanticscholar.org/paper/15c10ae31b039fe50d5cb51f7dbac6cbc3e4102c,https://www.semanticscholar.org/paper/15c10ae31b039fe50d5cb51f7dbac6cbc3e4102c,,,,1301.2294,,9011563,Computer Science; Mathematics,JournalArticle; Conference,bayesian networks,1,citations=1987; influential=186; recognized venue; open PDF metadata; AI term matches=2,"This paper presents a new deterministic approximation technique in Bayesian networks. This method, ""Expectation Propagation,"" unifies two previous techniques: assumed-density filtering, an extension of the Kalman filter, and loopy belief propagation, an extension of belief propagation in Bayesian networks. Loopy belief propagation, because it propagates exact belief states, is useful for a limited class of belief networks, such as those which are purely discrete. Expectation Propagation approximates the belief states by only retaining expectations, such as mean and varitmce, and iterates until these expectations are consistent throughout the network. This makes it applicable to hybrid networks with discrete and continuous nodes. Experiments with Gaussian mixture models show Expectation Propagation to be donvincingly better than methods with similar computational cost: Laplace's method, variational Bayes, and Monte Carlo. Expectation Propagation also provides an efficient algorithm for training Bayes point machine classifiers."
1152,27,27,2001,On the mathematical foundations of learning,"F. Cucker, S. Smale",,2001-10-05,1734,191,244.698,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning; ai4science,(1) A main theme of this report is the relationship of approximation to learning and the primary role of sampling (inductive inference).,"high citation signal (1,734); influential citation signal (191); open-access PDF metadata","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1090/S0273-0979-01-00923-5,https://www.semanticscholar.org/paper/7b2dd79083a74699e4e0509ac3f0a8a302b4eabe,https://www.ams.org/bull/2002-39-01/S0273-0979-01-00923-5/S0273-0979-01-00923-5.pdf,,10.1090/S0273-0979-01-00923-5,,,8188805,Computer Science; Education; Mathematics,,machine learning; neural networks; pattern recognition,3,citations=1734; influential=191; open PDF metadata; AI term matches=3; query hits=3,"(1) A main theme of this report is the relationship of approximation to learning and the primary role of sampling (inductive inference). We try to emphasize relations of the theory of learning to the mainstream of mathematics. In particular, there are large roles for probability theory, for algorithms such as least squares, and for tools and ideas from linear algebra and linear analysis. An advantage of doing this is that communication is facilitated and the power of core mathematics is more easily brought to bear. We illustrate what we mean by learning theory by giving some instances. (a) The understanding of language acquisition by children or the emergence of languages in early human cultures. (b) In Manufacturing Engineering, the design of a new wave of machines is anticipated which uses sensors to sample properties of objects before, during, and after treatment. The information gathered from these samples is to be analyzed by the machine to decide how to better deal with new input objects (see [43]). (c) Pattern recognition of objects ranging from handwritten letters of the alphabet to pictures of animals, to the human voice. Understanding the laws of learning plays a large role in disciplines such as (Cognitive) Psychology, Animal Behavior, Economic Decision Making, all branches of Engineering, Computer Science, and especially the study of human thought processes (how the brain works). Mathematics has already played a big role towards the goal of giving a universal foundation of studies in these disciplines. We mention as examples the theory of Neural Networks going back to McCulloch and Pitts [25] and Minsky and Papert [27], the PAC learning of Valiant [40], Statistical Learning Theory as developed by Vapnik [42], and the use of reproducing kernels as in [17] among many other mathematical developments. We are heavily indebted to these developments. Recent discussions with a number of mathematicians have also been helpful. In"
1171,28,28,2001,Computer Vision,"G. Stockman, L. Shapiro",,2001-02-02,1679,11,202.173,Vision and Multimodal Learning,metadata-ranked,vision,Positions Computer Vision within Vision and Multimodal Learning.,"high citation signal (1,679); influential citation signal (11)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1201/9780203494455.sec4,https://www.semanticscholar.org/paper/34e93b172dca389b7daa2d0770a205723a4a1593,,,10.1201/9780203494455.sec4,,,195932460,Computer Science; Engineering; Medicine,,computer vision,1,citations=1679; influential=11; open PDF metadata; title AI matches=1; AI term matches=1,
