candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
273,2025,The IoT and AI in Agriculture: The Time Is Now—A Systematic Review of Smart Sensing Technologies,"Tymoteusz Miller, G. Mikiciuk, Irmina Durlik, M. Mikiciuk, Adrianna Łobodzińska, Marek Śnieg",Italian National Conference on Sensors,2025-06-01,150,8,158.141,Reinforcement Learning and Agents,survey/review; trustworthy-ai; reinforcement-learning,machine-learning; reinforcement-learning; trustworthy-ai,"The integration of the Internet of Things (IoT) and artificial intelligence (AI) has reshaped modern agriculture by enabling precision farming, real-time monitoring, and data-driven decision-making.",high citation signal (150),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.3390/s25123583,https://www.semanticscholar.org/paper/d09c1e428149a0995d3b4080d3babcc026fc68ad,,,10.3390/s25123583,,40573470,279203385,Agricultural and Food Sciences; Computer Science; Engineering; Environmental Science; Medicine,Review; JournalArticle,artificial intelligence; machine learning,2,citations=150; influential=8; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=2,"The integration of the Internet of Things (IoT) and artificial intelligence (AI) has reshaped modern agriculture by enabling precision farming, real-time monitoring, and data-driven decision-making. This systematic review, conducted in accordance with the PRISMA methodology, provides a comprehensive overview of recent advancements in smart sensing technologies for arable crops and grasslands. We analyzed the peer-reviewed literature published between 2020 and 2024, focusing on the adoption of IoT-based sensor networks and AI-driven analytics across various agricultural applications. The findings reveal a significant increase in research output, particularly in the use of optical, acoustic, electromagnetic, and soil sensors, alongside machine learning models such as SVMs, CNNs, and random forests for optimizing irrigation, fertilization, and pest management strategies. However, this review also identifies critical challenges, including high infrastructure costs, limited interoperability, connectivity constraints in rural areas, and ethical concerns regarding transparency and data privacy. To address these barriers, recent innovations have emphasized the potential of Edge AI for local inference, blockchain systems for decentralized data governance, and autonomous platforms for field-level automation. Moreover, policy interventions are needed to ensure fair data ownership, cybersecurity, and equitable access to smart farming tools, especially in developing regions. This review is the first to systematically examine AI-integrated sensing technologies with an exclusive focus on arable crops and grasslands, offering an in-depth synthesis of both technological progress and real-world implementation gaps."
274,2025,Teaching Large Language Models to Regress Accurate Image Quality Scores Using Score Distribution,"Zhiyuan You, Xin Cai, Jinjin Gu, Tianfan Xue, Chao Dong",Computer Vision and Pattern Recognition,2025-01-20,149,24,182.298,Foundation Models and Large Language Models,benchmark/dataset,machine-learning; foundation-models; multimodal; vision,"With the rapid advancement of Multi-modal Large Language Models (MLLMs), MLLM-based Image Quality Assessment (IQA) methods have shown promising performance in linguistic quality description.",high citation signal (149); influential citation signal (24); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/CVPR52734.2025.01350,https://www.semanticscholar.org/paper/5c8f8d34a1829bc63787115ed447be00316f4c64,,,10.1109/CVPR52734.2025.01350,2501.11561,,275757186,Computer Science,JournalArticle; Conference,large language models,1,citations=149; influential=24; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=2; AI term matches=4,"With the rapid advancement of Multi-modal Large Language Models (MLLMs), MLLM-based Image Quality Assessment (IQA) methods have shown promising performance in linguistic quality description. However, current methods still fall short in accurately scoring image quality. In this work, we aim to leverage MLLMs to regress accurate quality scores. A key challenge is that the quality score is inherently continuous, typically modeled as a Gaussian distribution, whereas MLLMs generate discrete token outputs. This mismatch necessitates score discretization. Previous approaches discretize the mean score into a one-hot label, resulting in information loss and failing to capture inter-image relationships. We propose a distribution-based approach that discretizes the score distribution into a soft label. This method preserves the characteristics of the score distribution, achieving high accuracy and maintaining inter-image relationships. Moreover, to address dataset variation, where different IQA datasets exhibit various distributions, we introduce a fidelity loss based on Thurstone’s model. This loss captures intra-dataset relationships, facilitating co-training across multiple IQA datasets. With these designs, we develop the distribution-based Depicted image Quality Assessment model for Score regression (DeQA-Score). Experiments across multiple benchmarks show that DeQA-Score stably outperforms baselines in score regression. Also, DeQA-Score can predict the score distribution that closely aligns with human annotations. Codes and model weights have been released in https://depictqa.github.io/deqa-score/."
275,2025,Reasoning with Latent Thoughts: On the Power of Looped Transformers,"Nikunj Saunshi, Nishanth Dikkala, Zhiyuan Li, Sanjiv Kumar, Sashank J. Reddi",International Conference on Learning Representations,2025-02-24,149,23,160.727,Foundation Models and Large Language Models,transformer,foundation-models; generative-ai; nlp,"Large language models have shown remarkable reasoning abilities and scaling laws suggest that large parameter count, especially along the depth axis, is the primary driver.",high citation signal (149); influential citation signal (23),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2502.17416,https://www.semanticscholar.org/paper/b39e8ff1babf6b5276c0af68ab766c46487e1df7,,,10.48550/arXiv.2502.17416,2502.17416,,276575815,Computer Science,JournalArticle,large language models,1,citations=149; influential=23; open PDF metadata; title AI matches=1; AI term matches=3,"Large language models have shown remarkable reasoning abilities and scaling laws suggest that large parameter count, especially along the depth axis, is the primary driver. In this work, we make a stronger claim -- many reasoning problems require a large depth but not necessarily many parameters. This unlocks a novel application of looped models for reasoning. Firstly, we show that for many synthetic reasoning problems like addition, $p$-hop induction, and math problems, a $k$-layer transformer looped $L$ times nearly matches the performance of a $kL$-layer non-looped model, and is significantly better than a $k$-layer model. This is further corroborated by theoretical results showing that many such reasoning problems can be solved via iterative algorithms, and thus, can be solved effectively using looped models with nearly optimal depth. Perhaps surprisingly, these benefits also translate to practical settings of language modeling -- on many downstream reasoning tasks, a language model with $k$-layers looped $L$ times can be competitive to, if not better than, a $kL$-layer language model. In fact, our empirical analysis reveals an intriguing phenomenon: looped and non-looped models exhibit scaling behavior that depends on their effective depth, akin to the inference-time scaling of chain-of-thought (CoT) reasoning. We further elucidate the connection to CoT reasoning by proving that looped models implicitly generate latent thoughts and can simulate $T$ steps of CoT with $T$ loops. Inspired by these findings, we also present an interesting dichotomy between reasoning and memorization, and design a looping-based regularization that is effective on both fronts."
276,2025,Magma: A Foundation Model for Multimodal AI Agents,"Jianwei Yang, Reuben Tan, Qianhui Wu, Ruijie Zheng, Baolin Peng, Yongyuan Liang, Yu Gu, Mu Cai, et al.",Computer Vision and Pattern Recognition,2025-02-18,149,11,169.023,Foundation Models and Large Language Models,ai4science,machine-learning; foundation-models; multimodal; vision; reinforcement-learning; ai4science,"We present Magma, a foundation model that serves multimodal AI agentic tasks in both the digital and physical worlds.",high citation signal (149); influential citation signal (11); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/CVPR52734.2025.01325,https://www.semanticscholar.org/paper/512b311213c905087ab439b5c303db2e382a7518,,,10.1109/CVPR52734.2025.01325,2502.13130,,276422489,Computer Science; Engineering,JournalArticle; Conference,foundation models; large language models,2,citations=149; influential=11; recognized venue; resource signal; open PDF metadata; title AI matches=2; AI term matches=4; query hits=2,"We present Magma, a foundation model that serves multimodal AI agentic tasks in both the digital and physical worlds. Magma is a significant extension of vision-language (VL) models in that it not only retains the VL understanding ability (verbal intelligence) of the latter, but is also equipped with the ability to ground and act in the visual-spatial world (spatial-temporal intelligence). To endow agentic capabilities for tasks ranging from UI navigation to robot manipulation, Magma is trained on large amounts of heterogeneous datasets that span from images, videos to robotics data, where actionable visual objects (e.g. clickable buttons in GUI) in images are labeled by Set-of-Mark (SoM) for action grounding, and object movements (e.g. trace of human hands or robotic arms) in videos are labeled by Trace-of-Mark (ToM) for action planning. Extensive experiments show that SoM and ToM help bridge the gap between verbal and action abilities and significantly enhance spatio-temporal intelligence which is fundamental to agentic tasks, as shown in Fig. 1. In particular, Magma creates new state-of-the-art results on UI navigation and robotic manipulation tasks, outperforming previous models that are specifically tailored to these tasks. Moreover, Magma preserves strong multimodal understanding ability and compares favorably to popular large multimodal models that are trained on much larger datasets. We have made our model and code public for reproducibility1."
277,2025,MiniMax-01: Scaling Foundation Models with Lightning Attention,"MiniMax, Aonian Li, Bangwei Gong, Bo Yang, Boji Shan, Chang Liu, Cheng Zhu, Chunhao Zhang, et al.",,2025-01-14,149,9,148.47,Foundation Models and Large Language Models,transformer,foundation-models; multimodal; nlp,"We introduce MiniMax-01 series, including MiniMax-Text-01 and MiniMax-VL-01, which are comparable to top-tier models while offering superior capabilities in processing longer contexts.",high citation signal (149),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/b4d0f1237431cbc73db16685771790541c8c246a,https://www.semanticscholar.org/paper/b4d0f1237431cbc73db16685771790541c8c246a,,,,2501.08313,,275515682,Computer Science,,foundation models,1,citations=149; influential=9; open PDF metadata; title AI matches=1; AI term matches=3,"We introduce MiniMax-01 series, including MiniMax-Text-01 and MiniMax-VL-01, which are comparable to top-tier models while offering superior capabilities in processing longer contexts. The core lies in lightning attention and its efficient scaling. To maximize computational capacity, we integrate it with Mixture of Experts (MoE), creating a model with 32 experts and 456 billion total parameters, of which 45.9 billion are activated for each token. We develop an optimized parallel strategy and highly efficient computation-communication overlap techniques for MoE and lightning attention. This approach enables us to conduct efficient training and inference on models with hundreds of billions of parameters across contexts spanning millions of tokens. The context window of MiniMax-Text-01 can reach up to 1 million tokens during training and extrapolate to 4 million tokens during inference at an affordable cost. Our vision-language model, MiniMax-VL-01 is built through continued training with 512 billion vision-language tokens. Experiments on both standard and in-house benchmarks show that our models match the performance of state-of-the-art models like GPT-4o and Claude-3.5-Sonnet while offering 20-32 times longer context window. We publicly release MiniMax-01 at https://github.com/MiniMax-AI."
278,2025,Physics-informed neural networks for PDE problems: a comprehensive review,"Kuang Luo, Jingshan Zhao, Yingping Wang, Jiayao Li, Junjie Wen, Jiong Liang, H. Soekmadji, Shaolin Liao",Artificial Intelligence Review,2025-07-24,149,2,150.615,General AI Methods and Systems,survey/review,machine-learning,Positions Physics-informed neural networks for PDE problems: a comprehensive review within General AI Methods and Systems.,high citation signal (149); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/s10462-025-11322-7,https://www.semanticscholar.org/paper/31734e066237bb2a4d458dbde7135c8828d36ba7,,,10.1007/s10462-025-11322-7,,,280401971,Computer Science; Physics,JournalArticle; Review,deep learning; neural networks,2,citations=149; influential=2; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=3; query hits=2,
279,2025,CosyVoice 3: Towards In-the-wild Speech Generation via Scaling-up and Post-training,"Zhihao Du, Changfeng Gao, Yuxuan Wang, Fan Yu, Tianyu Zhao, Hao Wang, Xiang Lv, Hui Wang, et al.",arXiv.org,2025-05-23,148,16,163.752,Foundation Models and Large Language Models,benchmark/dataset; reinforcement-learning,foundation-models; nlp; reinforcement-learning,"In our prior works, we introduced a scalable streaming speech synthesis model, CosyVoice 2, which integrates a large language model (LLM) and a chunk-aware flow matching (FM) model, and achieves low-latency bi-streaming speech synthesis and human-parity quality.",high citation signal (148); influential citation signal (16),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2505.17589,https://www.semanticscholar.org/paper/138a2de840af1726ec5daa51c43e44825b51f528,,,10.48550/arXiv.2505.17589,2505.17589,,278886844,Computer Science; Engineering,JournalArticle,large language models,1,citations=148; influential=16; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=5,"In our prior works, we introduced a scalable streaming speech synthesis model, CosyVoice 2, which integrates a large language model (LLM) and a chunk-aware flow matching (FM) model, and achieves low-latency bi-streaming speech synthesis and human-parity quality. Despite these advancements, CosyVoice 2 exhibits limitations in language coverage, domain diversity, data volume, text formats, and post-training techniques. In this paper, we present CosyVoice 3, an improved model designed for zero-shot multilingual speech synthesis in the wild, surpassing its predecessor in content consistency, speaker similarity, and prosody naturalness. Key features of CosyVoice 3 include: 1) A novel speech tokenizer to improve prosody naturalness, developed via supervised multi-task training, including automatic speech recognition, speech emotion recognition, language identification, audio event detection, and speaker analysis. 2) A new differentiable reward model for post-training applicable not only to CosyVoice 3 but also to other LLM-based speech synthesis models. 3) Dataset Size Scaling: Training data is expanded from ten thousand hours to one million hours, encompassing 9 languages and 18 Chinese dialects across various domains and text formats. 4) Model Size Scaling: Model parameters are increased from 0.5 billion to 1.5 billion, resulting in enhanced performance on our multilingual benchmark due to the larger model capacity. These advancements contribute significantly to the progress of speech synthesis in the wild. We encourage readers to listen to the demo at https://funaudiollm.github.io/cosyvoice3."
280,2025,"A Study on Factors Influencing Designers’ Behavioral Intention in Using AI-Generated Content for Assisted Design: Perceived Anxiety, Perceived Risk, and UTAUT",Weiyi Li,International journal of human computer interactions,2025-01-17,148,15,153.903,General AI Methods and Systems,metadata-ranked,machine-learning,"Abstract This study aims to comprehensively understand the intention to use Artificial Intelligence Generated Assistance in Design Tools (AIGC) among design students and practitioners, along with its influencing factors.",high citation signal (148); influential citation signal (15); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1080/10447318.2024.2310354,https://www.semanticscholar.org/paper/f3f6a2bb0f32c45fea7efd6f11d6e52268113696,https://www.tandfonline.com/doi/pdf/10.1080/10447318.2024.2310354?needAccess=true,,10.1080/10447318.2024.2310354,,,277318165,Computer Science; Psychology,JournalArticle,artificial intelligence,1,citations=148; influential=15; open PDF metadata; title AI matches=1; AI term matches=2,"Abstract This study aims to comprehensively understand the intention to use Artificial Intelligence Generated Assistance in Design Tools (AIGC) among design students and practitioners, along with its influencing factors. Utilizing Smart-PLS software and Partial Least Squares Structural Equation Modeling (PLS-SEM) technique, we constructed a comprehensive research model. Based on 404 valid questionnaire responses, we systematically analyzed the underlying mechanisms of designers’ attitudes towards AIGC tools. The sample encompasses diverse schools and levels of professional experience, ensuring the wide applicability of research outcomes. In the data analysis process, professional statistical analysis methods, including path analysis and standardized path coefficients, were employed to ensure a profound exploration of research questions. The results indicate that performance expectancy, effort expectancy, social influence, and facilitating conditions significantly positively influence the willingness to use AIGC tools, while perceived anxiety and perceived risk exert negative impacts. This study, by integrating traditional and novel factors, provides crucial theoretical and practical guidance for the actual application of AIGC technology in the design field, offering profound insights for the future development and education of design technology."
281,2025,A framework to evaluate machine learning crystal stability predictions,"Janosh Riebesell, Rhys E. A. Goodall, Philipp Benner, Chiang Yuan, Bowen Deng, Gerbrand Ceder, M. Asta, Alpha A. Lee, et al.",Nature Machine Intelligence,2025-06-01,148,12,163.996,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A framework to evaluate machine learning crystal stability predictions within General AI Methods and Systems.,high citation signal (148); influential citation signal (12); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/s42256-025-01055-1,https://www.semanticscholar.org/paper/948ae0a4965c94d0ac0f5d3edb66a9a721d15178,,,10.1038/s42256-025-01055-1,,,279849160,Computer Science; Materials Science,JournalArticle,bayesian networks; graph neural networks; machine learning; neural networks,4,citations=148; influential=12; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1; query hits=4,
282,2025,Systematic softening in universal machine learning interatomic potentials,"Bowen Deng, Yunyeong Choi, Peichen Zhong, Janosh Riebesell, Shashwat Anand, Zhuohan Li, KyuJung Jun, Kristin A. Persson, et al.",npj Computational Materials,2025-01-10,148,11,150.876,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Systematic softening in universal machine learning interatomic potentials within General AI Methods and Systems.,high citation signal (148); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/s41524-024-01500-6,https://www.semanticscholar.org/paper/8f9d1638e987e6fb13fa7b05f9a6208eae9346c9,,,10.1038/s41524-024-01500-6,,,275451928,Computer Science; Physics,JournalArticle,foundation models; machine learning,2,citations=148; influential=11; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
283,2025,Large Language Models lack essential metacognition for reliable medical reasoning,"Maxime Griot, C. Hemptinne, Jean Vanderdonckt, Demet Yuksel",Nature Communications,2025-01-14,148,8,168.848,Foundation Models and Large Language Models,benchmark/dataset; trustworthy-ai; ai4science,foundation-models; nlp; trustworthy-ai; ai4science,"Large Language Models have demonstrated expert-level accuracy on medical board examinations, suggesting potential for clinical decision support systems.",high citation signal (148); recognized venue; open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1038/s41467-024-55628-6,https://www.semanticscholar.org/paper/1aaa4c92848a921714ee438ea7c2785888f6a49f,https://doi.org/10.1038/s41467-024-55628-6,,10.1038/s41467-024-55628-6,,39809759,275541981,Computer Science; Medicine,JournalArticle,large language models,1,citations=148; influential=8; recognized venue; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=2,"Large Language Models have demonstrated expert-level accuracy on medical board examinations, suggesting potential for clinical decision support systems. However, their metacognitive abilities, crucial for medical decision-making, remain largely unexplored. To address this gap, we developed MetaMedQA, a benchmark incorporating confidence scores and metacognitive tasks into multiple-choice medical questions. We evaluated twelve models on dimensions including confidence-based accuracy, missing answer recall, and unknown recall. Despite high accuracy on multiple-choice questions, our study revealed significant metacognitive deficiencies across all tested models. Models consistently failed to recognize their knowledge limitations and provided confident answers even when correct options were absent. In this work, we show that current models exhibit a critical disconnect between perceived and actual capabilities in medical reasoning, posing significant risks in clinical settings. Our findings emphasize the need for more robust evaluation frameworks that incorporate metacognitive abilities, essential for developing reliable Large Language Model enhanced clinical decision support systems. Large Language Models demonstrate expert-level accuracy in medical exams, supporting their potential inclusion in healthcare settings. Here, authors reveal that their metacognitive abilities are underexplored, showing significant gaps in recognizing knowledge limitations, difficulties in modulating their confidence, and challenges in identifying when a problem cannot be answered due to insufficient information."
284,2025,A Survey of Reinforcement Learning for Large Reasoning Models,"Kaiyan Zhang, Yuxin Zuo, Bingxiang He, Youbang Sun, Runze Liu, Che Jiang, Yuchen Fan, Kai Tian, et al.",arXiv.org,2025-09-10,148,4,147.619,Foundation Models and Large Language Models,survey/review; reinforcement-learning,foundation-models; reinforcement-learning,"In this paper, we survey recent advances in Reinforcement Learning (RL) for reasoning with Large Language Models (LLMs).",high citation signal (148),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2509.08827,https://www.semanticscholar.org/paper/6c6189a5fbda8ddf84ef23e5a43f7c85e2120b67,,,10.48550/arXiv.2509.08827,2509.08827,,281247204,Computer Science,JournalArticle; Review,foundation models; large language models; reinforcement learning,3,citations=148; influential=4; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=3,"In this paper, we survey recent advances in Reinforcement Learning (RL) for reasoning with Large Language Models (LLMs). RL has achieved remarkable success in advancing the frontier of LLM capabilities, particularly in addressing complex logical tasks such as mathematics and coding. As a result, RL has emerged as a foundational methodology for transforming LLMs into LRMs. With the rapid progress of the field, further scaling of RL for LRMs now faces foundational challenges not only in computational resources but also in algorithm design, training data, and infrastructure. To this end, it is timely to revisit the development of this domain, reassess its trajectory, and explore strategies to enhance the scalability of RL toward Artificial SuperIntelligence (ASI). In particular, we examine research applying RL to LLMs and LRMs for reasoning abilities, especially since the release of DeepSeek-R1, including foundational components, core problems, training resources, and downstream applications, to identify future opportunities and directions for this rapidly evolving area. We hope this review will promote future research on RL for broader reasoning models. Github: https://github.com/TsinghuaC3I/Awesome-RL-for-LRMs"
285,2025,Sa2VA: Marrying SAM2 with LLaVA for Dense Grounded Understanding of Images and Videos,"Haobo Yuan, Xiangtai Li, Tao Zhang, Zilong Huang, Shilin Xu, Shunping Ji, Yunhai Tong, Lu Qi, et al.",,2025-01-07,147,31,172.459,Foundation Models and Large Language Models,benchmark/dataset,foundation-models; multimodal; nlp; vision,"This work presents Sa2VA, the first comprehensive, unified model for dense grounded understanding of both images and videos.",high citation signal (147); influential citation signal (31),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/9008b6df6ad1fbf93406911de8d6f233795d5e31,https://www.semanticscholar.org/paper/9008b6df6ad1fbf93406911de8d6f233795d5e31,,,,2501.04001,,276317403,Computer Science,,foundation models; large language models,2,citations=147; influential=31; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=3; query hits=2,"This work presents Sa2VA, the first comprehensive, unified model for dense grounded understanding of both images and videos. Unlike existing multi-modal large language models, which are often limited to specific modalities and tasks, Sa2VA supports a wide range of image and video tasks, including referring segmentation and conversation, with minimal one-shot instruction tuning. Sa2VA combines SAM-2, a foundation video segmentation model, with MLLM, the advanced vision-language model, and unifies text, image, and video into a shared LLM token space. Using the LLM, Sa2VA generates instruction tokens that guide SAM-2 in producing precise masks, enabling a grounded, multi-modal understanding of both static and dynamic visual content. Additionally, we introduce Ref-SAV, an auto-labeled dataset containing over 72k object expressions in complex video scenes, designed to boost model performance. We also manually validate 2k video objects in the Ref-SAV datasets to benchmark referring video object segmentation in complex environments. Experiments show that Sa2VA achieves strong performance across multiple tasks, particularly in referring video object segmentation, highlighting its potential for complex real-world applications. In addition, Sa2VA can be easily extended into various VLMs, including Qwen-VL and Intern-VL, which can be updated with rapid process in current open-sourced VLMs. Code and models have been provided to the community."
286,2025,Crossing the Reward Bridge: Expanding RL with Verifiable Rewards Across Diverse Domains,"Yi Su, Dian Yu, Linfeng Song, Juntao Li, Haitao Mi, Zhaopeng Tu, Min Zhang, Dong Yu",arXiv.org,2025-03-31,147,17,160.404,Foundation Models and Large Language Models,generative; reinforcement-learning,foundation-models; generative-ai; reinforcement-learning,"Reinforcement learning with verifiable rewards (RLVR) has demonstrated significant success in enhancing mathematical reasoning and coding performance of large language models (LLMs), especially when structured reference answers are accessible for verification.",high citation signal (147); influential citation signal (17),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2503.23829,https://www.semanticscholar.org/paper/5d266400187708cea1305fa34d2bc5e1a47b1a57,,,10.48550/arXiv.2503.23829,2503.23829,,277451641,Chemistry; Computer Science; Economics; Education,JournalArticle,large language models; reinforcement learning,2,citations=147; influential=17; resource signal; open PDF metadata; AI term matches=4; query hits=2,"Reinforcement learning with verifiable rewards (RLVR) has demonstrated significant success in enhancing mathematical reasoning and coding performance of large language models (LLMs), especially when structured reference answers are accessible for verification. However, its extension to broader, less structured domains remains unexplored. In this work, we investigate the effectiveness and scalability of RLVR across diverse real-world domains including medicine, chemistry, psychology, economics, and education, where structured reference answers are typically unavailable. We reveal that binary verification judgments on broad-domain tasks exhibit high consistency across various LLMs provided expert-written reference answers exist. Motivated by this finding, we utilize a generative scoring technique that yields soft, model-based reward signals to overcome limitations posed by binary verifications, especially in free-form, unstructured answer scenarios. We further demonstrate the feasibility of training cross-domain generative reward models using relatively small (7B) LLMs without the need for extensive domain-specific annotation. Through comprehensive experiments, our RLVR framework establishes clear performance gains, significantly outperforming state-of-the-art open-source aligned models such as Qwen2.5-72B and DeepSeek-R1-Distill-Qwen-32B across domains in free-form settings. Our approach notably enhances the robustness, flexibility, and scalability of RLVR, representing a substantial step towards practical reinforcement learning applications in complex, noisy-label scenarios."
287,2025,Explicitly unbiased large language models still form biased associations,"Xuechunzi Bai, Angelina Wang, Ilia Sucholutsky, Thomas L. Griffiths",Proceedings of the National Academy of Sciences of the United States of America,2025-02-20,147,16,166.604,Foundation Models and Large Language Models,metadata-ranked,foundation-models; ai4science,Significance Modern large language models (LLMs) are designed to align with human values.,high citation signal (147); influential citation signal (16); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1073/pnas.2416228122,https://www.semanticscholar.org/paper/b8ed23a40c90ce370decc147bea9555fa3c90b0a,,,10.1073/pnas.2416228122,,39977313,276505646,Computer Science; Medicine,JournalArticle,large language models,1,citations=147; influential=16; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,"Significance Modern large language models (LLMs) are designed to align with human values. They can appear unbiased on standard benchmarks, but we find that they still show widespread stereotype biases on two psychology-inspired measures. These measures allow us to measure biases in LLMs based on just their behavior, which is necessary as these models have become increasingly proprietary. We found pervasive stereotype biases mirroring those in society in 8 value-aligned models across 4 social categories (race, gender, religion, health) in 21 stereotypes (such as race and criminality, race and weapons, gender and science, age and negativity), also demonstrating sizable effects on discriminatory decisions. Given the growing use of these models, biases in their behavior can have significant consequences for human societies."
