candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
11,2008,Brain structural and functional abnormalities in mood disorders: implications for neurocircuitry models of depression,"W. Drevets, J. Price, M. Furey",Brain Structure and Function,2008-08-13,2172,108,237.724,Generative Models and Synthetic Media,metadata-ranked,reinforcement-learning,"AbstractThe neural networks that putatively modulate aspects of normal emotional behavior have been implicated in the pathophysiology of mood disorders by converging evidence from neuroimaging, neuropathological and lesion analysis studies.","high citation signal (2,172); influential citation signal (108); open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1007/s00429-008-0189-x,https://www.semanticscholar.org/paper/3481d060342e009b46b39b8ed9d35cd48d948ad9,https://link.springer.com/content/pdf/10.1007/s00429-008-0189-x.pdf,,10.1007/s00429-008-0189-x,,18704495,15147936,Medicine; Psychology,Review; JournalArticle,neural networks,1,citations=2172; influential=108; open PDF metadata; AI term matches=2,"AbstractThe neural networks that putatively modulate aspects of normal emotional behavior have been implicated in the pathophysiology of mood disorders by converging evidence from neuroimaging, neuropathological and lesion analysis studies. These networks involve the medial prefrontal cortex (MPFC) and closely related areas in the medial and caudolateral orbital cortex (medial prefrontal network), amygdala, hippocampus, and ventromedial parts of the basal ganglia, where alterations in grey matter volume and neurophysiological activity are found in cases with recurrent depressive episodes. Such findings hold major implications for models of the neurocircuits that underlie depression. In particular evidence from lesion analysis studies suggests that the MPFC and related limbic and striato-pallido-thalamic structures organize emotional expression. The MPFC is part of a larger “default system” of cortical areas that include the dorsal PFC, mid- and posterior cingulate cortex, anterior temporal cortex, and entorhinal and parahippocampal cortex, which has been implicated in self-referential functions. Dysfunction within and between structures in this circuit may induce disturbances in emotional behavior and other cognitive aspects of depressive syndromes in humans. Further, because the MPFC and related limbic structures provide forebrain modulation over visceral control structures in the hypothalamus and brainstem, their dysfunction can account for the disturbances in autonomic regulation and neuroendocrine responses that are associated with mood disorders. This paper discusses these systems together with the neurochemical systems that impinge on them and form the basis for most pharmacological therapies."
12,2008,Faster and Better: A Machine Learning Approach to Corner Detection,"E. Rosten, R. Porter, T. Drummond",IEEE Transactions on Pattern Analysis and Machine Intelligence,2008-10-14,1999,189,254.678,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,The repeatability and efficiency of a corner detector determines how likely it is to be useful in a real-world application.,"high citation signal (1,999); influential citation signal (189); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TPAMI.2008.275,https://www.semanticscholar.org/paper/a5d3a937e5ee43ab1542657ea2baf0c5cb139d6e,http://arxiv.org/pdf/0810.2434,,10.1109/TPAMI.2008.275,0810.2434,19926902,206764370,Computer Science; Medicine,JournalArticle,machine learning,1,citations=1999; influential=189; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,"The repeatability and efficiency of a corner detector determines how likely it is to be useful in a real-world application. The repeatability is important because the same scene viewed from different positions should yield features which correspond to the same real-world 3D locations. The efficiency is important because this determines whether the detector combined with further processing can operate at frame rate. Three advances are described in this paper. First, we present a new heuristic for feature detection and, using machine learning, we derive a feature detector from this which can fully process live PAL video using less than 5 percent of the available processing time. By comparison, most other detectors cannot even operate at frame rate (Harris detector 115 percent, SIFT 195 percent). Second, we generalize the detector, allowing it to be optimized for repeatability, with little loss of efficiency. Third, we carry out a rigorous comparison of corner detectors based on the above repeatability criterion applied to 3D scenes. We show that, despite being principally constructed for speed, on these stringent tests, our heuristic detector significantly outperforms existing feature detectors. Finally, the comparison demonstrates that using machine learning produces significant improvements in repeatability, yielding a detector that is both very fast and of very high quality."
13,2008,Central pattern generators for locomotion control in animals and robots: A review,A. Ijspeert,Neural Networks,2008-05-01,1983,95,238.944,Reinforcement Learning and Agents,survey/review,reinforcement-learning,Positions Central pattern generators for locomotion control in animals and robots: A review within Reinforcement Learning and Agents.,"high citation signal (1,983); influential citation signal (95)","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1016/j.neunet.2008.03.014,https://www.semanticscholar.org/paper/86b55465b7aec4912be73721bbc62c2b9969d780,,,10.1016/j.neunet.2008.03.014,,18555958,16028707,Biology; Computer Science; Engineering; Medicine,Review; JournalArticle,neural networks,1,citations=1983; influential=95; survey/benchmark signal; open PDF metadata; AI term matches=2,
14,2008,Machine learning classifiers and fMRI: a tutorial overview,"Francisco Pereira, Tom Michael Mitchell, M. Botvinick",NeuroImage,2008-11-21,1738,113,239.45,Vision and Multimodal Learning,survey/review,machine-learning; vision,"Interpreting brain image experiments requires analysis of complex, multivariate data.","high citation signal (1,738); influential citation signal (113); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.neuroimage.2008.11.007,https://www.semanticscholar.org/paper/61017ac0c108f68c987a1fe3e4c2b6223ddd6f31,https://europepmc.org/articles/pmc2892746?pdf=render,,10.1016/j.neuroimage.2008.11.007,,19070668,9431428,Computer Science; Medicine,Review; JournalArticle,machine learning,1,citations=1738; influential=113; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,"Interpreting brain image experiments requires analysis of complex, multivariate data. In recent years, one analysis approach that has grown in popularity is the use of machine learning algorithms to train classifiers to decode stimuli, mental states, behaviours and other variables of interest from fMRI data and thereby show the data contain information about them. In this tutorial overview we review some of the key choices faced in using this approach as well as how to derive statistically significant results, illustrating each point from a case study. Furthermore, we show how, in addition to answering the question of 'is there information about a variable of interest' (pattern discrimination), classifiers can be used to tackle other classes of question, namely 'where is the information' (pattern localization) and 'how is that information encoded' (pattern characterization)."
15,2008,A survey of techniques for internet traffic classification using machine learning,"Thuy T. T. Nguyen, G. Armitage",IEEE Communications Surveys and Tutorials,2008-10-01,1733,87,240.763,General AI Methods and Systems,survey/review,machine-learning,Positions A survey of techniques for internet traffic classification using machine learning within General AI Methods and Systems.,"high citation signal (1,733); influential citation signal (87); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/SURV.2008.080406,https://www.semanticscholar.org/paper/7da323e7103245eeaed32367c46abe3f4913df86,https://researchbank.swinburne.edu.au/file/4dd80a73-aaee-4a78-929d-b42124b30192/1/PDF (Published version).pdf,,10.1109/SURV.2008.080406,,,13172512,Computer Science,JournalArticle; Review,data mining; machine learning,2,citations=1733; influential=87; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
16,2008,Near-optimal Regret Bounds for Reinforcement Learning,"Thomas Jaksch, R. Ortner, P. Auer",Journal of machine learning research,2008-12-08,1573,341,258.638,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Near-optimal Regret Bounds for Reinforcement Learning within Reinforcement Learning and Agents.,"high citation signal (1,573); influential citation signal (341); recognized venue","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.5555/1756006.1859902,https://www.semanticscholar.org/paper/0cafe2903b097fc042782c359cb231ea34ef7ed3,,,10.5555/1756006.1859902,,,247490,Computer Science; Mathematics,JournalArticle,reinforcement learning,1,citations=1573; influential=341; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
17,2008,KEEL: a software tool to assess evolutionary algorithms for data mining problems,"J. Alcalá-Fdez, L. Sánchez, S. García, M. J. Jesús, S. Ventura, J. M. Guiu, José Otero, C. Romero, et al.","Soft Computing - A Fusion of Foundations, Methodologies and Applications",2008-10-15,1515,69,224.603,General AI Methods and Systems,metadata-ranked,machine-learning,Positions KEEL: a software tool to assess evolutionary algorithms for data mining problems within General AI Methods and Systems.,"high citation signal (1,515); influential citation signal (69)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/S00500-008-0323-Y,https://www.semanticscholar.org/paper/0468532d28499ef38287afd7557dd62b802ee85b,,,10.1007/S00500-008-0323-Y,,,6416766,Computer Science,JournalArticle,data mining,1,citations=1515; influential=69; open PDF metadata; title AI matches=1; AI term matches=1,
18,2008,Text Mining Infrastructure in R,"Ingo Feinerer, K. Hornik, David Meyer",,2008-03-31,1346,64,225.965,Natural Language Processing and Knowledge,survey/review,machine-learning; nlp,During the last decade text mining has become a widely used discipline utilizing statistical and machine learning methods.,"high citation signal (1,346); influential citation signal (64); open-access PDF metadata","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.18637/JSS.V025.I05,https://www.semanticscholar.org/paper/693914b7f38c19585e35668fd626aecf62d4c5e7,https://doi.org/10.18637/jss.v025.i05,,10.18637/JSS.V025.I05,,,51738608,Computer Science; Mathematics,Review,machine learning,1,citations=1346; influential=64; survey/benchmark signal; open PDF metadata; AI term matches=3,"During the last decade text mining has become a widely used discipline utilizing statistical and machine learning methods. We present the tm package which provides a framework for text mining applications within R. We give a survey on text mining facilities in R and explain how typical application tasks can be carried out using our framework. We present techniques for count-based analysis methods, text clustering, text classification and string kernels."
19,2008,"Get another label? improving data quality and data mining using multiple, noisy labelers","Victor S. Sheng, F. Provost, Panagiotis G. Ipeirotis",Knowledge Discovery and Data Mining,2008-08-24,1316,75,222.659,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Get another label? improving data quality and data mining using multiple, noisy labelers within General AI Methods and Systems.","high citation signal (1,316); influential citation signal (75); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/1401890.1401965,https://www.semanticscholar.org/paper/a3f853572e12b51c4c227590168c95b7cd0ca666,http://archive.nyu.edu/bitstream/2451/25882/4/kdd2008.pdf,,10.1145/1401890.1401965,,,279332,Computer Science,JournalArticle; Conference,data mining,1,citations=1316; influential=75; open PDF metadata; title AI matches=1; AI term matches=1,
20,2008,High-throughput functional annotation and data mining with the Blast2GO suite,"Stefan Götz, J. García-Gómez, Javier C. Terol, T. D. Williams, Shivashankar H. Nagaraj, M. J. Nueda, Montserrat Robles, Manuel Talón, et al.",Nucleic Acids Research,2008-04-29,1271,241,238.109,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,Functional genomics technologies have been widely adopted in the biological research of both model and non-model species.,"high citation signal (1,271); influential citation signal (241); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/nar/gkn176,https://www.semanticscholar.org/paper/540ab7688becdfd8a6219fabbed66a4801e06b80,https://academic.oup.com/nar/article-pdf/36/10/3420/7178977/gkn176.pdf,,10.1093/nar/gkn176,,18445632,115228515,Biology; Computer Science; Medicine,JournalArticle; Study,data mining,1,citations=1271; influential=241; open PDF metadata; title AI matches=1; AI term matches=1,"Functional genomics technologies have been widely adopted in the biological research of both model and non-model species. An efficient functional annotation of DNA or protein sequences is a major requirement for the successful application of these approaches as functional information on gene products is often the key to the interpretation of experimental results. Therefore, there is an increasing need for bioinformatics resources which are able to cope with large amount of sequence data, produce valuable annotation results and are easily accessible to laboratories where functional genomics projects are being undertaken. We present the Blast2GO suite as an integrated and biologist-oriented solution for the high-throughput and automatic functional annotation of DNA or protein sequences based on the Gene Ontology vocabulary. The most outstanding Blast2GO features are: (i) the combination of various annotation strategies and tools controlling type and intensity of annotation, (ii) the numerous graphical features such as the interactive GO-graph visualization for gene-set function profiling or descriptive charts, (iii) the general sequence management features and (iv) high-throughput capabilities. We used the Blast2GO framework to carry out a detailed analysis of annotation behaviour through homology transfer and its impact in functional genomics research. Our aim is to offer biologists useful information to take into account when addressing the task of functionally characterizing their sequence data."
21,2008,Advanced Data Mining Techniques,"D. Olson, D. Delen",,,1257,59,218.341,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Advanced Data Mining Techniques within General AI Methods and Systems.,"high citation signal (1,257); influential citation signal (59); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5860/choice.45-6838,https://www.semanticscholar.org/paper/c1c74829d6430d468a1fe1f75eae217325253baf,https://link.springer.com/content/pdf/bfm:978-3-540-76917-0/1,,10.5860/choice.45-6838,,,18555223,Business; Computer Science,Review,data mining,1,citations=1257; influential=59; open PDF metadata; title AI matches=1; AI term matches=1,
22,2008,Automatic classification of MR scans in Alzheimer’s disease,"S. Klöppel, C. Stonnington, C. Chu, Bogdan Draganski, R. Scahill, J. Rohrer, Nick C Fox, C. Jack, et al.",Brain : a journal of neurology,2008-01-17,1239,87,229.386,"AI for Science, Healthcare, and Robotics",trustworthy-ai; ai4science,machine-learning; vision; reinforcement-learning; trustworthy-ai; ai4science,"To be diagnostically useful, structural MRI must reliably distinguish Alzheimer’s disease (AD) from normal aging in individual scans.","high citation signal (1,239); influential citation signal (87); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/brain/awm319,https://www.semanticscholar.org/paper/3d13d6f847e8f4c76c5a8d6f99fa49dbabe473c0,https://academic.oup.com/brain/article-pdf/131/3/681/898663/awm319.pdf,,10.1093/brain/awm319,,18202106,13926857,Computer Science; Medicine; Psychology,JournalArticle,machine learning; support vector machines,2,citations=1239; influential=87; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"To be diagnostically useful, structural MRI must reliably distinguish Alzheimer’s disease (AD) from normal aging in individual scans. Recent advances in statistical learning theory have led to the application of support vector machines to MRI for detection of a variety of disease states. The aims of this study were to assess how successfully support vector machines assigned individual diagnoses and to determine whether data-sets combined from multiple scanners and different centres could be used to obtain effective classification of scans. We used linear support vector machines to classify the grey matter segment of T1-weighted MR scans from pathologically proven AD patients and cognitively normal elderly individuals obtained from two centres with different scanning equipment. Because the clinical diagnosis of mild AD is difficult we also tested the ability of support vector machines to differentiate control scans from patients without post-mortem confirmation. Finally we sought to use these methods to differentiate scans between patients suffering from AD from those with frontotemporal lobar degeneration. Up to 96% of pathologically verified AD patients were correctly classified using whole brain images. Data from different centres were successfully combined achieving comparable results from the separate analyses. Importantly, data from one centre could be used to train a support vector machine to accurately differentiate AD and normal ageing scans obtained from another centre with different subjects and different scanner equipment. Patients with mild, clinically probable AD and age/sex matched controls were correctly separated in 89% of cases which is compatible with published diagnosis rates in the best clinical centres. This method correctly assigned 89% of patients with post-mortem confirmed diagnosis of either AD or frontotemporal lobar degeneration to their respective group. Our study leads to three conclusions: Firstly, support vector machines successfully separate patients with AD from healthy aging subjects. Secondly, they perform well in the differential diagnosis of two different forms of dementia. Thirdly, the method is robust and can be generalized across different centres. This suggests an important role for computer based diagnostic image analysis for clinical practice."
