rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1255,27,27,2000,Rao-Blackwellised Particle Filtering for Dynamic Bayesian Networks,"A. Doucet, Nando de Freitas, Kevin P. Murphy, Stuart J. Russell",Conference on Uncertainty in Artificial Intelligence,2000-06-30,1529,129,244.472,Reinforcement Learning and Agents,trustworthy-ai; ai4science,reinforcement-learning; trustworthy-ai,Particle filters (PFs) are powerful sampling-based inference/learning algorithms for dynamic Bayesian networks (DBNs).,"high citation signal (1,529); influential citation signal (129); recognized venue","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1007/978-1-4757-3437-9_24,https://www.semanticscholar.org/paper/b9cbf264042dcbb04ac421697620268ccd382727,,10.1007/978-1-4757-3437-9_24,1301.3853,,2948186,Computer Science; Mathematics,JournalArticle; Conference,bayesian networks,1,citations=1529; influential=129; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"Particle filters (PFs) are powerful sampling-based inference/learning algorithms for dynamic Bayesian networks (DBNs). They allow us to treat, in a principled way, any type of probability distribution, nonlinearity and non-stationarity. They have appeared in several fields under such names as ""condensation"", ""sequential Monte Carlo"" and ""survival of the fittest"". In this paper, we show how we can exploit the structure of the DBN to increase the efficiency of particle filtering, using a technique known as Rao-Blackwellisation. Essentially, this samples some of the variables, and marginalizes out the rest exactly, using the Kalman filter, HMM filter, junction tree algorithm, or any other finite dimensional optimal filter. We show that Rao-Blackwellised particle filters (RBPFs) lead to more accurate estimates than standard PFs. We demonstrate RBPFs on two problems, namely non-stationary online regression with radial basis function networks and robot localization and map building. We also discuss other potential application areas and provide references to some finite dimensional optimal filters."
1273,28,28,2000,Multiagent Systems: A Survey from a Machine Learning Perspective,"P. Stone, M. Veloso",Auton. Robots,2000-06-01,1508,53,227.868,Reinforcement Learning and Agents,survey/review,machine-learning,Positions Multiagent Systems: A Survey from a Machine Learning Perspective within Reinforcement Learning and Agents.,"high citation signal (1,508); influential citation signal (53); open-access PDF metadata","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1023/A:1008942012299,https://www.semanticscholar.org/paper/0d41dd8c5a1a1d78575bd4f4ca5d7af3d471839a,http://www-2.cs.cmu.edu/~mmv/papers/MASsurvey.pdf,10.1023/A:1008942012299,,,945193,Computer Science,JournalArticle; Review,artificial intelligence; machine learning,2,citations=1508; influential=53; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1291,29,29,2000,A Trainable System for Object Detection,"C. Papageorgiou, T. Poggio",International Journal of Computer Vision,2000-06-30,1484,90,230.822,Vision and Multimodal Learning,metadata-ranked,vision,Positions A Trainable System for Object Detection within Vision and Multimodal Learning.,"high citation signal (1,484); influential citation signal (90)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1023/A:1008162616689,https://www.semanticscholar.org/paper/df27aac8f222eb0c6b73784102e37dccffa55ceb,,10.1023/A:1008162616689,,,13308232,Computer Science,JournalArticle,machine learning; support vector machines,2,citations=1484; influential=90; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,
1322,30,30,2000,CRISP-DM 1.0: Step-by-step data mining guide,P. Chapman,,,1430,204,238.377,General AI Methods and Systems,metadata-ranked,machine-learning,Positions CRISP-DM 1.0: Step-by-step data mining guide within General AI Methods and Systems.,"high citation signal (1,430); influential citation signal (204)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/54bad20bbc7938991bf34f86dde0babfbd2d5a72,https://www.semanticscholar.org/paper/54bad20bbc7938991bf34f86dde0babfbd2d5a72,,,,,59777418,Business; Computer Science,,data mining,1,citations=1430; influential=204; open PDF metadata; title AI matches=1; AI term matches=1,
1327,31,31,2000,Artificial Neural Networks in Hydrology. I: Preliminary Concepts,N. Null,,2000-04-01,1426,25,212.407,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial Neural Networks in Hydrology. I: Preliminary Concepts within General AI Methods and Systems.,"high citation signal (1,426); influential citation signal (25)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1061/(asce)1084-0699(2000)5:2(115),https://www.semanticscholar.org/paper/61f886cb763d35ae0146037f9210c3c38cdb85a5,,10.1061/(asce)1084-0699(2000)5:2(115),,,221552241,Computer Science; Engineering; Environmental Science; Geology,,neural networks,1,citations=1426; influential=25; open PDF metadata; title AI matches=2; AI term matches=2,
1330,32,32,2000,Incremental and Decremental Support Vector Machine Learning,"G. Cauwenberghs, T. Poggio",Neural Information Processing Systems,,1421,137,237.698,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Incremental and Decremental Support Vector Machine Learning within General AI Methods and Systems.,"high citation signal (1,421); influential citation signal (137)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/e3948c28d605e0d90e88e160556cfc14fbba57c8,https://www.semanticscholar.org/paper/e3948c28d605e0d90e88e160556cfc14fbba57c8,,,,,2235233,Computer Science; Mathematics,JournalArticle; Conference,machine learning; support vector machines,2,citations=1421; influential=137; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1383,33,33,2000,Regularization Networks and Support Vector Machines,"T. Evgeniou, M. Pontil, T. Poggio",Advances in Computational Mathematics,2000-04-01,1334,83,226.359,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Regularization Networks and Support Vector Machines within General AI Methods and Systems.,"high citation signal (1,334); influential citation signal (83)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1023/A:1018946025316,https://www.semanticscholar.org/paper/d2d13bc44e15fd93480e16305d37c025bc0818c2,,10.1023/A:1018946025316,,,70866,Computer Science; Mathematics,JournalArticle; Review,machine learning; support vector machines,2,citations=1334; influential=83; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1398,34,34,2000,A Model of Inductive Bias Learning,Jonathan Baxter,Journal of Artificial Intelligence Research,2000-02-01,1309,118,237.819,"Trustworthy, Explainable, and Responsible AI",metadata-ranked,machine-learning; trustworthy-ai,"A major problem in machine learning is that of inductive bias: how to choose a learner's hypothesis space so that it is large enough to contain a solution to the problem being learnt, yet small enough to ensure reliable generalization from reasonably-sized training sets.","high citation signal (1,309); influential citation signal (118); recognized venue; open-access PDF metadata","Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1613/jair.731,https://www.semanticscholar.org/paper/727e1e16ede6eaad241bad11c525da07b154c688,https://jair.org/index.php/jair/article/download/10253/24418,10.1613/jair.731,1106.0245,,9803204,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=1309; influential=118; recognized venue; open PDF metadata; AI term matches=2,"A major problem in machine learning is that of inductive bias: how to choose a learner's hypothesis space so that it is large enough to contain a solution to the problem being learnt, yet small enough to ensure reliable generalization from reasonably-sized training sets. Typically such bias is supplied by hand through the skill and insights of experts. In this paper a model for automatically learning bias is investigated. The central assumption of the model is that the learner is embedded within an environment of related learning tasks. Within such an environment the learner can sample from multiple tasks, and hence it can search for a hypothesis space that contains good solutions to many of the problems in the environment. Under certain restrictions on the set of all hypothesis spaces available to the learner, we show that a hypothesis space that performs well on a sufficiently large number of training tasks will also perform well when learning novel tasks in the same environment. Explicit bounds are also derived demonstrating that learning multiple tasks within an environment of related tasks can potentially give much better generalization than learning a single task."
1425,35,35,2000,"A Comparison of Prediction Accuracy, Complexity, and Training Time of Thirty-Three Old and New Classification Algorithms","T. Lim, Wei-Yin Loh, Yu-Shan Shih",Machine-mediated learning,2000-09-01,1263,65,219.78,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions A Comparison of Prediction Accuracy, Complexity, and Training Time of Thirty-Three Old and New Classification Algorithms within General AI Methods and Systems.","high citation signal (1,263); influential citation signal (65); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1023/A:1007608224229,https://www.semanticscholar.org/paper/2b7f2f65bbb7047a2a9818f68afb4cbeec50b109,https://link.springer.com/content/pdf/10.1023%2FA%3A1007608224229.pdf,10.1023/A:1007608224229,,,17030953,Computer Science; Environmental Science,JournalArticle,neural networks,1,citations=1263; influential=65; open PDF metadata; title AI matches=1; AI term matches=1,
1441,36,36,2000,CRISP-DM: Towards a Standard Process Model for Data Mining,"R. Wirth, Jochen Hipp",,,1239,124,230.299,General AI Methods and Systems,metadata-ranked,machine-learning,Positions CRISP-DM: Towards a Standard Process Model for Data Mining within General AI Methods and Systems.,"high citation signal (1,239); influential citation signal (124)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/48b9293cfd4297f855867ca278f7069abc6a9c24,https://www.semanticscholar.org/paper/48b9293cfd4297f855867ca278f7069abc6a9c24,,,,,1211505,Computer Science,,data mining; foundation models,2,citations=1239; influential=124; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1513,37,37,2000,A framework for constructing features and models for intrusion detection systems,"Wenke Lee, S. Stolfo",ACM Transactions on Privacy and Security,2000-11-01,1120,70,223.161,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,Intrusion detection (ID) is an important component of infrastructure protection mechanisms.,"high citation signal (1,120); influential citation signal (70); open-access PDF metadata","Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1145/382912.382914,https://www.semanticscholar.org/paper/35b3233e521f1e9a34837c30be1957858f8f35fe,http://www.cs.unc.edu/~jeffay/courses/nidsS05/mining/lee_dmids_frmwk.pdf,10.1145/382912.382914,,,2157536,Computer Science,JournalArticle,data mining; machine learning,2,citations=1120; influential=70; translation/trustworthiness signal; open PDF metadata; AI term matches=3; query hits=2,"Intrusion detection (ID) is an important component of infrastructure protection mechanisms. Intrusion detection systems (IDSs) need to be accurate, adaptive, and extensible. Given these requirements and the complexities of today's network environments, we need a more systematic and automated IDS development process rather that the pure knowledge encoding and engineering approaches. This article describes a novel framework, MADAM ID, for Mining Audit Data for Automated Models for Instrusion Detection. This framework uses data mining algorithms to compute activity patterns from system audit data and extracts predictive features from the patterns. It then applies machine learning algorithms to the audit records taht are processed according to the feature definitions to generate intrusion detection rules. Results from the 1998 DARPA Intrusion Detection Evaluation showed that our ID model was one of the best performing of all the participating systems. We also briefly discuss our experience in converting the detection models produced by off-line data mining programs to real-time modules of existing IDSs."
1542,38,38,2000,Reinforcement Learning in Continuous Time and Space,K. Doya,Neural Computation,,1080,108,223.363,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Reinforcement Learning in Continuous Time and Space within Reinforcement Learning and Agents.,"high citation signal (1,080); influential citation signal (108)","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1162/089976600300015961,https://www.semanticscholar.org/paper/74d5164017fa0f2e65c193bf9e26f471744bf9f5,,10.1162/089976600300015961,,10636940,6652458,Computer Science; Mathematics; Medicine,JournalArticle,reinforcement learning,1,citations=1080; influential=108; open PDF metadata; title AI matches=1; AI term matches=1,
1598,39,39,2000,Neural network credit scoring models,D. West,Computers & Operations Research,2000-10-01,1021,69,215.928,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural network credit scoring models within General AI Methods and Systems.,"high citation signal (1,021); influential citation signal (69)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0305-0548(99)00149-5,https://www.semanticscholar.org/paper/7fc5bf2e6d63aeb6d10159d411752b5b67e573a5,,10.1016/S0305-0548(99)00149-5,,,14899020,Computer Science,JournalArticle,neural networks,1,citations=1021; influential=69; open PDF metadata; title AI matches=1; AI term matches=1,
1618,40,40,2000,Crafting Papers on Machine Learning,P. Langley,International Conference on Machine Learning,2000-06-29,996,5,190.989,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Crafting Papers on Machine Learning within General AI Methods and Systems.,high citation signal (996); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/3efcb97c1de1c87832a7a1d99e91801992a938ec,https://www.semanticscholar.org/paper/3efcb97c1de1c87832a7a1d99e91801992a938ec,,,,,11738364,Computer Science,JournalArticle; Conference,machine learning,1,citations=996; influential=5; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1625,41,41,2000,Less is More: Active Learning with Support Vector Machines,"Greg Schohn, David A. Cohn",International Conference on Machine Learning,2000-06-29,986,77,229.677,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Less is More: Active Learning with Support Vector Machines within General AI Methods and Systems.,high citation signal (986); influential citation signal (77); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/609e5cc1da126d7f760d1444b43b4fae41602841,https://www.semanticscholar.org/paper/609e5cc1da126d7f760d1444b43b4fae41602841,,,,,1713753,Computer Science,JournalArticle; Conference,machine learning; support vector machines,2,citations=986; influential=77; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,
1629,42,42,2000,Neural Networks for Modelling and Control of Dynamic Systems: A Practitioner’s Handbook,"M. Nrgaard, Ole Ravn, N. K. Poulsen, L. K. Hansen",,2000-02-02,982,54,214.696,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,Positions Neural Networks for Modelling and Control of Dynamic Systems: A Practitioner’s Handbook within Reinforcement Learning and Agents.,high citation signal (982); influential citation signal (54),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1007/978-1-4471-0453-7,https://www.semanticscholar.org/paper/c94c759f760ebdc6c32df55562bafffe93231775,,10.1007/978-1-4471-0453-7,,,60096887,Computer Science; Engineering,,neural networks,1,citations=982; influential=54; open PDF metadata; title AI matches=2; AI term matches=2,
1639,43,43,2000,Hierarchical classification of Web content,"S. Dumais, Hao Chen",Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2000-07-01,974,57,222.26,Natural Language Processing and Knowledge,retrieval,machine-learning; nlp,Positions Hierarchical classification of Web content within Natural Language Processing and Knowledge.,high citation signal (974); influential citation signal (57); recognized venue; open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/345508.345593,https://www.semanticscholar.org/paper/aa8fa93373d508a91e78dcf47268d9831e9420a5,https://dl.acm.org/doi/pdf/10.1145/345508.345593,10.1145/345508.345593,,,1194024,Computer Science,JournalArticle,support vector machines,1,citations=974; influential=57; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1654,44,44,2000,Partially overlapping neural networks for real and imagined hand movements.,"E. Gerardin, A. Sirigu, S. Lehéricy, J B Poline, B. Gaymard, C. Marsault, Y. Agid, D. Le Bihan",Cerebral Cortex,2000-11-01,960,64,216.537,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Partially overlapping neural networks for real and imagined hand movements. within General AI Methods and Systems.,high citation signal (960); influential citation signal (64); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1093/CERCOR/10.11.1093,https://www.semanticscholar.org/paper/e9b87d8ba83281d5ea01e9b9fab14c73b0ae75eb,https://academic.oup.com/cercor/article-pdf/10/11/1093/9751012/1001093.pdf,10.1093/CERCOR/10.11.1093,,11053230,9788814,Biology; Medicine; Psychology,JournalArticle,neural networks,1,citations=960; influential=64; open PDF metadata; title AI matches=2; AI term matches=2,
1693,45,45,2000,Improvements to the SMO algorithm for SVM regression,"S. Shevade, S. Keerthi, C. Bhattacharyya, K. Murthy",IEEE Trans. Neural Networks Learn. Syst.,2000-09-01,926,49,211.071,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Improvements to the SMO algorithm for SVM regression within General AI Methods and Systems.,high citation signal (926); influential citation signal (49); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/72.870050,https://www.semanticscholar.org/paper/dc340ca364cac1763c8831970aa89466c07873c1,http://eprints.iisc.ac.in/1687/1/improvement.pdf,10.1109/72.870050,,18249845,12742298,Computer Science; Mathematics; Medicine,JournalArticle,support vector machines,1,citations=926; influential=49; open PDF metadata; title AI matches=1; AI term matches=3,
1700,46,46,2000,"Speech and Language Processing: An Introduction to Natural Language Processing, Computational Linguistics, and Speech Recognition","D. Jurafsky, James H. Martin",,,920,37,210.086,Natural Language Processing and Knowledge,metadata-ranked,nlp,"Positions Speech and Language Processing: An Introduction to Natural Language Processing, Computational Linguistics, and Speech Recognition within Natural Language Processing and Knowledge.",high citation signal (920); influential citation signal (37),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/b54bcfca3fddc26b8889739a247a25e445818149,https://www.semanticscholar.org/paper/b54bcfca3fddc26b8889739a247a25e445818149,,,,,267853058,Computer Science; Linguistics,,machine learning; natural language processing,2,citations=920; influential=37; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1711,47,47,2000,Speech and language processing: an introduction to natural language processing,Pearson Education,,,913,59,213.313,Natural Language Processing and Knowledge,metadata-ranked,nlp,Positions Speech and language processing: an introduction to natural language processing within Natural Language Processing and Knowledge.,high citation signal (913); influential citation signal (59),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/ef5ea7214480e63635ff24fd21019fc92b03b739,https://www.semanticscholar.org/paper/ef5ea7214480e63635ff24fd21019fc92b03b739,,,,,60811638,Computer Science; Linguistics,,machine learning; natural language processing,2,citations=913; influential=59; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1724,48,48,2000,Artificial Neural Networks in Hydrology. II: Hydrologic Applications,N. Null,,2000-04-01,901,0,156.702,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial Neural Networks in Hydrology. II: Hydrologic Applications within General AI Methods and Systems.,high citation signal (901),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1061/(asce)1084-0699(2000)5:2(124),https://www.semanticscholar.org/paper/1ca1b47bef84aad4680f48a4d8748e93a3cf13ef,,10.1061/(asce)1084-0699(2000)5:2(124),,,221557275,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=901; influential=0; open PDF metadata; title AI matches=2; AI term matches=2,
1762,49,49,2000,Shape Analysis and Classification: Theory and Practice,"L. Costa, R. M. Cesar",,2000-12-01,871,47,209.154,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Shape Analysis and Classification: Theory and Practice within General AI Methods and Systems.,high citation signal (871); influential citation signal (47),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1201/9781420037555,https://www.semanticscholar.org/paper/a27cdd68542ef773931fba50a6c4315e9fad0d3d,,10.1201/9781420037555,,,60485478,Art; Computer Science; Engineering; Mathematics,,computer vision; pattern recognition,2,citations=871; influential=47; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1772,50,50,2000,Neural Networks for RF and Microwave Design,"Qi-jun Zhang, K. Gupta",,2000-07-01,866,120,222.972,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural Networks for RF and Microwave Design within General AI Methods and Systems.,high citation signal (866); influential citation signal (120),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/770ba6013fa90362c6036b4bf47fcaef4ecfafe4,https://www.semanticscholar.org/paper/770ba6013fa90362c6036b4bf47fcaef4ecfafe4,,,,,109568168,Computer Science; Engineering; Physics,Review,neural networks,1,citations=866; influential=120; open PDF metadata; title AI matches=2; AI term matches=2,
1875,51,51,2000,Bioinformatics - The Machine Learning Approach,G. Grant,Computers and Chemistry,,789,39,202.429,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Bioinformatics - The Machine Learning Approach within General AI Methods and Systems.,high citation signal (789); influential citation signal (39),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0097-8485(00)80015-7,https://www.semanticscholar.org/paper/cf171d57f8232ba90a0696f8cb46144b39380d0b,,10.1016/S0097-8485(00)80015-7,,,22799724,Biology; Computer Science,JournalArticle,machine learning,1,citations=789; influential=39; open PDF metadata; title AI matches=1; AI term matches=1,
1880,52,52,2000,Neuro-fuzzy rule generation: survey in soft computing framework,"S. Mitra, Y. Hayashi",IEEE Trans. Neural Networks Learn. Syst.,2000-05-01,784,21,197.92,General AI Methods and Systems,survey/review,machine-learning,Positions Neuro-fuzzy rule generation: survey in soft computing framework within General AI Methods and Systems.,high citation signal (784); influential citation signal (21),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/72.846746,https://www.semanticscholar.org/paper/04ab811930a86ffef0968c8d8555d833364a9af0,,10.1109/72.846746,,18249802,10739218,Computer Science; Mathematics; Medicine,JournalArticle; Review,neural networks,1,citations=784; influential=21; survey/benchmark signal; open PDF metadata; AI term matches=2,
1898,53,53,2000,"Review of Speech and language processing: an introduction to natural language processing, computational linguistics, and speech recognition by Daniel Jurafsky and James H. Martin. Prentice Hall 2000.",Virginia Reviewer-Teller,,2000-12-01,775,0,158.391,Natural Language Processing and Knowledge,survey/review,nlp,"Positions Review of Speech and language processing: an introduction to natural language processing, computational linguistics, and speech recognition by Daniel Jurafsky and James H. Martin. Prentice Hall 2000. within Natural Language Processing and Knowledge.",high citation signal (775),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/6ed7d96188fc9c56d93db7eb05f868a8e3469642,https://www.semanticscholar.org/paper/6ed7d96188fc9c56d93db7eb05f868a8e3469642,,,,,60721833,Computer Science; Linguistics,Review,natural language processing,1,citations=775; influential=0; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=2,
1917,54,54,2000,Support vector machines: hype or hallelujah?,"Kristin P. Bennett, C. Campbell",SKDD,2000-12-01,766,43,215.113,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support vector machines: hype or hallelujah? within General AI Methods and Systems.,high citation signal (766); influential citation signal (43); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/380995.380999,https://www.semanticscholar.org/paper/62bb14cc7c1a3c0841262846b3eb55a5da43df1c,,10.1145/380995.380999,,,207753020,Computer Science; Mathematics,JournalArticle; Review,data mining; support vector machines,2,citations=766; influential=43; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
