candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
11,2010,"Steven Bird, Ewan Klein and Edward Loper: Natural Language Processing with Python, Analyzing Text with the Natural Language Toolkit",Wiebke Wagner,Language Resources and Evaluation,2010-12-01,3486,252,260.917,Natural Language Processing and Knowledge,metadata-ranked,nlp,"Positions Steven Bird, Ewan Klein and Edward Loper: Natural Language Processing with Python, Analyzing Text with the Natural Language Toolkit within Natural Language Processing and Knowledge.","high citation signal (3,486); influential citation signal (252)","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1007/S10579-010-9124-X,https://www.semanticscholar.org/paper/cfdd423c8672a7b178ea85d56079328df4eea647,,,10.1007/S10579-010-9124-X,,,207104425,Computer Science; Linguistics,JournalArticle,natural language processing,1,citations=3486; influential=252; open PDF metadata; title AI matches=1; AI term matches=1,
12,2010,Data Mining Concepts and Techniques,"S. Gnanapriya, R. Suganya, G. Devi, M. S. Kumar",,,3238,470,267.994,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Data Mining Concepts and Techniques within General AI Methods and Systems.,"high citation signal (3,238); influential citation signal (470); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5860/choice.49-3305,https://www.semanticscholar.org/paper/d76b49bb538e01576e744ab68033a9f643cc4483,http://www.gbv.de/dms/bowker/toc/9780123748560.pdf,,10.5860/choice.49-3305,,,57146809,Computer Science,,data mining,1,citations=3238; influential=470; open PDF metadata; title AI matches=1; AI term matches=1,
13,2010,"A Tutorial on Bayesian Optimization of Expensive Cost Functions, with Application to Active User Modeling and Hierarchical Reinforcement Learning","E. Brochu, Vlad M. Cora, Nando de Freitas",arXiv.org,2010-12-12,2665,254,255.121,"Graph Learning, Recommendation, and Core Methods",trustworthy-ai; reinforcement-learning,reinforcement-learning; trustworthy-ai,"We present a tutorial on Bayesian optimization, a method of finding the maximum of expensive cost functions.","high citation signal (2,665); influential citation signal (254)","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/cd5a26b89f0799db1cbc1dff5607cb6815739fe7,https://www.semanticscholar.org/paper/cd5a26b89f0799db1cbc1dff5607cb6815739fe7,,,,1012.2599,,1640103,Computer Science; Mathematics,JournalArticle; Review,reinforcement learning,1,citations=2665; influential=254; open PDF metadata; title AI matches=1; AI term matches=1,"We present a tutorial on Bayesian optimization, a method of finding the maximum of expensive cost functions. Bayesian optimization employs the Bayesian technique of setting a prior over the objective function and combining it with evidence to get a posterior function. This permits a utility-based selection of the next observation to make on the objective function, which must take into account both exploration (sampling from areas of high uncertainty) and exploitation (sampling areas likely to offer improvement over the current best observation). We also present two detailed extensions of Bayesian optimization, with experiments---active user modelling with preferences, and hierarchical reinforcement learning---and a discussion of the pros and cons of Bayesian optimization based on our experiences."
14,2010,Support vector machines for classification and regression.,"R. Brereton, G. Lloyd",In Analysis,2010-01-25,2589,179,254.608,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support vector machines for classification and regression. within General AI Methods and Systems.,"high citation signal (2,589); influential citation signal (179)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1039/b918972f,https://www.semanticscholar.org/paper/62ed272e0e8b7be356c7f7595f5b7a22797a1c3e,,,10.1039/b918972f,,20098757,39809197,Chemistry; Computer Science; Medicine,JournalArticle,machine learning; support vector machines,2,citations=2589; influential=179; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
15,2010,Why Does Unsupervised Pre-training Help Deep Learning?,"D. Erhan, Aaron C. Courville, Yoshua Bengio, Pascal Vincent",International Conference on Artificial Intelligence and Statistics,2010-03-01,2505,89,250.179,"Representation, Self-Supervised, and Transfer Learning",self-supervised,machine-learning,"Positions Why Does Unsupervised Pre-training Help Deep Learning? within Representation, Self-Supervised, and Transfer Learning.","high citation signal (2,505); influential citation signal (89); recognized venue","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://doi.org/10.5555/1756006.1756025,https://www.semanticscholar.org/paper/0d2336389dff3031910bd21dd1c44d1b4cd51725,,,10.5555/1756006.1756025,,,15796526,Computer Science,JournalArticle,deep learning,1,citations=2505; influential=89; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
16,2010,Spatial Networks,M. Barthelemy,Encyclopedia of Social Network Analysis and Mining,2010-10-02,2377,113,245.335,Generative Models and Synthetic Media,survey/review,generative-ai,Complex systems are very often organized under the form of networks where nodes and edges are embedded in space.,"high citation signal (2,377); influential citation signal (113); open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1016/j.physrep.2010.11.002,https://www.semanticscholar.org/paper/bf2b34ae174746a348e4b8455a28dc4a7145edeb,https://arxiv.org/pdf/1010.0302,,10.1016/j.physrep.2010.11.002,1010.0302,,4627021,Biology; Computer Science; Geography; Physics,JournalArticle; Review,neural networks,1,citations=2377; influential=113; survey/benchmark signal; open PDF metadata; AI term matches=2,"Complex systems are very often organized under the form of networks where nodes and edges are embedded in space. Transportation and mobility networks, Internet, mobile phone networks, power grids, social and contact networks, neural networks, are all examples where space is relevant and where topology alone does not contain all the information. Characterizing and understanding the structure and the evolution of spatial networks is thus crucial for many different fields ranging from urbanism to epidemiology. An important consequence of space on networks is that there is a cost associated to the length of edges which in turn has dramatic effects on the topological structure of these networks. We will expose thoroughly the current state of our understanding of how the spatial constraints affect the structure and properties of these networks. We will review the most recent empirical observations and the most important models of spatial networks. We will also discuss various processes which take place on these spatial networks, such as phase transitions, random walks, synchronization, navigation, resilience, and disease spread."
17,2010,Advanced nonparametric tests for multiple comparisons in the design of experiments in computational intelligence and data mining: Experimental analysis of power,"S. García, Alberto Fernández, Julián Luengo, F. Herrera",Information Sciences,2010-05-01,2145,86,245.293,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning,"Positions Advanced nonparametric tests for multiple comparisons in the design of experiments in computational intelligence and data mining: Experimental analysis of power within AI for Science, Healthcare, and Robotics.","high citation signal (2,145); influential citation signal (86); recognized venue","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/J.INS.2009.12.010,https://www.semanticscholar.org/paper/892096b019d6a7015e1dd138844b1dbac5c17a22,,,10.1016/J.INS.2009.12.010,,,7649812,Computer Science; Mathematics,JournalArticle,data mining,1,citations=2145; influential=86; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
18,2010,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction","W. J. Braun, D. Murdoch, M. Hlynka, S. Iacus, A. Atkinson, A. Donev, R. Tobias, B. C. Arnold, et al.",,2010-07-01,2142,210,247.665,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions The Elements of Statistical Learning: Data Mining, Inference, and Prediction within General AI Methods and Systems.","high citation signal (2,142); influential citation signal (210)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1111/J.1467-985X.2010.00646_6.X,https://www.semanticscholar.org/paper/f89be3aa29635b1e7f6c8bb40d9aa81acaf41fa5,,,10.1111/J.1467-985X.2010.00646_6.X,,,124097608,Computer Science; Mathematics,,data mining,1,citations=2142; influential=210; open PDF metadata; title AI matches=1; AI term matches=1,
19,2010,Educational Data Mining: A Review of the State of the Art,"C. Romero, Sebastián Ventura",IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),2010-11-01,2072,94,250.763,General AI Methods and Systems,survey/review,machine-learning,Positions Educational Data Mining: A Review of the State of the Art within General AI Methods and Systems.,"high citation signal (2,072); influential citation signal (94); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TSMCC.2010.2053532,https://www.semanticscholar.org/paper/733943a2b851cd3c42414295440ef5cd1a038bc5,,,10.1109/TSMCC.2010.2053532,,,3329018,Computer Science; Education,JournalArticle; Review,data mining,1,citations=2072; influential=94; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
20,2010,Sparse Representation for Computer Vision and Pattern Recognition,"John Wright, Yi Ma, J. Mairal, G. Sapiro, Thomas S. Huang, Shuicheng Yan",Proceedings of the IEEE,2010-04-29,1948,74,236.096,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Sparse Representation for Computer Vision and Pattern Recognition within Vision and Multimodal Learning.,"high citation signal (1,948); influential citation signal (74)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/JPROC.2010.2044470,https://www.semanticscholar.org/paper/74227090d23c958f601ad05369fad587e3b546f1,,,10.1109/JPROC.2010.2044470,,,207020771,Computer Science,JournalArticle; Review,computer vision; pattern recognition,2,citations=1948; influential=74; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
21,2010,Outside the Closed World: On Using Machine Learning for Network Intrusion Detection,"Robin Sommer, V. Paxson",IEEE Symposium on Security and Privacy,2010-05-16,1933,164,245.965,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions Outside the Closed World: On Using Machine Learning for Network Intrusion Detection within Trustworthy, Explainable, and Responsible AI.","high citation signal (1,933); influential citation signal (164); open-access PDF metadata","Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/SP.2010.25,https://www.semanticscholar.org/paper/8346b9a8e156d6e7a7012bcd47bc4f5d4be59e92,http://www.icir.org/robin/papers/oakland10-ml.pdf,,10.1109/SP.2010.25,,,206578669,Computer Science,JournalArticle,machine learning,1,citations=1933; influential=164; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,
22,2010,Neural network with ensembles,"E. Kussul, O. Makeyev, T. Baidyk, D. Reyes",IEEE International Joint Conference on Neural Network,2010-07-18,1757,79,231.731,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Neural network with ensembles within Graph Learning, Recommendation, and Core Methods.","high citation signal (1,757); influential citation signal (79)","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1109/IJCNN.2010.5596574,https://www.semanticscholar.org/paper/88843f4372f7c0b8c820a164b64060983df12049,,,10.1109/IJCNN.2010.5596574,,,993561,Computer Science,JournalArticle; Conference,neural networks; pattern recognition,2,citations=1757; influential=79; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
23,2010,Amyloid-β Induced Neuronal Dysfunction in Alzheimer’s Disease: From Synapses toward Neural Networks,"J. Palop, L. Mucke",Nature Neuroscience,2010-07-01,1753,69,240.811,Generative Models and Synthetic Media,metadata-ranked,generative-ai,Alzheimer's disease is the most frequent neurodegenerative disorder and the most common cause of dementia in the elderly.,"high citation signal (1,753); influential citation signal (69); recognized venue; open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1038/nn.2583,https://www.semanticscholar.org/paper/f9ef370a183036d2aea4d886229253190950cd61,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3072750,,10.1038/nn.2583,,20581818,10365483,Medicine; Psychology,Review; JournalArticle,neural networks,1,citations=1753; influential=69; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,"Alzheimer's disease is the most frequent neurodegenerative disorder and the most common cause of dementia in the elderly. Diverse lines of evidence suggest that amyloid-β (Aβ) peptides have a causal role in its pathogenesis, but the underlying mechanisms remain uncertain. Here we discuss recent evidence that Aβ may be part of a mechanism controlling synaptic activity, acting as a positive regulator presynaptically and a negative regulator postsynaptically. The pathological accumulation of oligomeric Aβ assemblies depresses excitatory transmission at the synaptic level, but also triggers aberrant patterns of neuronal circuit activity and epileptiform discharges at the network level. Aβ-induced dysfunction of inhibitory interneurons likely increases synchrony among excitatory principal cells and contributes to the destabilization of neuronal networks. Strategies that block these Aβ effects may prevent cognitive decline in Alzheimer's disease. Potential obstacles and next steps toward this goal are discussed."
24,2010,Algorithms for Reinforcement Learning,Csaba Szepesvari,Synthesis Lectures on Artificial Intelligence and Machine Learning,2010-06-25,1399,102,242.259,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Algorithms for Reinforcement Learning within Reinforcement Learning and Agents.,"high citation signal (1,399); influential citation signal (102); recognized venue; open-access PDF metadata","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1007/978-3-031-01551-9,https://www.semanticscholar.org/paper/e60f3c1cb857daa3233f2c5b17b6f111ff86698c,https://link.springer.com/content/pdf/bfm%3A978-3-031-01551-9%2F1,,10.1007/978-3-031-01551-9,,,5928833,Computer Science,,artificial intelligence; reinforcement learning,2,citations=1399; influential=102; recognized venue; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,
25,2010,Highly Accurate Inverse Consistent Registration: A Robust Approach,"M. Reuter, H. Rosas, Bruce Fischl, Bruce Fischl",NeuroImage,2010-07-14,1395,82,227.174,Vision and Multimodal Learning,trustworthy-ai,vision; trustworthy-ai,The registration of images is a task that is at the core of many applications in computer vision.,"high citation signal (1,395); influential citation signal (82); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.neuroimage.2010.07.020,https://www.semanticscholar.org/paper/de885aa4b9306b5ce4f11f0b9a1780e7d7bd11ba,https://europepmc.org/articles/pmc2946852?pdf=render,,10.1016/j.neuroimage.2010.07.020,,20637289,1353506,Computer Science; Medicine,JournalArticle,computer vision,1,citations=1395; influential=82; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"The registration of images is a task that is at the core of many applications in computer vision. In computational neuroimaging where the automated segmentation of brain structures is frequently used to quantify change, a highly accurate registration is necessary for motion correction of images taken in the same session, or across time in longitudinal studies where changes in the images can be expected. This paper, inspired by Nestares and Heeger (2000), presents a method based on robust statistics to register images in the presence of differences, such as jaw movement, differential MR distortions and true anatomical change. The approach we present guarantees inverse consistency (symmetry), can deal with different intensity scales and automatically estimates a sensitivity parameter to detect outlier regions in the images. The resulting registrations are highly accurate due to their ability to ignore outlier regions and show superior robustness with respect to noise, to intensity scaling and outliers when compared to state-of-the-art registration tools such as FLIRT (in FSL) or the coregistration tool in SPM."
