rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
712,13,13,2009,Cutting Edge: NF-κB Activating Pattern Recognition and Cytokine Receptors License NLRP3 Inflammasome Activation by Regulating NLRP3 Expression1,"F. Bauernfeind, Gabor L Horvath, A. Stutz, E. Alnemri, K. MacDonald, D. Speert, T. Fernandes-Alnemri, Jianghong Wu, et al.",Journal of Immunology,2009-07-15,2832,125,246.588,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Cutting Edge: NF-κB Activating Pattern Recognition and Cytokine Receptors License NLRP3 Inflammasome Activation by Regulating NLRP3 Expression1 within General AI Methods and Systems.,"high citation signal (2,832); influential citation signal (125); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.4049/jimmunol.0901363,https://www.semanticscholar.org/paper/69ef9ef82a8df81d3069427c10f4283f75e900f3,https://www.jimmunol.org/content/jimmunol/183/2/787.full.pdf,,10.4049/jimmunol.0901363,,19570822,11734133,Biology; Medicine,JournalArticle,pattern recognition,1,citations=2832; influential=125; open PDF metadata; title AI matches=1; AI term matches=1,
770,14,14,2009,Learning to detect unseen object classes by between-class attribute transfer,"Christoph H. Lampert, H. Nickisch, S. Harmeling",2009 IEEE Conference on Computer Vision and Pattern Recognition,2009-06-20,2668,369,269.357,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Learning to detect unseen object classes by between-class attribute transfer within Vision and Multimodal Learning.,"high citation signal (2,668); influential citation signal (369); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2009.5206594,https://www.semanticscholar.org/paper/0566bf06a0368b518b8b474166f7b1dfef3f9283,http://www.kyb.tuebingen.mpg.de/publications/attachments/CVPR2009-Lampert_%5B0%5D.pdf,,10.1109/CVPR.2009.5206594,,,10301835,Computer Science,JournalArticle; Conference,computer vision,1,citations=2668; influential=369; recognized venue; open PDF metadata; AI term matches=2,
909,15,15,2009,Introduction to Semi-Supervised Learning,"Xiaojin Zhu, A. Goldberg",Synthesis Lectures on Artificial Intelligence and Machine Learning,2009-06-29,2305,120,253.493,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Introduction to Semi-Supervised Learning within General AI Methods and Systems.,"high citation signal (2,305); influential citation signal (120); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-031-01548-9,https://www.semanticscholar.org/paper/2ff6fcebe5561433a2d2abeb8b30b2fbf3c0e303,,,10.1007/978-3-031-01548-9,,,40097546,Computer Science,,data mining; machine learning; support vector machines,3,citations=2305; influential=120; recognized venue; open PDF metadata; AI term matches=2; query hits=3,
944,16,16,2009,Dataset Shift in Machine Learning,"Joaquin Quionero-Candela, Masashi Sugiyama, A. Schwaighofer, Neil D. Lawrence",,2009-02-27,2239,76,242.526,General AI Methods and Systems,benchmark/dataset,machine-learning,Positions Dataset Shift in Machine Learning within General AI Methods and Systems.,"high citation signal (2,239); influential citation signal (76)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.7551/MITPRESS/9780262170055.001.0001,https://www.semanticscholar.org/paper/c62043a7d2537bbf40a84b9913957452a47fdb83,,,10.7551/MITPRESS/9780262170055.001.0001,,,61294087,Computer Science,Review,machine learning,1,citations=2239; influential=76; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=1,
947,17,17,2009,Neurodegenerative diseases target large-scale human brain networks,"W. Seeley, Richard K. Crawford, Juan Zhou, B. Miller, M. Greicius",Neuron,2009-04-01,2232,94,236.399,Generative Models and Synthetic Media,metadata-ranked,generative-ai,"During development, the healthy human brain constructs a host of large-scale, distributed, function-critical neural networks.","high citation signal (2,232); influential citation signal (94); open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1016/j.neuron.2009.03.024,https://www.semanticscholar.org/paper/64f9643cf5cefbce3cd9b4b950f57f2f1f37d844,http://www.cell.com/article/S0896627309002499/pdf,,10.1016/j.neuron.2009.03.024,,19376066,10164850,Biology; Medicine; Psychology,Study; JournalArticle,neural networks,1,citations=2232; influential=94; open PDF metadata; AI term matches=2,"During development, the healthy human brain constructs a host of large-scale, distributed, function-critical neural networks. Neurodegenerative diseases have been thought to target these systems, but this hypothesis has not been systematically tested in living humans. We used network-sensitive neuroimaging methods to show that five different neurodegenerative syndromes cause circumscribed atrophy within five distinct healthy human intrinsic functional connectivity networks. We further discovered a direct link between intrinsic connectivity and gray matter structure. Across healthy individuals, nodes within each functional network exhibited tightly correlated gray matter volumes. The findings suggest that human neural networks can be defined by synchronous baseline activity, a unified corticotrophic fate, and selective vulnerability to neurodegenerative illness. Future studies may clarify how these complex systems are assembled during development and undermined by disease."
957,18,18,2009,Word sense disambiguation: A survey,Roberto Navigli,CSUR,2009-02-01,2200,208,252.119,Natural Language Processing and Knowledge,survey/review,nlp,Word sense disambiguation (WSD) is the ability to identify the meaning of words in context in a computational manner.,"high citation signal (2,200); influential citation signal (208)","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/1459352.1459355,https://www.semanticscholar.org/paper/c1e48526eddd68b5bf98739a578ab69a009f570d,,,10.1145/1459352.1459355,,,461624,Computer Science; Linguistics,JournalArticle; Review,artificial intelligence,1,citations=2200; influential=208; survey/benchmark signal; open PDF metadata; AI term matches=2,"Word sense disambiguation (WSD) is the ability to identify the meaning of words in context in a computational manner. WSD is considered an AI-complete problem, that is, a task whose solution is at least as hard as the most difficult problems in artificial intelligence. We introduce the reader to the motivations for solving the ambiguity of words and provide a description of the task. We overview supervised, unsupervised, and knowledge-based approaches. The assessment of WSD systems is discussed in the context of the Senseval/Semeval campaigns, aiming at the objective evaluation of systems participating in several different disambiguation tasks. Finally, applications, open problems, and future directions are discussed."
986,19,19,2009,Recognizing linked events: Searching the space of feasible explanations,"D. Damen, David C. Hogg",2009 IEEE Conference on Computer Vision and Pattern Recognition,2009-06-01,2123,243,258.504,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Recognizing linked events: Searching the space of feasible explanations within Vision and Multimodal Learning.,"high citation signal (2,123); influential citation signal (243); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2009.5206636,https://www.semanticscholar.org/paper/dd116435b6f93e803e8db708ad4d0bce71499982,https://eprints.whiterose.ac.uk/75464/14/hoggdc13.pdf,,10.1109/CVPR.2009.5206636,,,64711781,Computer Science; Mathematics,JournalArticle; Conference,bayesian networks,1,citations=2123; influential=243; recognized venue; open PDF metadata; AI term matches=2,
995,20,20,2009,A Practical Guide to Support Vector Classification,"Chih-Wei Hsu, Chih-Chung Chang, Chih-Jen Lin",,,2093,146,242.096,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A Practical Guide to Support Vector Classification within General AI Methods and Systems.,"high citation signal (2,093); influential citation signal (146)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/8b9cd90af0631bbed04c0718230f0faed1eca209,https://www.semanticscholar.org/paper/8b9cd90af0631bbed04c0718230f0faed1eca209,,,,,,267925897,Computer Science; Mathematics,,support vector machines,1,citations=2093; influential=146; open PDF metadata; title AI matches=1; AI term matches=1,
999,21,21,2009,MetaboAnalyst: a web server for metabolomic data analysis and interpretation,"J. Xia, N. Psychogios, N. Young, D. Wishart",Nucleic Acids Res.,2009-05-08,2082,243,248.075,Generative Models and Synthetic Media,metadata-ranked,machine-learning,"Metabolomics is a newly emerging field of ‘omics’ research that is concerned with characterizing large numbers of metabolites using NMR, chromatography and mass spectrometry.","high citation signal (2,082); influential citation signal (243); open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1093/nar/gkp356,https://www.semanticscholar.org/paper/94549a171a61039ed1f9b5954ce42181c574ccc3,https://doi.org/10.1093/nar/gkp356,,10.1093/nar/gkp356,,19429898,13516900,Biology; Chemistry; Computer Science; Medicine,JournalArticle,machine learning,1,citations=2082; influential=243; open PDF metadata; AI term matches=2,"Metabolomics is a newly emerging field of ‘omics’ research that is concerned with characterizing large numbers of metabolites using NMR, chromatography and mass spectrometry. It is frequently used in biomarker identification and the metabolic profiling of cells, tissues or organisms. The data processing challenges in metabolomics are quite unique and often require specialized (or expensive) data analysis software and a detailed knowledge of cheminformatics, bioinformatics and statistics. In an effort to simplify metabolomic data analysis while at the same time improving user accessibility, we have developed a freely accessible, easy-to-use web server for metabolomic data analysis called MetaboAnalyst. Fundamentally, MetaboAnalyst is a web-based metabolomic data processing tool not unlike many of today's web-based microarray analysis packages. It accepts a variety of input data (NMR peak lists, binned spectra, MS peak lists, compound/concentration data) in a wide variety of formats. It also offers a number of options for metabolomic data processing, data normalization, multivariate statistical analysis, graphing, metabolite identification and pathway mapping. In particular, MetaboAnalyst supports such techniques as: fold change analysis, t-tests, PCA, PLS-DA, hierarchical clustering and a number of more sophisticated statistical or machine learning methods. It also employs a large library of reference spectra to facilitate compound identification from most kinds of input spectra. MetaboAnalyst guides users through a step-by-step analysis pipeline using a variety of menus, information hyperlinks and check boxes. Upon completion, the server generates a detailed report describing each method used, embedded with graphical and tabular outputs. MetaboAnalyst is capable of handling most kinds of metabolomic data and was designed to perform most of the common kinds of metabolomic data analyses. MetaboAnalyst is accessible at http://www.metaboanalyst.ca"
1012,22,22,2009,Transfer Learning for Reinforcement Learning Domains: A Survey,"Matthew E. Taylor, P. Stone",Journal of machine learning research,2009-12-01,2048,118,256.66,Reinforcement Learning and Agents,survey/review; reinforcement-learning,machine-learning; reinforcement-learning,Positions Transfer Learning for Reinforcement Learning Domains: A Survey within Reinforcement Learning and Agents.,"high citation signal (2,048); influential citation signal (118); recognized venue","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.5555/1577069.1755839,https://www.semanticscholar.org/paper/467568f1777bc51a15a5100516cd4fe8de62b9ab,,,10.5555/1577069.1755839,,,17216004,Computer Science,JournalArticle; Review,machine learning; reinforcement learning,2,citations=2048; influential=118; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,
1047,23,23,2009,Learning Bayesian Networks with the bnlearn R Package,M. Scutari,,2009-08-26,1979,160,242.138,Generative Models and Synthetic Media,generative,generative-ai,bnlearn is an R package (R Development Core Team 2010) which includes several algorithms for learning the structure of Bayesian networks with either discrete or continuous variables.,"high citation signal (1,979); influential citation signal (160); open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.18637/JSS.V035.I03,https://www.semanticscholar.org/paper/6a324ff29bca5cb4584ca869a9bab987fc8bed3f,https://doi.org/10.18637/jss.v035.i03,,10.18637/JSS.V035.I03,0908.3817,,61360696,Computer Science; Mathematics,,bayesian networks,1,citations=1979; influential=160; open PDF metadata; title AI matches=1; AI term matches=1,"bnlearn is an R package (R Development Core Team 2010) which includes several algorithms for learning the structure of Bayesian networks with either discrete or continuous variables. Both constraint-based and score-based algorithms are implemented, and can use the functionality provided by the snow package (Tierney et al. 2008) to improve their performance via parallel computing. Several network scores and conditional independence algorithms are available for both the learning algorithms and independent use. Advanced plotting options are provided by the Rgraphviz package (Gentry et al. 2010)."
1094,24,24,2009,Matrix Completion With Noise,"E. Candès, Y. Plan",Proceedings of the IEEE,2009-03-18,1853,166,242.204,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision; reinforcement-learning; ai4science,"On the heels of compressed sensing, a new field has very recently emerged.","high citation signal (1,853); influential citation signal (166); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/JPROC.2009.2035722,https://www.semanticscholar.org/paper/d13e466cbd7c8ac764b3dfd3e3a12c7e8736412f,https://authors.library.caltech.edu/records/txy5j-yct41/files/Candes2010p10178P_Ieee.pdf?download=1,,10.1109/JPROC.2009.2035722,0903.3131,,109721,Computer Science; Engineering; Mathematics,JournalArticle; Review,computer vision; machine learning,2,citations=1853; influential=166; open PDF metadata; AI term matches=2; query hits=2,"On the heels of compressed sensing, a new field has very recently emerged. This field addresses a broad range of problems of significant practical interest, namely, the recovery of a data matrix from what appears to be incomplete, and perhaps even corrupted, information. In its simplest form, the problem is to recover a matrix from a small sample of its entries. It comes up in many areas of science and engineering, including collaborative filtering, machine learning, control, remote sensing, and computer vision, to name a few. This paper surveys the novel literature on matrix completion, which shows that under some suitable conditions, one can recover an unknown low-rank matrix from a nearly minimal set of entries by solving a simple convex optimization problem, namely, nuclear-norm minimization subject to data constraints. Further, this paper introduces novel results showing that matrix completion is provably accurate even when the few observed entries are corrupted with a small amount of noise. A typical result is that one can recover an unknown matrix of low rank from just about log noisy samples with an error that is proportional to the noise level. We present numerical results that complement our quantitative analysis and show that, in practice, nuclear-norm minimization accurately fills in the many missing entries of large low-rank matrices from just a few noisy samples. Some analogies between matrix completion and compressed sensing are discussed throughout."
1106,25,25,2009,MACHINE LEARNING An Artificial Intelligence Approach,"R. Michalski, Tom M Mitchell, Jack Mostow, Bernard Nudel, Michael Rychener, R. Quinlan, H. Simon, D. Sleeman, et al.",,,1828,46,228.156,General AI Methods and Systems,metadata-ranked,machine-learning,Positions MACHINE LEARNING An Artificial Intelligence Approach within General AI Methods and Systems.,"high citation signal (1,828); influential citation signal (46)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/b6df5c2ac2f91d71b1d08d76135e2a470ac1ad1e,https://www.semanticscholar.org/paper/b6df5c2ac2f91d71b1d08d76135e2a470ac1ad1e,,,,,,3065629,Computer Science,Review,artificial intelligence; machine learning,2,citations=1828; influential=46; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
