candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
134,2020,Object-Centric Learning with Slot Attention,"Francesco Locatello, Dirk Weissenborn, Thomas Unterthiner, Aravindh Mahendran, G. Heigold, Jakob Uszkoreit, Alexey Dosovitskiy, Thomas Kipf",Neural Information Processing Systems,2020-06-26,1158,289,237.595,"Representation, Self-Supervised, and Transfer Learning",transformer,foundation-models,Learning object-centric representations of complex scenes is a promising step towards enabling efficient abstract reasoning from low-level perceptual features.,"high citation signal (1,158); influential citation signal (289)","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/5156381d63bb3e873533b08f203cb56c2d79b6c9,https://www.semanticscholar.org/paper/5156381d63bb3e873533b08f203cb56c2d79b6c9,,,2006.15055,,220127924,Computer Science; Mathematics,JournalArticle,deep learning,1,citations=1158; influential=289; open PDF metadata; AI term matches=2,"Learning object-centric representations of complex scenes is a promising step towards enabling efficient abstract reasoning from low-level perceptual features. Yet, most deep learning approaches learn distributed representations that do not capture the compositional properties of natural scenes. In this paper, we present the Slot Attention module, an architectural component that interfaces with perceptual representations such as the output of a convolutional neural network and produces a set of task-dependent abstract representations which we call slots. These slots are exchangeable and can bind to any object in the input by specializing through a competitive procedure over multiple rounds of attention. We empirically demonstrate that Slot Attention can extract object-centric representations that enable generalization to unseen compositions when trained on unsupervised object discovery and supervised property prediction tasks."
135,2020,Deep Residual Shrinkage Networks for Fault Diagnosis,"Minghang Zhao, S. Zhong, Xu-yun Fu, B. Tang, M. Pecht",IEEE Transactions on Industrial Informatics,2020-07-01,1156,64,226.62,General AI Methods and Systems,metadata-ranked,foundation-models,"This article develops new deep learning methods, namely, deep residual shrinkage networks, to improve the feature learning ability from highly noised vibration signals and achieve a high fault diagnosing accuracy.","high citation signal (1,156); influential citation signal (64); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TII.2019.2943898,https://www.semanticscholar.org/paper/b89b8ff76a1c9b2f71d968fe817cae29209329eb,,10.1109/TII.2019.2943898,,,204082601,Computer Science; Engineering,JournalArticle,deep learning,1,citations=1156; influential=64; recognized venue; open PDF metadata; AI term matches=2,"This article develops new deep learning methods, namely, deep residual shrinkage networks, to improve the feature learning ability from highly noised vibration signals and achieve a high fault diagnosing accuracy. Soft thresholding is inserted as nonlinear transformation layers into the deep architectures to eliminate unimportant features. Moreover, considering that it is generally challenging to set proper values for the thresholds, the developed deep residual shrinkage networks integrate a few specialized neural networks as trainable modules to automatically determine the thresholds, so that professional expertise on signal processing is not required. The efficacy of the developed methods is validated through experiments with various types of noise."
136,2020,CoroNet: A deep neural network for detection and diagnosis of COVID-19 from chest x-ray images,"Asif Iqbal Khan, Junaid Latief Shah, M. Bhat",Comput. Methods Programs Biomed.,2020-04-10,1154,136,240.021,"AI for Science, Healthcare, and Robotics",benchmark/dataset; ai4science,ai4science,"Background and Objective The novel Coronavirus also called COVID-19 originated in Wuhan, China in December 2019 and has now spread across the world.","high citation signal (1,154); influential citation signal (136); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.cmpb.2020.105581,https://www.semanticscholar.org/paper/3a9b2a9a8127281b86e27ffd75170b93361fa78f,https://europepmc.org/articles/pmc7274128?pdf=render,10.1016/j.cmpb.2020.105581,2004.04931,32534344,215736956,Computer Science; Engineering; Mathematics; Medicine,JournalArticle,deep learning,1,citations=1154; influential=136; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,"Background and Objective The novel Coronavirus also called COVID-19 originated in Wuhan, China in December 2019 and has now spread across the world. It has so far infected around 1.8 million people and claimed approximately 114,698 lives overall. As the number of cases are rapidly increasing, most of the countries are facing shortage of testing kits and resources. The limited quantity of testing kits and increasing number of daily cases encouraged us to come up with a Deep Learning model that can aid radiologists and clinicians in detecting COVID-19 cases using chest X-rays. Methods In this study, we propose CoroNet, a Deep Convolutional Neural Network model to automatically detect COVID-19 infection from chest X-ray images. The proposed model is based on Xception architecture pre-trained on ImageNet dataset and trained end-to-end on a dataset prepared by collecting COVID-19 and other chest pneumonia X-ray images from two different publically available databases. Results CoroNet has been trained and tested on the prepared dataset and the experimental results show that our proposed model achieved an overall accuracy of 89.6%, and more importantly the precision and recall rate for COVID-19 cases are 93% and 98.2% for 4-class cases (COVID vs Pneumonia bacterial vs pneumonia viral vs normal). For 3-class classification (COVID vs Pneumonia vs normal), the proposed model produced a classification accuracy of 95%. The preliminary results of this study look promising which can be further improved as more training data becomes available. Conclusion CoroNet achieved promising results on a small prepared dataset which indicates that given more data, the proposed model can achieve better results with minimum pre-processing of data. Overall, the proposed model substantially advances the current radiology based methodology and during COVID-19 pandemic, it can be very helpful tool for clinical practitioners and radiologists to aid them in diagnosis, quantification and follow-up of COVID-19 cases."
137,2020,XTREME: A Massively Multilingual Multi-task Benchmark for Evaluating Cross-lingual Generalization,"Junjie Hu, Sebastian Ruder, Aditya Siddhant, Graham Neubig, Orhan Firat, Melvin Johnson",International Conference on Machine Learning,2020-03-24,1153,195,250.015,Foundation Models and Large Language Models,benchmark/dataset; retrieval,nlp,Much recent progress in applications of machine learning models to NLP has been driven by benchmarks that evaluate models across a wide variety of tasks.,"high citation signal (1,153); influential citation signal (195); recognized venue","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/ba4a34680e09e77984624c95f5245d91b54373f6,https://www.semanticscholar.org/paper/ba4a34680e09e77984624c95f5245d91b54373f6,,,2003.11080,,214641214,Computer Science; Linguistics,JournalArticle; Conference,machine learning,1,citations=1153; influential=195; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2,"Much recent progress in applications of machine learning models to NLP has been driven by benchmarks that evaluate models across a wide variety of tasks. However, these broad-coverage benchmarks have been mostly limited to English, and despite an increasing interest in multilingual models, a benchmark that enables the comprehensive evaluation of such methods on a diverse range of languages and tasks is still missing. To this end, we introduce the Cross-lingual TRansfer Evaluation of Multilingual Encoders XTREME benchmark, a multi-task benchmark for evaluating the cross-lingual generalization capabilities of multilingual representations across 40 languages and 9 tasks. We demonstrate that while models tested on English reach human performance on many tasks, there is still a sizable gap in the performance of cross-lingually transferred models, particularly on syntactic and sentence retrieval tasks. There is also a wide spread of results across languages. We release the benchmark to encourage research on cross-lingual learning methods that transfer linguistic knowledge across a diverse and representative set of languages and tasks."
138,2020,Artificial Intelligence (AI) applications for COVID-19 pandemic,"Raju Vaishya, M. Javaid, I. Khan, Abid Haleem",Diabetes & metabolic syndrome,2020-04-14,1134,22,216.653,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,ai4science,"Background and aims Healthcare delivery requires the support of new technologies like Artificial Intelligence (AI), Internet of Things (IoT), Big Data and Machine Learning to fight and look ahead against the new diseases.","high citation signal (1,134); influential citation signal (22); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.dsx.2020.04.012,https://www.semanticscholar.org/paper/9bc16d048e32c38e6eb545d7579e37e9a4555ffa,https://europepmc.org/articles/pmc7195043?pdf=render,10.1016/j.dsx.2020.04.012,,32305024,215819243,Computer Science; Medicine,JournalArticle; Review,artificial intelligence; machine learning,2,citations=1134; influential=22; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=3; query hits=2,"Background and aims Healthcare delivery requires the support of new technologies like Artificial Intelligence (AI), Internet of Things (IoT), Big Data and Machine Learning to fight and look ahead against the new diseases. We aim to review the role of AI as a decisive technology to analyze, prepare us for prevention and fight with COVID-19 (Coronavirus) and other pandemics. Methods The rapid review of the literature is done on the database of Pubmed, Scopus and Google Scholar using the keyword of COVID-19 or Coronavirus and Artificial Intelligence or AI. Collected the latest information regarding AI for COVID-19, then analyzed the same to identify its possible application for this disease. Results We have identified seven significant applications of AI for COVID-19 pandemic. This technology plays an important role to detect the cluster of cases and to predict where this virus will affect in future by collecting and analyzing all previous data. Conclusions Healthcare organizations are in an urgent need for decision-making technologies to handle this virus and help them in getting proper suggestions in real-time to avoid its spread. AI works in a proficient way to mimic like human intelligence. It may also play a vital role in understanding and suggesting the development of a vaccine for COVID-19. This result-driven technology is used for proper screening, analyzing, prediction and tracking of current patients and likely future patients. The significant applications are applied to tracks data of confirmed, recovered and death cases."
139,2020,GCC: Graph Contrastive Coding for Graph Neural Network Pre-Training,"J. Qiu, Qibin Chen, Yuxiao Dong, Jing Zhang, Hongxia Yang, Ming Ding, Kuansan Wang, Jie Tang",Knowledge Discovery and Data Mining,2020-06-17,1132,103,242.739,"Graph Learning, Recommendation, and Core Methods",benchmark/dataset; self-supervised; graph-learning,nlp; vision; graph-learning,Graph representation learning has emerged as a powerful technique for addressing real-world problems.,"high citation signal (1,132); influential citation signal (103); open-access PDF metadata","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1145/3394486.3403168,https://www.semanticscholar.org/paper/91fb815361fdbf80ff15ce4d783a41846bd99232,https://arxiv.org/pdf/2006.09963,10.1145/3394486.3403168,2006.09963,,219720871,Computer Science; Mathematics,JournalArticle; Book; Conference,computer vision; graph neural networks; natural language processing,3,citations=1132; influential=103; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=2; AI term matches=7; query hits=3,"Graph representation learning has emerged as a powerful technique for addressing real-world problems. Various downstream graph learning tasks have benefited from its recent developments, such as node classification, similarity search, and graph classification. However, prior arts on graph representation learning focus on domain specific problems and train a dedicated model for each graph dataset, which is usually non-transferable to out-of-domain data. Inspired by the recent advances in pre-training from natural language processing and computer vision, we design Graph Contrastive Coding (GCC) --- a self-supervised graph neural network pre-training framework --- to capture the universal network topological properties across multiple networks. We design GCC's pre-training task as subgraph instance discrimination in and across networks and leverage contrastive learning to empower graph neural networks to learn the intrinsic and transferable structural representations. We conduct extensive experiments on three graph learning tasks and ten graph datasets. The results show that GCC pre-trained on a collection of diverse datasets can achieve competitive or better performance to its task-specific and trained-from-scratch counterparts. This suggests that the pre-training and fine-tuning paradigm presents great potential for graph representation learning."
140,2020,A deeply supervised image fusion network for change detection in high resolution bi-temporal remote sensing images,"Chenxiao Zhang, P. Yue, D. Tapete, Liangcun Jiang, Boyi Shangguan, Li Huang, Guangchao Liu",,2020-08-01,1127,149,235.769,Vision and Multimodal Learning,benchmark/dataset; transformer,vision,Abstract Change detection in high resolution remote sensing images is crucial to the understanding of land surface changes.,"high citation signal (1,127); influential citation signal (149)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.isprsjprs.2020.06.003,https://www.semanticscholar.org/paper/f4e61d31666087d850a9f45f187254366d0a6419,,10.1016/j.isprsjprs.2020.06.003,,,225504855,Computer Science; Environmental Science,,deep learning,1,citations=1127; influential=149; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2,"Abstract Change detection in high resolution remote sensing images is crucial to the understanding of land surface changes. As traditional change detection methods are not suitable for the task considering the challenges brought by the fine image details and complex texture features conveyed in high resolution images, a number of deep learning-based change detection methods have been proposed to improve the change detection performance. Although the state-of-the-art deep feature based methods outperform all the other deep learning-based change detection methods, networks in the existing deep feature based methods are mostly modified from architectures that are originally proposed for single-image semantic segmentation. Transferring these networks for change detection task still poses some key issues. In this paper, we propose a deeply supervised image fusion network (IFN) for change detection in high resolution bi-temporal remote sensing images. Specifically, highly representative deep features of bi-temporal images are firstly extracted through a fully convolutional two-stream architecture. Then, the extracted deep features are fed into a deeply supervised difference discrimination network (DDN) for change detection. To improve boundary completeness and internal compactness of objects in the output change maps, multi-level deep features of raw images are fused with image difference features by means of attention modules for change map reconstruction. DDN is further enhanced by directly introducing change map losses to intermediate layers in the network, and the whole network is trained in an end-to-end manner. IFN is applied to a publicly available dataset, as well as a challenging dataset consisting of multi-source bi-temporal images from Google Earth covering different cities in China. Both visual interpretation and quantitative assessment confirm that IFN outperforms four benchmark methods derived from the literature, by returning changed areas with complete boundaries and high internal compactness compared to the state-of-the-art methods."
141,2020,S3-Rec: Self-Supervised Learning for Sequential Recommendation with Mutual Information Maximization,"Kun Zhou, Haibo Wang, Wayne Xin Zhao, Yutao Zhu, Sirui Wang, Fuzheng Zhang, Zhongyuan Wang, Ji-rong Wen",International Conference on Information and Knowledge Management,2020-08-18,1125,124,230.178,"Graph Learning, Recommendation, and Core Methods",self-supervised,graph-learning,"Recently, significant progress has been made in sequential recommendation with deep learning.","high citation signal (1,125); influential citation signal (124); open-access PDF metadata","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1145/3340531.3411954,https://www.semanticscholar.org/paper/39dbb388062b63e82e984d46e2c20b5ca9885b42,https://arxiv.org/pdf/2008.07873,10.1145/3340531.3411954,2008.07873,,221150341,Computer Science,JournalArticle; Book; Conference,deep learning,1,citations=1125; influential=124; open PDF metadata; title AI matches=2; AI term matches=3,"Recently, significant progress has been made in sequential recommendation with deep learning. Existing neural sequential recommendation models usually rely on the item prediction loss to learn model parameters or data representations. However, the model trained with this loss is prone to suffer from data sparsity problem. Since it overemphasizes the final performance, the association or fusion between context data and sequence data has not been well captured and utilized for sequential recommendation. To tackle this problem, we propose the model S3-Rec, which stands for Self-Supervised learning for Sequential Recommendation, based on the self-attentive neural architecture. The main idea of our approach is to utilize the intrinsic data correlation to derive self-supervision signals and enhance the data representations via pre-training methods for improving sequential recommendation. For our task, we devise four auxiliary self-supervised objectives to learn the correlations among attribute, item, subsequence, and sequence by utilizing the mutual information maximization (MIM) principle. MIM provides a unified way to characterize the correlation between different types of data, which is particularly suitable in our scenario. Extensive experiments conducted on six real-world datasets demonstrate the superiority of our proposed method over existing state-of-the-art methods, especially when only limited training data is available. Besides, we extend our self-supervised learning method to other recommendation models, which also improve their performance."
142,2020,"A Review on Generative Adversarial Networks: Algorithms, Theory, and Applications","Jie Gui, Zhenan Sun, Yonggang Wen, D. Tao, Jieping Ye",IEEE Transactions on Knowledge and Data Engineering,2020-01-20,1121,37,232.429,"AI for Science, Healthcare, and Robotics",survey/review; generative; ai4science,generative-ai; nlp; vision; trustworthy-ai; ai4science,"Generative adversarial networks (GANs) have recently become a hot research topic; however, they have been studied since 2014, and a large number of algorithms have been proposed.","high citation signal (1,121); influential citation signal (37); recognized venue; open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TKDE.2021.3130191,https://www.semanticscholar.org/paper/fbc5486a1ffb9039dbb5046b84f0eb32e4ce8eea,https://arxiv.org/pdf/2001.06937,10.1109/TKDE.2021.3130191,2001.06937,,210839653,Computer Science; Mathematics,JournalArticle; Review,computer vision; natural language processing,2,citations=1121; influential=37; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=5; query hits=2,"Generative adversarial networks (GANs) have recently become a hot research topic; however, they have been studied since 2014, and a large number of algorithms have been proposed. Nevertheless, few comprehensive studies explain the connections among different GAN variants and how they have evolved. In this paper, we attempt to provide a review of the various GAN methods from the perspectives of algorithms, theory, and applications. First, the motivations, mathematical representations, and structures of most GAN algorithms are introduced in detail, and we compare their commonalities and differences. Second, theoretical issues related to GANs are investigated. Finally, typical applications of GANs in image processing and computer vision, natural language processing, music, speech and audio, the medical field, and data science are discussed."
143,2020,The power of quantum neural networks,"Amira Abbas, David Sutter, Christa Zoufal, Aurélien Lucchi, A. Figalli, Stefan Woerner",Nature Computational Science,2020-10-30,1118,63,227.669,"AI for Science, Healthcare, and Robotics",metadata-ranked,ai4science,It is unknown whether near-term quantum computers are advantageous for machine learning tasks.,"high citation signal (1,118); influential citation signal (63); recognized venue; open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/s43588-021-00084-1,https://www.semanticscholar.org/paper/adebb037521cf2b49208098f4179dd3ed635ccab,http://arxiv.org/pdf/2011.00027,10.1038/s43588-021-00084-1,2011.00027,38217237,226227485,Computer Science; Medicine; Physics,JournalArticle,machine learning,1,citations=1118; influential=63; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"It is unknown whether near-term quantum computers are advantageous for machine learning tasks. In this work we address this question by trying to understand how powerful and trainable quantum machine learning models are in relation to popular classical neural networks. We propose the effective dimension—a measure that captures these qualities—and prove that it can be used to assess any statistical model’s ability to generalize on new data. Crucially, the effective dimension is a data-dependent measure that depends on the Fisher information, which allows us to gauge the ability of a model to train. We demonstrate numerically that a class of quantum neural networks is able to achieve a considerably better effective dimension than comparable feedforward networks and train faster, suggesting an advantage for quantum machine learning, which we verify on real quantum hardware. A class of quantum neural networks is presented that outperforms comparable classical feedforward networks. They achieve a higher capacity in terms of effective dimension and at the same time train faster, suggesting a quantum advantage."
144,2020,Directional Message Passing for Molecular Graphs,"Johannes Klicpera, Janek Groß, Stephan Günnemann",International Conference on Learning Representations,2020-03-06,1117,123,224.908,"AI for Science, Healthcare, and Robotics",graph-learning; ai4science,graph-learning; ai4science,Graph neural networks have recently achieved great successes in predicting quantum mechanical properties of molecules.,"high citation signal (1,117); influential citation signal (123)","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://www.semanticscholar.org/paper/6bc4004347cdf76d84597210796f38fcf7a01a80,https://www.semanticscholar.org/paper/6bc4004347cdf76d84597210796f38fcf7a01a80,,,2003.03123,,211842237,Chemistry; Computer Science; Mathematics; Physics,JournalArticle,graph neural networks,1,citations=1117; influential=123; open PDF metadata; AI term matches=2,"Graph neural networks have recently achieved great successes in predicting quantum mechanical properties of molecules. These models represent a molecule as a graph using only the distance between atoms (nodes) and not the spatial direction from one atom to another. However, directional information plays a central role in empirical potentials for molecules, e.g. in angular potentials. To alleviate this limitation we propose directional message passing, in which we embed the messages passed between atoms instead of the atoms themselves. Each message is associated with a direction in coordinate space. These directional message embeddings are rotationally equivariant since the associated directions rotate with the molecule. We propose a message passing scheme analogous to belief propagation, which uses the directional information by transforming messages based on the angle between them. Additionally, we use spherical Bessel functions to construct a theoretically well-founded, orthogonal radial basis that achieves better performance than the currently prevalent Gaussian radial basis functions while using more than 4x fewer parameters. We leverage these innovations to construct the directional message passing neural network (DimeNet). DimeNet outperforms previous GNNs on average by 77% on MD17 and by 41% on QM9."
145,2020,"Review of Artificial Intelligence Techniques in Imaging Data Acquisition, Segmentation, and Diagnosis for COVID-19","Feng Shi, Jun Wang, Jun Shi, Zi-xiang Wu, Qian Wang, Zhenyu Tang, Kelei He, Yinghuan Shi, et al.",IEEE Reviews in Biomedical Engineering,2020-04-06,1117,58,224.51,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,vision; ai4science,The pandemic of coronavirus disease 2019 (COVID-19) is spreading all over the world.,"high citation signal (1,117); influential citation signal (58); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/RBME.2020.2987975,https://www.semanticscholar.org/paper/4e95ce827049a350819c5c87caf992f27f9ff792,https://ieeexplore.ieee.org/ielx7/4664312/9333686/09069255.pdf,10.1109/RBME.2020.2987975,2004.02731,32305937,214802290,Biology; Computer Science; Engineering; Medicine,JournalArticle; Review,artificial intelligence,1,citations=1117; influential=58; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,"The pandemic of coronavirus disease 2019 (COVID-19) is spreading all over the world. Medical imaging such as X-ray and computed tomography (CT) plays an essential role in the global fight against COVID-19, whereas the recently emerging artificial intelligence (AI) technologies further strengthen the power of the imaging tools and help medical specialists. We hereby review the rapid responses in the community of medical imaging (empowered by AI) toward COVID-19. For example, AI-empowered image acquisition can significantly help automate the scanning procedure and also reshape the workflow with minimal contact to patients, providing the best protection to the imaging technicians. Also, AI can improve work efficiency by accurate delineation of infections in X-ray and CT images, facilitating subsequent quantification. Moreover, the computer-aided platforms help radiologists make clinical decisions, i.e., for disease diagnosis, tracking, and prognosis. In this review paper, we thus cover the entire pipeline of medical imaging and analysis techniques involved with COVID-19, including image acquisition, segmentation, diagnosis, and follow-up. We particularly focus on the integration of AI with X-ray and CT, both of which are widely used in the frontline hospitals, in order to depict the latest progress of medical imaging and radiology fighting against COVID-19."
146,2020,It’s Not Just Size That Matters: Small Language Models Are Also Few-Shot Learners,"Timo Schick, Hinrich Schütze",North American Chapter of the Association for Computational Linguistics,2020-09-15,1113,108,227.025,Foundation Models and Large Language Models,transformer,foundation-models; nlp,"When scaled to hundreds of billions of parameters, pretrained language models such as GPT-3 (Brown et al., 2020) achieve remarkable few-shot performance.","high citation signal (1,113); influential citation signal (108); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.18653/V1/2021.NAACL-MAIN.185,https://www.semanticscholar.org/paper/f30444fbb6ad806168e2564db4815cd27faa7fd9,https://aclanthology.org/2021.naacl-main.185.pdf,10.18653/V1/2021.NAACL-MAIN.185,2009.07118,,221703107,Computer Science,JournalArticle; Conference,large language models,1,citations=1113; influential=108; open PDF metadata; title AI matches=2; AI term matches=2,"When scaled to hundreds of billions of parameters, pretrained language models such as GPT-3 (Brown et al., 2020) achieve remarkable few-shot performance. However, enormous amounts of compute are required for training and applying such big models, resulting in a large carbon footprint and making it difficult for researchers and practitioners to use them. We show that performance similar to GPT-3 can be obtained with language models that are much “greener” in that their parameter count is several orders of magnitude smaller. This is achieved by converting textual inputs into cloze questions that contain a task description, combined with gradient-based optimization; exploiting unlabeled data gives further improvements. We identify key factors required for successful natural language understanding with small language models."
147,2020,Applications of Remote Sensing in Precision Agriculture: A Review,"R. Sishodia, Ram Lakhan Ray, Sudhir Kumar Singh",Remote Sensing,2020-09-24,1110,26,212.428,Foundation Models and Large Language Models,survey/review,vision,Agriculture provides for the most basic needs of humankind: food and fiber.,"high citation signal (1,110); influential citation signal (26); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.3390/rs12193136,https://www.semanticscholar.org/paper/2429ff978b9067efdc328d400b2241e5973cf44f,https://www.mdpi.com/2072-4292/12/19/3136/pdf?version=1602214473,10.3390/rs12193136,,,222413477,Agricultural and Food Sciences; Computer Science; Environmental Science,JournalArticle; Review,artificial intelligence; machine learning,2,citations=1110; influential=26; survey/benchmark signal; open PDF metadata; AI term matches=4; query hits=2,"Agriculture provides for the most basic needs of humankind: food and fiber. The introduction of new farming techniques in the past century (e.g., during the Green Revolution) has helped agriculture keep pace with growing demands for food and other agricultural products. However, further increases in food demand, a growing population, and rising income levels are likely to put additional strain on natural resources. With growing recognition of the negative impacts of agriculture on the environment, new techniques and approaches should be able to meet future food demands while maintaining or reducing the environmental footprint of agriculture. Emerging technologies, such as geospatial technologies, Internet of Things (IoT), Big Data analysis, and artificial intelligence (AI), could be utilized to make informed management decisions aimed to increase crop production. Precision agriculture (PA) entails the application of a suite of such technologies to optimize agricultural inputs to increase agricultural production and reduce input losses. Use of remote sensing technologies for PA has increased rapidly during the past few decades. The unprecedented availability of high resolution (spatial, spectral and temporal) satellite images has promoted the use of remote sensing in many PA applications, including crop monitoring, irrigation management, nutrient application, disease and pest management, and yield prediction. In this paper, we provide an overview of remote sensing systems, techniques, and vegetation indices along with their recent (2015–2020) applications in PA. Remote-sensing-based PA technologies such as variable fertilizer rate application technology in Green Seeker and Crop Circle have already been incorporated in commercial agriculture. Use of unmanned aerial vehicles (UAVs) has increased tremendously during the last decade due to their cost-effectiveness and flexibility in obtaining the high-resolution (cm-scale) images needed for PA applications. At the same time, the availability of a large amount of satellite data has prompted researchers to explore advanced data storage and processing techniques such as cloud computing and machine learning. Given the complexity of image processing and the amount of technical knowledge and expertise needed, it is critical to explore and develop a simple yet reliable workflow for the real-time application of remote sensing in PA. Development of accurate yet easy to use, user-friendly systems is likely to result in broader adoption of remote sensing technologies in commercial and non-commercial PA applications."
