rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1090,11,11,2011,Practical Variational Inference for Neural Networks,Alex Graves,Neural Information Processing Systems,2011-12-12,1864,156,245.47,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Practical Variational Inference for Neural Networks within General AI Methods and Systems.,"high citation signal (1,864); influential citation signal (156)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/5a9ef216bf11f222438fff130c778267d39a9564,https://www.semanticscholar.org/paper/5a9ef216bf11f222438fff130c778267d39a9564,,,,,,14885866,Computer Science; Mathematics,JournalArticle; Conference,bayesian networks; neural networks,2,citations=1864; influential=156; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1092,12,12,2011,Domain Adaptation for Large-Scale Sentiment Classification: A Deep Learning Approach,"Xavier Glorot, Antoine Bordes, Yoshua Bengio",International Conference on Machine Learning,2011-06-28,1861,122,251.018,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,machine-learning,"Positions Domain Adaptation for Large-Scale Sentiment Classification: A Deep Learning Approach within Representation, Self-Supervised, and Transfer Learning.","high citation signal (1,861); influential citation signal (122); recognized venue","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/6f4065f0cc99a0839b0248ffb4457e5f0277b30d,https://www.semanticscholar.org/paper/6f4065f0cc99a0839b0248ffb4457e5f0277b30d,,,,,,18235792,Computer Science,JournalArticle; Conference; Review,deep learning,1,citations=1861; influential=122; recognized venue; open PDF metadata; title AI matches=2; AI term matches=3,
1147,13,13,2011,Fast and accurate modeling of molecular atomization energies with machine learning.,"Matthias Rupp, Alexandre Tkatchenko, Klaus-Robert Müller, O. A. von Lilienfeld",Physical Review Letters,2011-09-12,1746,47,227.441,Generative Models and Synthetic Media,survey/review,machine-learning,"We introduce a machine learning model to predict atomization energies of a diverse set of organic molecules, based on nuclear charges and atomic positions only.","high citation signal (1,746); influential citation signal (47); open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1103/PhysRevLett.108.058301,https://www.semanticscholar.org/paper/df2a7756382540e92895f10703cec32d50c4f316,https://link.aps.org/accepted/10.1103/PhysRevLett.108.058301,,10.1103/PhysRevLett.108.058301,1109.2618,22400967,321566,Chemistry; Computer Science; Mathematics; Medicine; Physics,JournalArticle,machine learning,1,citations=1746; influential=47; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,"We introduce a machine learning model to predict atomization energies of a diverse set of organic molecules, based on nuclear charges and atomic positions only. The problem of solving the molecular Schrödinger equation is mapped onto a nonlinear statistical regression problem of reduced complexity. Regression models are trained on and compared to atomization energies computed with hybrid density-functional theory. Cross validation over more than seven thousand organic molecules yields a mean absolute error of ∼10 kcal/mol. Applicability is demonstrated for the prediction of molecular atomization potential energy curves."
1197,14,14,2011,Extensions of recurrent neural network language model,"Tomas Mikolov, Stefan Kombrink, Lukáš Burget, J. Černocký, S. Khudanpur","IEEE International Conference on Acoustics, Speech, and Signal Processing",2011-05-22,1625,112,235.849,Foundation Models and Large Language Models,metadata-ranked,machine-learning; foundation-models; nlp,Positions Extensions of recurrent neural network language model within Foundation Models and Large Language Models.,"high citation signal (1,625); influential citation signal (112)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/ICASSP.2011.5947611,https://www.semanticscholar.org/paper/07ca885cb5cc4328895bfaec9ab752d5801b14cd,,,10.1109/ICASSP.2011.5947611,,,14850173,Computer Science,JournalArticle; Conference,neural networks,1,citations=1625; influential=112; open PDF metadata; title AI matches=2; AI term matches=2,
1208,15,15,2011,Torch7: A Matlab-like Environment for Machine Learning,"R. Collobert, K. Kavukcuoglu, C. Farabet",Neural Information Processing Systems,,1608,112,232.618,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Torch7: A Matlab-like Environment for Machine Learning within General AI Methods and Systems.,"high citation signal (1,608); influential citation signal (112)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/3449b65008b27f6e60a73d80c1fd990f0481126b,https://www.semanticscholar.org/paper/3449b65008b27f6e60a73d80c1fd990f0481126b,,,,,,14365368,Computer Science,,machine learning,1,citations=1608; influential=112; open PDF metadata; title AI matches=1; AI term matches=1,
1245,16,16,2011,Generating Text with Recurrent Neural Networks,"I. Sutskever, James Martens, Geoffrey E. Hinton",International Conference on Machine Learning,2011-06-28,1558,90,242.892,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Positions Generating Text with Recurrent Neural Networks within Natural Language Processing and Knowledge.,"high citation signal (1,558); influential citation signal (90); recognized venue","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/93c20e38c85b69fc2d2eb314b3c1217913f7db11,https://www.semanticscholar.org/paper/93c20e38c85b69fc2d2eb314b3c1217913f7db11,,,,,,263865370,Computer Science,JournalArticle; Conference,neural networks,1,citations=1558; influential=90; recognized venue; open PDF metadata; title AI matches=2; AI term matches=3,
1275,17,17,2011,A review on time series data mining,Tak-Chung Fu,Engineering applications of artificial intelligence,2011-02-01,1507,60,238.56,General AI Methods and Systems,survey/review,machine-learning,Positions A review on time series data mining within General AI Methods and Systems.,"high citation signal (1,507); influential citation signal (60); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.engappai.2010.09.007,https://www.semanticscholar.org/paper/5c08ccba51c040a48907d3d9ab997c43bf17c43d,,,10.1016/j.engappai.2010.09.007,,,14802882,Computer Science; Mathematics,JournalArticle; Review,data mining,1,citations=1507; influential=60; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=2,
1289,18,18,2011,Parsing Natural Scenes and Natural Language with Recursive Neural Networks,"R. Socher, Cliff Chiung-Yu Lin, A. Ng, Christopher D. Manning",International Conference on Machine Learning,2011-06-28,1486,106,244.119,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Positions Parsing Natural Scenes and Natural Language with Recursive Neural Networks within Natural Language Processing and Knowledge.,"high citation signal (1,486); influential citation signal (106); recognized venue","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/9c0ddf74f87d154db88d79c640578c1610451eec,https://www.semanticscholar.org/paper/9c0ddf74f87d154db88d79c640578c1610451eec,,https://github.com/yihui-he/Parsing-Natural-Scenes-and-Natural-Language-with-Recursive-Neural-Networks,,,,18690358,Computer Science,JournalArticle; Conference,neural networks,1,citations=1486; influential=106; recognized venue; open PDF metadata; title AI matches=2; AI term matches=3,
1317,19,19,2011,Atom-centered symmetry functions for constructing high-dimensional neural network potentials.,J. Behler,Journal of Chemical Physics,2011-02-16,1439,35,214.162,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Atom-centered symmetry functions for constructing high-dimensional neural network potentials. within General AI Methods and Systems.,"high citation signal (1,439); influential citation signal (35)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1063/1.3553717,https://www.semanticscholar.org/paper/52da1e119d033fb2f289878cfa4a624df67378bf,,,10.1063/1.3553717,,21341827,20222855,Chemistry; Computer Science; Medicine; Physics,JournalArticle,neural networks,1,citations=1439; influential=35; open PDF metadata; title AI matches=1; AI term matches=1,
1346,20,20,2011,Encyclopedia of Machine Learning,"Claude Sammut, Geoffrey I. Webb",Encyclopedia of Machine Learning,2011-03-28,1396,52,228.91,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Encyclopedia of Machine Learning within General AI Methods and Systems.,"high citation signal (1,396); influential citation signal (52); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-0-387-30164-8,https://www.semanticscholar.org/paper/ed875931b55fd413bff6e04ab58d594647065eac,,,10.1007/978-0-387-30164-8,,,24512455,Computer Science,Review,machine learning,1,citations=1396; influential=52; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1359,21,21,2011,Deep Learning of Representations for Unsupervised and Transfer Learning,Y. Bengio,ICML Unsupervised and Transfer Learning,2011-07-02,1379,49,227.825,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,machine-learning,"Positions Deep Learning of Representations for Unsupervised and Transfer Learning within Representation, Self-Supervised, and Transfer Learning.","high citation signal (1,379); influential citation signal (49); recognized venue","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/a6c1a120f6c84eff4fb0facf404094f840105b9f,https://www.semanticscholar.org/paper/a6c1a120f6c84eff4fb0facf404094f840105b9f,,,,,,6860810,Computer Science,JournalArticle,deep learning,1,citations=1379; influential=49; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1372,22,22,2011,The German Traffic Sign Recognition Benchmark: A multi-class classification competition,"J. Stallkamp, Marc Schlipsing, J. Salmen, C. Igel",The 2011 International Joint Conference on Neural Networks,2011-10-03,1348,188,248.941,General AI Methods and Systems,benchmark/dataset,machine-learning,Positions The German Traffic Sign Recognition Benchmark: A multi-class classification competition within General AI Methods and Systems.,"high citation signal (1,348); influential citation signal (188)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/IJCNN.2011.6033395,https://www.semanticscholar.org/paper/22fe619996b59c09cb73be40103a123d2e328111,,,10.1109/IJCNN.2011.6033395,,,15926837,Computer Science; Engineering,JournalArticle; Conference,computer vision; machine learning; pattern recognition,3,citations=1348; influential=188; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=3,
1376,23,23,2011,Classification and regression trees,Wei-Yin Loh,WIREs Data Mining Knowl. Discov.,,1343,53,221.321,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Classification and regression trees within General AI Methods and Systems.,"high citation signal (1,343); influential citation signal (53)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1002/widm.8,https://www.semanticscholar.org/paper/3e708b0cd19818e0c7408765dd922835661f8a24,,,10.1002/widm.8,,,252729905,Computer Science; Mathematics,JournalArticle; Review,data mining; machine learning,2,citations=1343; influential=53; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,
1380,24,24,2011,Transforming Auto-Encoders,"Geoffrey E. Hinton, A. Krizhevsky, Sida I. Wang",International Conference on Artificial Neural Networks,2011-06-14,1337,82,225.24,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Transforming Auto-Encoders within General AI Methods and Systems.,"high citation signal (1,337); influential citation signal (82)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-21735-7_6,https://www.semanticscholar.org/paper/20f0357688876fa4662f806f985779dce6e24f3c,,,10.1007/978-3-642-21735-7_6,,,6138085,Computer Science; Mathematics,JournalArticle; Conference,computer vision; neural networks,2,citations=1337; influential=82; open PDF metadata; AI term matches=2; query hits=2,
1409,25,25,2011,Linearized Alternating Direction Method with Adaptive Penalty for Low-Rank Representation,"Zhouchen Lin, Risheng Liu, Zhixun Su",Neural Information Processing Systems,2011-09-02,1293,172,232.787,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,machine-learning,"Many machine learning and signal processing problems can be formulated as linearly constrained convex programs, which could be efficiently solved by the alternating direction method (ADM).","high citation signal (1,293); influential citation signal (172)","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/3d22552235f5c51d33b657fb816050820c6e055e,https://www.semanticscholar.org/paper/3d22552235f5c51d33b657fb816050820c6e055e,,,,1109.0367,,11089238,Computer Science; Mathematics,JournalArticle; Conference,machine learning,1,citations=1293; influential=172; open PDF metadata; AI term matches=2,"Many machine learning and signal processing problems can be formulated as linearly constrained convex programs, which could be efficiently solved by the alternating direction method (ADM). However, usually the subproblems in ADM are easily solvable only when the linear mappings in the constraints are identities. To address this issue, we propose a linearized ADM (LADM) method by linearizing the quadratic penalty term and adding a proximal term when solving the sub-problems. For fast convergence, we also allow the penalty to change adaptively according a novel update rule. We prove the global convergence of LADM with adaptive penalty (LADMAP). As an example, we apply LADMAP to solve low-rank representation (LRR), which is an important subspace clustering technique yet suffers from high computation cost. By combining LADMAP with a skinny SVD representation technique, we are able to reduce the complexity O(n3) of the original ADM based method to O(rn2), where r and n are the rank and size of the representation matrix, respectively, hence making LRR possible for large scale applications. Numerical experiments verify that for LRR our LADMAP based methods are much faster than state-of-the-art algorithms."
1412,26,26,2011,The application of data mining techniques in financial fraud detection: A classification framework and an academic review of literature,"E. Ngai, Yong Hu, Y. Wong, Yijun Chen, Xin Sun",Decision Support Systems,2011-02-01,1286,52,228.106,General AI Methods and Systems,survey/review,machine-learning,Positions The application of data mining techniques in financial fraud detection: A classification framework and an academic review of literature within General AI Methods and Systems.,"high citation signal (1,286); influential citation signal (52); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.dss.2010.08.006,https://www.semanticscholar.org/paper/c1425edce6121b8cff852cb85b670ff5eb8ea150,http://hdl.handle.net/10397/29383,,10.1016/j.dss.2010.08.006,,,27434345,Business; Computer Science,JournalArticle; Review,bayesian networks; data mining; neural networks,3,citations=1286; influential=52; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=2; query hits=3,
